time,latitude,longitude,si
2023-02-01,21.0,88.5,2.7989337
2023-02-01,21.5,89.0,3.5068345
2023-02-01,20.25,89.75,1.7354592
2023-02-01,20.5,87.0,2.6638277
2023-02-01,21.0,88.0,2.7532048
2023-02-01,20.75,89.75,2.1605697
2023-02-01,20.25,87.0,1.8870051
2023-02-01,21.5,88.75,3.3736799
2023-02-01,20.75,90.5,3.7837737
2023-02-01,20.0,89.75,1.6167334
2023-02-01,21.5,88.0,4.147382
2023-02-01,20.0,90.0,1.6839303
2023-02-01,21.25,89.75,3.1018655
2023-02-01,20.75,90.0,2.3894541
2023-02-01,21.0,88.25,2.7701106
2023-02-01,21.5,88.5,4.0080714
2023-02-01,21.5,88.25,4.314352
2023-02-01,20.25,91.0,3.8508458
2023-02-01,21.25,90.0,4.382446
2023-02-01,20.75,90.25,2.81217
2023-02-01,21.25,89.5,2.9107862
2023-02-01,21.25,89.25,3.0626042
2023-02-01,20.75,89.25,1.854944
2023-02-01,20.5,87.25,2.2077632
2023-02-01,20.0,90.5,2.5246642
2023-02-01,20.75,88.25,2.2097025
2023-02-01,20.25,89.25,1.6021465
2023-02-01,20.25,90.5,2.66305
2023-02-01,21.25,90.5,8.740386
2023-02-01,21.25,88.75,3.418879
2023-02-01,21.5,90.25,8.318011
2023-02-01,21.5,87.25,4.077494
2023-02-01,20.75,88.5,2.2852426
2023-02-01,20.0,89.0,1.6334211
2023-02-01,21.0,89.0,2.4716744
2023-02-01,21.25,89.0,3.0267808
2023-02-01,20.5,87.5,2.0003498
2023-02-01,21.0,87.0,3.7730324
2023-02-01,20.75,91.0,5.544781
2023-02-01,21.5,90.0,4.999008
2023-02-01,21.0,87.75,2.6756532
2023-02-01,20.25,87.25,1.7955745
2023-02-01,21.5,87.5,4.1482863
2023-02-01,21.25,90.25,6.818129
2023-02-01,20.0,89.25,1.6187807
2023-02-01,20.0,90.25,1.8938512
2023-02-01,20.75,89.0,1.9330279
2023-02-01,20.0,91.0,3.777345
2023-02-01,21.0,88.75,2.7252402
2023-02-01,21.5,89.5,3.792355
2023-02-01,20.75,90.75,4.657016
2023-02-01,20.25,89.5,1.6204072
2023-02-01,20.75,88.75,2.2595627
2023-02-01,21.75,87.75,4.0430574
2023-02-01,21.5,90.5,13.503699
2023-02-01,20.0,90.75,3.275926
2023-02-01,21.75,90.25,6.825768
2023-02-01,20.5,89.75,1.9439372
2023-02-01,20.25,88.0,1.6859232
2023-02-01,21.25,88.0,4.0143886
2023-02-01,21.75,90.75,14.902473
2023-02-01,20.0,87.25,1.6474375
2023-02-01,20.25,89.0,1.6398401
2023-02-01,20.5,90.75,3.7568493
2023-02-01,20.25,88.25,1.7441767
2023-02-01,20.5,89.0,1.6627287
2023-02-01,22.5,91.0,17.512157
2023-02-01,20.5,90.0,2.1481586
2023-02-01,20.25,88.75,1.7346385
2023-02-01,20.0,88.25,1.5877974
2023-02-01,22.0,90.75,12.647075
2023-02-01,20.0,87.75,1.5921586
2023-02-01,21.75,90.5,8.80466
2023-02-01,21.0,89.75,2.3608558
2023-02-01,22.0,90.5,9.277107
2023-02-01,21.0,90.5,5.4271016
2023-02-01,21.0,90.25,4.074883
2023-02-01,21.75,91.0,17.376148
2023-02-01,20.0,87.5,1.6135225
2023-02-01,20.75,87.25,2.5628898
2023-02-01,20.5,88.25,1.9719082
2023-02-01,20.5,90.25,2.354418
2023-02-01,20.5,90.5,2.9638848
2023-02-01,21.75,89.5,3.9746394
2023-02-01,21.25,87.5,3.5483584
2023-02-01,20.5,88.75,1.8568603
2023-02-01,21.25,87.25,3.641378
2023-02-01,20.25,88.5,1.822751
2023-02-01,21.25,87.0,3.863111
2023-02-01,20.5,89.5,1.7297542
2023-02-01,21.75,90.0,5.162604
2023-02-01,20.75,87.0,3.6258218
2023-02-01,20.0,88.0,1.580402
2023-02-01,21.0,90.75,7.085944
2023-02-01,20.75,87.5,2.111851
2023-02-01,20.0,87.0,1.6570987
2023-02-01,22.25,90.75,16.436823
2023-02-01,20.5,91.0,4.2069807
2023-02-01,20.5,89.25,1.6512231
2023-02-01,21.25,88.25,4.0372396
2023-02-01,20.25,87.75,1.6834886
2023-02-01,20.5,88.5,2.0090735
2023-02-01,21.75,89.75,4.598602
2023-02-01,21.0,91.0,10.73739
2023-02-01,21.25,87.75,3.8587766
2023-02-01,21.0,90.0,2.8323555
2023-02-01,22.0,91.0,14.877271
2023-02-01,21.75,88.0,4.116443
2023-03-01,20.5,90.5,2.1137207
2023-03-01,21.0,90.0,2.121832
2023-03-01,21.75,90.5,6.6269345
2023-03-01,20.0,89.5,1.6494433
2023-03-01,21.25,89.5,2.4012213
2023-03-01,21.5,90.0,3.302652
2023-03-01,21.25,89.0,2.699129
2023-03-01,20.0,88.0,1.7899705
2023-03-01,21.0,90.25,2.6097238
2023-03-01,20.75,89.5,1.7665027
2023-03-01,21.0,88.5,2.7937605
2023-03-01,20.5,87.0,2.050917
2023-03-01,20.25,89.75,1.6702487
2023-03-01,21.25,87.5,3.0688608
2023-03-01,20.5,87.5,1.7878566
2023-03-01,20.75,89.0,1.8022852
2023-03-01,21.5,89.25,3.0884953
2023-03-01,22.5,91.0,15.589098
2023-03-01,21.25,87.75,3.4742599
2023-03-01,21.75,90.25,5.5437355
2023-03-01,21.0,88.75,2.6403158
2023-03-01,21.5,89.5,2.9466605
2023-03-01,20.0,89.25,1.6448859
2023-03-01,22.5,90.75,16.027967
2023-03-01,20.5,88.5,1.9394963
2023-03-01,20.25,88.0,1.8529296
2023-03-01,20.0,87.75,1.7789751
2023-03-01,20.25,89.5,1.6224254
2023-03-01,20.5,90.75,2.223163
2023-03-01,21.5,89.75,3.0744753
2023-03-01,20.75,89.25,1.7217641
2023-03-01,20.25,87.25,1.7471955
2023-03-01,20.5,91.0,2.2835362
2023-03-01,21.25,89.25,2.643494
2023-03-01,20.75,88.75,2.0217335
2023-03-01,20.25,88.75,1.705064
2023-03-01,21.75,90.0,4.1321883
2023-03-01,20.5,87.25,1.878095
2023-03-01,20.5,88.75,1.8025132
2023-03-01,20.25,91.0,2.2795134
2023-03-01,20.25,87.0,1.781737
2023-03-01,20.0,90.25,2.037905
2023-03-01,20.25,88.5,1.8220496
2023-03-01,21.25,90.25,4.8647985
2023-03-01,21.5,87.5,3.9158351
2023-03-01,22.0,90.75,8.833982
2023-03-01,21.0,87.75,2.2408395
2023-03-01,21.0,90.75,3.4208045
2023-03-01,20.75,91.0,2.7259977
2023-03-01,22.0,91.0,11.3073435
2023-03-01,21.5,87.25,3.8805225
2023-03-01,20.25,88.25,1.8805766
2023-03-01,21.25,90.5,4.542779
2023-03-01,20.25,90.5,2.1208756
2023-03-01,20.0,90.5,2.1898043
2023-03-01,20.5,89.5,1.678934
2023-03-01,21.0,87.0,3.0826411
2023-03-01,22.25,91.0,15.064951
2023-03-01,21.0,87.5,1.9913015
2023-03-01,21.25,91.0,11.7006235
2023-03-01,20.5,89.25,1.6552212
2023-03-01,20.0,87.0,1.8000127
2023-03-01,22.25,90.75,13.130564
2023-03-01,21.0,87.25,2.152615
2023-03-01,20.25,90.25,1.992449
2023-03-01,21.25,90.75,6.4205103
2023-03-01,20.0,90.75,2.293697
2023-03-01,21.0,91.0,5.8079824
2023-03-01,20.5,89.75,1.7379649
2023-03-01,20.75,89.75,1.8086231
2023-03-01,20.0,91.0,2.418336
2023-03-01,21.25,87.0,3.3761165
2023-03-01,21.75,90.75,7.4270077
2023-03-01,21.5,88.75,3.7637157
2023-03-01,20.0,89.75,1.6669691
2023-03-01,21.25,89.75,2.4156158
2023-03-01,20.75,90.0,1.8554434
2023-03-01,21.0,88.25,2.6898139
2023-03-01,21.5,88.5,4.2319536
2023-03-01,20.5,90.25,1.9447773
2023-03-01,21.25,87.25,3.016973
2023-03-01,20.0,87.5,1.7841406
2023-03-01,21.0,89.0,2.2521298
2023-03-01,21.75,91.0,9.379569
2023-03-01,20.75,90.25,1.9649951
2023-03-01,21.0,90.5,2.8935165
2023-03-01,21.5,88.25,4.0913205
2023-03-01,22.0,90.5,7.0242047
2023-03-01,20.0,90.0,1.8445939
2023-03-01,21.25,90.0,3.2586963
2023-03-01,21.5,88.0,4.0245924
2023-03-01,21.0,88.0,2.459177
2023-03-01,20.5,90.0,1.83571
2023-03-01,20.75,90.5,2.175038
2023-03-01,20.5,89.0,1.6924847
2023-03-01,21.5,87.75,3.998014
2023-03-01,20.25,90.0,1.8287137
2023-03-01,20.25,90.75,2.232817
2023-03-01,20.0,87.25,1.7725384
2023-03-01,20.75,90.75,2.324985
2023-03-01,20.0,89.0,1.6373072
2023-03-01,21.5,89.0,3.1382694
2023-03-01,20.75,87.75,1.817327
2023-03-01,20.5,87.75,1.7899331
2023-03-01,20.5,88.0,1.813635
2023-03-01,21.75,89.5,3.553899
2023-03-01,21.75,89.75,3.8494146
2023-03-01,20.75,87.0,2.6796176
2023-03-01,21.0,89.25,1.9967647
2023-03-01,21.5,91.0,13.668303
2023-03-01,20.75,87.25,2.0874612
2023-03-01,21.75,88.0,4.033816
2023-03-01,20.5,88.25,1.8949043
2023-03-01,20.25,89.0,1.6487435
2023-03-01,21.25,88.0,3.8081062
2023-03-01,20.0,88.75,1.6429126
2023-03-01,21.0,89.5,1.9099988
2023-03-01,21.5,90.5,6.736884
2023-03-01,20.75,88.5,2.0395582
2023-03-01,21.25,88.5,4.007587
2023-03-01,21.5,90.25,5.7510433
2023-03-01,20.75,88.25,1.9313502
2023-03-01,20.0,88.25,1.7751334
2023-03-01,21.25,88.75,3.3626359
2023-03-01,20.75,88.0,1.8523608
2023-03-01,21.75,87.75,3.881987
2023-03-01,21.5,90.75,9.3068
2023-03-01,20.0,88.5,1.6748619
2023-03-01,20.75,87.5,1.8454595
2023-03-01,21.0,89.75,1.9411651
2023-03-01,21.25,88.25,3.9619782
2023-03-01,20.25,87.75,1.7977617
2023-03-01,20.25,87.5,1.7587824
2023-03-01,20.25,89.25,1.6218208
2023-04-01,21.5,88.25,3.7185833
2023-04-01,21.5,88.5,3.793129
2023-04-01,20.5,88.25,1.859874
2023-04-01,20.0,87.5,1.9339887
2023-04-01,20.25,89.75,1.934209
2023-04-01,21.25,89.75,2.6903453
2023-04-01,20.25,91.0,1.9661717
2023-04-01,21.0,89.75,1.9850575
2023-04-01,21.0,90.5,3.3721623
2023-04-01,20.75,87.25,1.7829685
2023-04-01,20.5,90.25,1.9007485
2023-04-01,20.75,90.25,1.9001685
2023-04-01,20.75,88.0,1.6581742
2023-04-01,21.75,91.0,10.254006
2023-04-01,21.0,89.0,2.1211503
2023-04-01,20.75,90.0,1.8801284
2023-04-01,21.75,90.5,10.393172
2023-04-01,20.0,89.5,1.991924
2023-04-01,20.25,87.75,1.8845462
2023-04-01,20.75,89.5,1.8473742
2023-04-01,21.0,88.5,2.2867029
2023-04-01,21.75,89.5,3.8677711
2023-04-01,21.0,90.25,3.0184722
2023-04-01,21.25,89.5,2.5773685
2023-04-01,21.5,89.0,3.3099785
2023-04-01,21.25,88.25,3.1886566
2023-04-01,21.25,87.5,2.359085
2023-04-01,21.0,88.25,2.1345403
2023-04-01,20.5,90.5,1.8767813
2023-04-01,20.5,87.0,1.9350342
2023-04-01,20.5,88.75,1.9016103
2023-04-01,20.75,89.75,1.8608494
2023-04-01,20.25,87.0,1.8682765
2023-04-01,21.0,89.25,2.0236056
2023-04-01,21.5,88.75,3.5712497
2023-04-01,21.75,90.75,9.445918
2023-04-01,22.0,90.5,8.7855425
2023-04-01,20.25,88.0,1.9266009
2023-04-01,20.0,89.75,1.9897847
2023-04-01,20.0,88.75,1.954785
2023-04-01,20.5,87.75,1.7512065
2023-04-01,21.5,90.75,8.835446
2023-04-01,20.75,90.5,2.0008912
2023-04-01,21.25,90.0,5.5699625
2023-04-01,21.5,87.25,3.2500312
2023-04-01,22.0,91.0,13.814117
2023-04-01,21.0,90.75,3.6792796
2023-04-01,20.25,88.25,1.9553183
2023-04-01,22.5,91.0,11.608082
2023-04-01,20.25,90.5,1.9044734
2023-04-01,20.5,88.0,1.808427
2023-04-01,20.0,90.5,2.0141208
2023-04-01,20.5,89.5,1.9028642
2023-04-01,21.0,87.0,2.4839149
2023-04-01,21.25,90.5,5.5465107
2023-04-01,22.25,91.0,15.901779
2023-04-01,21.0,87.5,1.6869665
2023-04-01,21.25,91.0,6.8931956
2023-04-01,20.0,88.5,1.9771984
2023-04-01,20.5,89.25,1.9028944
2023-04-01,20.0,90.75,2.1145885
2023-04-01,20.75,87.5,1.5681497
2023-04-01,22.25,90.75,13.975608
2023-04-01,21.0,87.25,1.7916201
2023-04-01,20.25,90.25,1.9355271
2023-04-01,21.25,90.75,5.293816
2023-04-01,21.0,91.0,4.027815
2023-04-01,21.75,87.75,3.5555563
2023-04-01,20.0,87.0,1.8788955
2023-04-01,20.75,91.0,2.43001
2023-04-01,20.75,87.75,1.603326
2023-04-01,21.0,87.75,1.8543916
2023-04-01,21.0,88.0,1.9938045
2023-04-01,21.5,88.0,3.468453
2023-04-01,20.25,87.5,1.832274
2023-04-01,20.5,90.0,1.918896
2023-04-01,20.75,88.25,1.7052014
2023-04-01,21.25,88.5,3.5047455
2023-04-01,20.5,89.0,1.902436
2023-04-01,21.5,87.75,3.288191
2023-04-01,20.0,88.25,1.9842532
2023-04-01,20.25,90.0,1.9640286
2023-04-01,20.25,90.75,1.9209732
2023-04-01,21.25,87.0,2.8093832
2023-04-01,20.0,87.25,1.8903245
2023-04-01,20.0,91.0,2.260738
2023-04-01,21.5,91.0,10.150729
2023-04-01,20.75,90.75,2.2344403
2023-04-01,20.5,89.75,1.8952098
2023-04-01,20.0,90.25,2.012386
2023-04-01,20.25,88.5,1.9579803
2023-04-01,21.75,88.0,3.8888564
2023-04-01,21.25,90.25,7.4900823
2023-04-01,21.5,87.5,3.2055933
2023-04-01,20.25,89.0,1.9439626
2023-04-01,21.0,89.5,1.9629009
2023-04-01,22.0,90.75,11.563292
2023-04-01,20.0,90.0,2.0172107
2023-04-01,20.0,87.75,1.9624114
2023-04-01,21.25,87.25,2.3262138
2023-04-01,20.5,91.0,1.910896
2023-04-01,21.25,87.75,2.595332
2023-04-01,20.0,88.0,1.9759605
2023-04-01,20.25,89.5,1.9464022
2023-04-01,20.25,88.75,1.9446558
2023-04-01,20.5,87.5,1.7005675
2023-04-01,21.75,89.75,4.159365
2023-04-01,21.75,90.0,4.843381
2023-04-01,21.0,90.0,2.312827
2023-04-01,20.75,87.0,2.1840756
2023-04-01,20.75,88.75,1.7756797
2023-04-01,20.75,89.25,1.8193376
2023-04-01,20.5,88.5,1.8900479
2023-04-01,21.25,89.0,2.7406652
2023-04-01,20.5,87.25,1.7718345
2023-04-01,21.5,89.75,3.1340334
2023-04-01,21.75,90.25,7.2848573
2023-04-01,21.5,90.5,10.072734
2023-04-01,20.5,90.75,1.881809
2023-04-01,22.5,90.75,12.527406
2023-04-01,20.25,87.25,1.817097
2023-04-01,21.5,90.25,6.660154
2023-04-01,20.25,89.25,1.9499658
2023-04-01,21.25,88.75,3.2117834
2023-04-01,20.0,89.25,1.9846352
2023-04-01,21.25,89.25,2.7225575
2023-04-01,21.5,89.5,3.143614
2023-04-01,21.5,89.25,3.4351888
2023-04-01,20.75,89.0,1.7942889
2023-04-01,21.0,88.75,2.275803
2023-04-01,20.75,88.5,1.7438967
2023-04-01,20.0,89.0,1.968652
2023-04-01,21.25,88.0,2.8854866
2023-04-01,21.5,90.0,3.6414218
2023-05-01,21.25,87.0,2.858266
2023-05-01,20.25,90.0,2.3601482
2023-05-01,20.75,90.25,2.506796
2023-05-01,20.0,91.0,2.524013
2023-05-01,20.25,90.75,2.4079196
2023-05-01,20.75,88.0,2.1162088
2023-05-01,21.0,88.75,2.5033324
2023-05-01,21.5,87.75,3.1298048
2023-05-01,20.0,87.25,2.0233138
2023-05-01,21.75,91.0,18.255112
2023-05-01,21.5,89.75,3.4621482
2023-05-01,20.75,87.25,1.8844279
2023-05-01,20.0,88.25,2.1926854
2023-05-01,21.0,90.5,3.9548383
2023-05-01,20.5,88.5,2.3595862
2023-05-01,20.25,87.75,2.101549
2023-05-01,21.0,88.0,2.115638
2023-05-01,21.25,90.0,6.8225894
2023-05-01,20.0,90.0,2.384217
2023-05-01,20.5,90.0,2.3498278
2023-05-01,20.0,89.25,2.3018048
2023-05-01,21.5,91.0,17.210102
2023-05-01,20.25,87.5,2.0293057
2023-05-01,20.75,89.0,2.3761828
2023-05-01,20.0,87.75,2.0914598
2023-05-01,20.75,90.5,2.5480719
2023-05-01,21.5,90.75,15.327085
2023-05-01,21.25,87.75,2.5699172
2023-05-01,21.25,88.5,2.8569515
2023-05-01,22.0,90.5,12.267816
2023-05-01,22.25,91.0,22.91852
2023-05-01,20.75,87.0,2.1983707
2023-05-01,21.5,88.0,3.196749
2023-05-01,20.5,89.0,2.3399615
2023-05-01,21.75,90.0,5.882076
2023-05-01,20.75,88.25,2.265929
2023-05-01,21.5,90.25,9.254313
2023-05-01,21.0,87.0,2.6475668
2023-05-01,20.0,88.0,2.1301358
2023-05-01,21.25,90.5,6.2671967
2023-05-01,20.0,90.5,2.403062
2023-05-01,21.0,89.5,2.5264282
2023-05-01,21.0,87.5,2.0593815
2023-05-01,20.0,87.0,2.0074282
2023-05-01,21.25,91.0,10.441157
2023-05-01,22.5,90.75,13.490226
2023-05-01,21.5,90.0,4.760467
2023-05-01,20.5,89.25,2.305543
2023-05-01,20.0,90.75,2.4514642
2023-05-01,20.75,88.5,2.3596559
2023-05-01,20.75,87.5,1.8200418
2023-05-01,22.25,90.75,19.834675
2023-05-01,21.0,87.25,1.9984541
2023-05-01,20.0,89.0,2.2638478
2023-05-01,20.25,90.25,2.3750923
2023-05-01,21.25,90.75,8.1982355
2023-05-01,21.0,91.0,4.832434
2023-05-01,21.75,87.75,3.2700655
2023-05-01,20.5,88.0,2.210901
2023-05-01,20.5,89.5,2.2826924
2023-05-01,20.5,87.5,1.8968627
2023-05-01,20.25,88.25,2.2695913
2023-05-01,20.5,89.75,2.3027527
2023-05-01,20.0,90.25,2.384635
2023-05-01,20.25,88.5,2.3039129
2023-05-01,20.25,87.25,1.9786543
2023-05-01,21.75,88.0,3.6571949
2023-05-01,21.25,90.25,8.967967
2023-05-01,21.0,87.75,2.145249
2023-05-01,21.5,87.5,3.154084
2023-05-01,20.5,91.0,2.5210307
2023-05-01,22.0,90.75,17.187014
2023-05-01,20.75,90.75,2.6558802
2023-05-01,20.75,87.75,1.951427
2023-05-01,20.75,88.75,2.4073396
2023-05-01,20.75,91.0,2.9210796
2023-05-01,20.25,89.0,2.30815
2023-05-01,20.0,88.5,2.2261262
2023-05-01,21.5,87.25,3.3096585
2023-05-01,21.0,90.0,3.1556377
2023-05-01,22.0,91.0,21.700052
2023-05-01,21.0,90.75,4.2648053
2023-05-01,20.25,90.5,2.3706124
2023-05-01,21.75,89.75,4.6871824
2023-05-01,21.25,89.0,2.7236402
2023-05-01,20.25,91.0,2.4722493
2023-05-01,21.25,88.75,2.799574
2023-05-01,21.25,88.25,2.7501163
2023-05-01,20.75,89.5,2.31633
2023-05-01,21.0,88.25,2.1227577
2023-05-01,20.75,90.0,2.5258198
2023-05-01,20.5,90.25,2.3553307
2023-05-01,21.25,87.25,2.495668
2023-05-01,21.25,89.25,2.8662498
2023-05-01,21.0,90.25,3.7857316
2023-05-01,21.25,89.5,2.947919
2023-05-01,20.5,87.25,1.8952991
2023-05-01,21.5,89.0,2.9378064
2023-05-01,21.25,87.5,2.525053
2023-05-01,20.0,87.5,2.0602124
2023-05-01,20.5,90.5,2.357143
2023-05-01,20.25,89.5,2.2865365
2023-05-01,21.75,89.5,3.8530052
2023-05-01,20.0,89.75,2.3582184
2023-05-01,20.75,89.25,2.2927566
2023-05-01,20.25,88.0,2.2035449
2023-05-01,21.75,90.75,15.272677
2023-05-01,20.5,87.0,1.9923764
2023-05-01,20.5,87.75,2.0380442
2023-05-01,20.25,89.25,2.2989984
2023-05-01,20.5,90.75,2.4038162
2023-05-01,21.5,88.75,3.0379426
2023-05-01,21.0,89.75,2.7190492
2023-05-01,20.25,88.75,2.3134613
2023-05-01,21.0,89.25,2.538828
2023-05-01,20.5,88.75,2.3669553
2023-05-01,21.5,90.5,12.389966
2023-05-01,20.25,87.0,1.9681953
2023-05-01,20.0,88.75,2.2534542
2023-05-01,21.25,88.0,2.66639
2023-05-01,20.75,89.75,2.4230812
2023-05-01,21.0,88.5,2.2643282
2023-05-01,20.25,89.75,2.3134153
2023-05-01,21.5,89.25,3.075999
2023-05-01,21.5,88.5,3.4295702
2023-05-01,21.25,89.75,3.1274393
2023-05-01,20.5,88.25,2.3110461
2023-05-01,21.75,90.25,9.314819
2023-05-01,21.75,90.5,12.078044
2023-05-01,20.0,89.5,2.3332815
2023-05-01,21.5,89.5,3.3090458
2023-05-01,21.0,89.0,2.5683265
2023-05-01,21.5,88.25,3.3812282
2023-05-01,22.5,91.0,11.942065
2023-06-01,21.25,90.75,13.126376
2023-06-01,20.25,90.0,3.0696893
2023-06-01,20.5,87.0,2.2503695
2023-06-01,20.75,91.0,3.6107583
2023-06-01,21.5,87.25,4.4000864
2023-06-01,20.25,90.25,3.1871996
2023-06-01,20.25,89.0,2.6260684
2023-06-01,20.75,89.25,3.1489823
2023-06-01,21.25,90.25,12.603909
2023-06-01,20.5,87.75,2.0075178
2023-06-01,21.0,91.0,7.2094426
2023-06-01,20.75,88.75,2.7833197
2023-06-01,21.5,90.5,33.546047
2023-06-01,21.75,87.75,3.4498608
2023-06-01,21.5,87.5,3.5766304
2023-06-01,20.25,88.75,2.4511826
2023-06-01,20.75,88.25,2.3509166
2023-06-01,20.5,91.0,3.1357825
2023-06-01,21.0,89.0,3.0007682
2023-06-01,21.0,90.0,4.710633
2023-06-01,20.75,87.75,2.052003
2023-06-01,22.0,90.75,36.900417
2023-06-01,21.75,89.75,21.158352
2023-06-01,21.25,88.0,2.5156436
2023-06-01,21.0,89.75,4.0701866
2023-06-01,21.5,89.25,5.4937763
2023-06-01,21.25,89.0,2.8610024
2023-06-01,20.0,89.0,2.9712296
2023-06-01,20.5,90.5,3.0674224
2023-06-01,21.0,87.25,2.6120954
2023-06-01,20.75,88.5,2.594808
2023-06-01,20.0,90.5,3.3676665
2023-06-01,21.5,90.0,15.854266
2023-06-01,21.25,89.25,3.4597762
2023-06-01,21.0,87.5,2.2514756
2023-06-01,21.0,88.5,2.516877
2023-06-01,21.25,90.5,11.596621
2023-06-01,20.75,89.5,3.3093772
2023-06-01,21.0,89.5,3.78813
2023-06-01,20.0,88.0,2.2066295
2023-06-01,20.0,87.0,1.9269513
2023-06-01,21.25,91.0,14.359789
2023-06-01,21.75,89.5,15.988604
2023-06-01,21.25,88.25,2.6142876
2023-06-01,20.0,90.75,3.3603272
2023-06-01,20.0,87.75,2.0770354
2023-06-01,21.0,90.25,5.0481095
2023-06-01,21.25,89.75,5.2455997
2023-06-01,21.75,90.5,34.29774
2023-06-01,21.0,90.75,6.382615
2023-06-01,20.25,89.5,2.9890306
2023-06-01,20.25,87.75,2.0271032
2023-06-01,20.25,90.5,3.2273571
2023-06-01,21.25,89.5,4.0339694
2023-06-01,20.75,87.5,2.0377393
2023-06-01,20.25,88.25,2.299246
2023-06-01,20.5,89.5,2.9052527
2023-06-01,21.25,87.5,2.7042813
2023-06-01,20.5,87.5,1.9353235
2023-06-01,20.5,88.0,2.1986122
2023-06-01,22.25,90.75,29.211405
2023-06-01,21.5,89.0,3.251251
2023-06-01,20.0,89.5,3.170688
2023-06-01,22.0,91.0,40.889652
2023-06-01,21.0,87.0,3.69765
2023-06-01,21.0,87.75,2.196408
2023-06-01,20.75,90.25,3.3064625
2023-06-01,21.25,87.25,3.0070887
2023-06-01,20.5,88.5,2.4595232
2023-06-01,22.5,91.0,20.032358
2023-06-01,20.75,87.0,2.9863286
2023-06-01,20.0,91.0,3.3259826
2023-06-01,21.0,90.5,5.588156
2023-06-01,20.75,89.75,3.391103
2023-06-01,20.25,89.25,2.8479826
2023-06-01,20.5,89.0,2.6116126
2023-06-01,20.0,89.25,3.0995991
2023-06-01,22.25,91.0,30.338158
2023-06-01,21.5,87.75,3.2692957
2023-06-01,21.25,88.75,2.7251303
2023-06-01,21.5,90.75,31.709368
2023-06-01,20.5,89.25,2.7410872
2023-06-01,21.0,88.75,2.6992674
2023-06-01,22.0,90.5,27.573729
2023-06-01,21.0,88.25,2.3837774
2023-06-01,21.25,90.0,12.299508
2023-06-01,20.0,90.0,3.3075345
2023-06-01,20.0,88.75,2.7335634
2023-06-01,21.0,88.0,2.2627807
2023-06-01,20.75,89.0,2.9628005
2023-06-01,22.5,90.75,20.351477
2023-06-01,20.75,90.5,3.3930883
2023-06-01,21.5,88.0,3.2018657
2023-06-01,20.5,90.0,2.946488
2023-06-01,20.5,87.25,2.01802
2023-06-01,20.5,90.25,3.0137093
2023-06-01,21.75,90.25,27.735325
2023-06-01,21.25,88.5,2.7000153
2023-06-01,21.5,88.5,2.9653845
2023-06-01,20.75,90.0,3.3447158
2023-06-01,21.25,87.0,3.3104265
2023-06-01,20.5,88.25,2.3002388
2023-06-01,20.0,88.5,2.5125349
2023-06-01,21.5,89.5,7.3922553
2023-06-01,21.75,88.0,3.5775115
2023-06-01,21.0,89.25,3.3995168
2023-06-01,20.25,91.0,3.2180643
2023-06-01,21.5,88.75,2.6899107
2023-06-01,20.5,89.75,2.9668653
2023-06-01,20.75,90.75,3.4729168
2023-06-01,20.75,88.0,2.1850162
2023-06-01,20.0,89.75,3.212657
2023-06-01,21.5,91.0,26.002306
2023-06-01,20.5,90.75,3.1217988
2023-06-01,21.75,90.0,23.5134
2023-06-01,21.5,89.75,9.7963505
2023-06-01,20.5,88.75,2.5416143
2023-06-01,20.75,87.25,2.3678484
2023-06-01,20.0,88.25,2.338182
2023-06-01,21.5,88.25,3.1952183
2023-06-01,20.25,87.25,1.8955548
2023-06-01,21.25,87.75,2.4768534
2023-06-01,20.25,90.75,3.2437708
2023-06-01,20.0,87.5,1.9899068
2023-06-01,21.5,90.25,20.754642
2023-06-01,21.75,90.75,37.211796
2023-06-01,20.25,87.5,1.9228044
2023-06-01,20.25,87.0,1.9729553
2023-06-01,21.75,91.0,34.94432
2023-06-01,20.25,88.0,2.2126093
2023-06-01,20.25,88.5,2.3746858
2023-06-01,20.0,90.25,3.3752267
2023-06-01,20.0,87.25,1.9198723
2023-06-01,20.25,89.75,3.004087
2023-07-01,20.0,90.75,2.9312449
2023-07-01,21.0,90.5,7.3579087
2023-07-01,20.25,89.25,3.1596966
2023-07-01,21.0,88.5,2.9529846
2023-07-01,20.25,87.75,3.3460174
2023-07-01,21.25,87.75,2.270663
2023-07-01,21.0,89.0,3.9255106
2023-07-01,20.25,89.75,3.2532942
2023-07-01,21.0,88.75,3.3327105
2023-07-01,21.25,88.0,2.2697039
2023-07-01,20.25,90.25,3.107264
2023-07-01,20.25,87.25,2.677125
2023-07-01,21.0,87.75,2.5853603
2023-07-01,21.0,88.25,2.6323948
2023-07-01,21.25,88.25,2.5006342
2023-07-01,20.25,87.5,2.9776368
2023-07-01,21.0,90.0,6.37172
2023-07-01,21.25,89.0,4.51559
2023-07-01,20.25,88.5,3.4047306
2023-07-01,21.0,89.75,5.463827
2023-07-01,21.0,89.25,4.217541
2023-07-01,20.25,90.0,3.161971
2023-07-01,21.25,90.25,17.202173
2023-07-01,20.25,88.0,3.4538195
2023-07-01,20.25,87.0,2.8453705
2023-07-01,21.25,87.0,4.29981
2023-07-01,21.0,90.75,7.323847
2023-07-01,20.25,89.0,3.2282937
2023-07-01,21.25,88.75,3.6151078
2023-07-01,22.25,91.0,38.58317
2023-07-01,21.25,89.5,5.7616286
2023-07-01,22.5,91.0,24.939764
