time,latitude,longitude,kd
2025-01-01,21.0,90.25,0.049958766
2025-01-01,21.0,90.5,0.050989747
2025-01-01,21.0,90.75,0.049376935
2025-01-01,21.0,91.0,0.048067253
2025-01-01,21.25,87.0,0.045409914
2025-01-01,21.25,87.25,0.04811201
2025-01-01,21.25,87.5,0.045414183
2025-01-01,21.25,87.75,0.061332952
2025-01-01,21.25,88.0,0.07930586
2025-01-01,21.25,88.25,0.07930089
2025-01-01,21.25,88.5,0.06130265
2025-01-01,21.0,89.5,0.0575626
2025-01-01,22.5,91.0,0.17657804
