time,latitude,longitude,wo
2024-11-01,20.67,87.33,-3.6456224e-06
2024-11-01,20.08,90.5,-1.5910187e-07
2024-11-01,21.42,87.92,5.9155667e-07
2024-11-01,20.5,90.83,1.5307763e-06
2024-11-01,20.25,90.58,-1.0321093e-06
2024-11-01,20.42,90.33,-6.4335984e-07
2024-11-01,21.33,88.17,8.922872e-07
2024-11-01,20.83,90.42,-2.3587555e-08
2024-11-01,20.17,90.42,-3.2093985e-07
2024-11-01,20.0,87.58,-5.2299438e-08
2024-11-01,21.08,87.5,2.458598e-07
2024-11-01,20.92,88.67,-6.582762e-07
2024-11-01,21.33,88.08,8.89875e-07
2024-11-01,20.58,89.75,1.1238283e-06
2024-11-01,21.75,90.08,9.924686e-07
2024-11-01,20.75,90.83,8.503776e-07
2024-11-01,20.83,89.42,-4.3510084e-07
2024-11-01,20.42,89.58,6.095311e-07
2024-11-01,21.58,90.67,-1.7801361e-07
2024-11-01,20.33,89.0,3.0950108e-07
2024-11-01,21.5,90.33,-1.2639391e-06
2024-11-01,20.17,90.5,-5.562168e-08
2024-11-01,21.0,89.0,-8.892163e-07
2024-11-01,20.0,88.75,2.778671e-07
2024-11-01,20.42,90.67,-2.163371e-06
2024-11-01,20.17,90.58,-3.3684876e-07
2024-11-01,21.0,90.33,1.4830943e-07
2024-11-01,20.58,90.08,-2.6810264e-07
2024-11-01,20.08,89.67,3.8481292e-07
2024-11-01,21.33,87.83,1.2665798e-06
2024-11-01,21.17,90.67,-2.8671082e-06
2024-11-01,21.17,88.17,4.411355e-07
2024-11-01,21.5,90.5,-1.0467996e-06
2024-11-01,21.08,87.75,1.339448e-06
2024-11-01,20.67,90.92,1.7637117e-06
2024-11-01,21.83,90.67,-4.978992e-07
2024-11-01,21.75,89.92,-1.319176e-06
2024-11-01,20.08,89.0,3.0599228e-08
2024-11-01,21.5,87.58,-5.993713e-08
2024-11-01,20.17,88.33,-1.5260767e-07
2024-11-01,20.92,89.0,-1.3188361e-06
2024-11-01,20.33,88.92,4.6567249e-07
2024-11-01,21.0,88.25,-7.667689e-06
2024-11-01,21.5,87.67,9.162397e-08
2024-11-01,20.25,89.75,3.9082312e-07
2024-11-01,21.75,90.0,1.3365491e-06
2024-11-01,21.33,88.0,3.0157537e-06
2024-11-01,21.42,88.0,4.2705784e-07
2024-11-01,21.92,88.17,1.6980754e-07
2024-11-01,21.5,90.42,-1.0993173e-06
2024-11-01,20.0,87.83,6.740432e-08
2024-11-01,20.58,87.42,4.5117065e-07
2024-11-01,20.92,88.33,-2.6200319e-06
2024-11-01,21.33,87.92,1.6850656e-06
2024-11-01,21.08,87.67,-5.2784867e-07
2024-11-01,20.67,89.67,1.2610266e-06
2024-11-01,21.58,87.5,-1.0934812e-07
2024-11-01,22.25,90.83,-7.5760374e-07
2024-11-01,20.75,90.17,-6.317587e-07
2024-11-01,20.75,88.25,-6.2593807e-07
2024-11-01,20.33,90.67,-1.2778092e-06
2024-11-01,20.17,88.42,-1.12424416e-07
2024-11-01,21.5,87.83,1.6743051e-07
2024-11-01,20.33,90.58,-1.4399612e-06
2024-11-01,20.83,90.58,-4.2070988e-07
2024-11-01,22.08,90.67,9.029839e-07
2024-11-01,21.5,89.33,6.544062e-08
2024-11-01,21.33,88.42,5.370734e-07
2024-11-01,21.08,87.25,-2.6055866e-06
2024-11-01,20.42,90.83,8.18701e-07
2024-11-01,21.0,88.5,4.5476804e-06
2024-11-01,21.75,90.25,1.0574079e-06
2024-11-01,21.58,90.75,5.6243042e-08
2024-11-01,21.33,89.58,1.9905788e-06
2024-11-01,20.67,88.83,-7.9724083e-07
2024-11-01,20.67,89.5,2.8333406e-07
2024-11-01,21.67,88.08,1.8769067e-07
2024-11-01,20.5,89.67,2.8733024e-07
2024-11-01,20.17,90.25,-3.265347e-08
2024-11-01,21.5,90.08,-3.9201146e-07
2024-11-01,20.08,89.25,6.40741e-07
2024-11-01,21.42,87.67,3.3122208e-07
2024-11-01,21.75,90.33,4.626203e-07
2024-11-01,20.75,88.0,-1.0460294e-06
2024-11-01,21.08,87.17,2.255291e-06
2024-11-01,20.42,88.58,-5.8304306e-07
2024-11-01,21.83,91.0,-1.0126042e-07
2024-11-01,20.5,89.58,2.8231088e-07
2024-11-01,20.33,89.17,7.092667e-07
2024-11-01,21.0,90.42,1.0704047e-06
2024-11-01,20.67,87.5,-5.832214e-07
2024-11-01,20.58,87.67,-2.2448312e-07
2024-11-01,21.33,88.5,-5.1059016e-07
2024-11-01,20.17,88.5,-2.58702e-08
2024-11-01,21.17,90.58,-9.3566945e-07
2024-11-01,21.42,87.75,2.1566751e-07
2024-11-01,20.75,87.67,-5.237585e-07
2024-11-01,20.42,88.5,-3.924996e-07
2024-11-01,20.75,90.33,-3.667696e-08
2024-11-01,21.5,87.75,1.086466e-07
2024-11-01,21.75,90.17,1.0206311e-06
2024-11-01,21.17,88.83,8.8376845e-07
2024-11-01,20.17,90.33,1.7876923e-07
2024-11-01,21.42,87.83,3.718594e-07
2024-11-01,21.92,88.08,-2.4261786e-07
2024-11-01,22.0,90.5,6.2707505e-07
2024-11-01,20.5,89.08,-1.0036564e-06
2024-11-01,21.42,87.17,-6.3912104e-08
2024-11-01,21.33,88.25,2.5304357e-06
2024-11-01,21.67,88.67,-1.49853e-07
2024-11-01,21.08,87.42,5.073466e-07
2024-11-01,20.58,88.25,3.764942e-08
2024-11-01,21.5,90.25,-4.3529676e-07
2024-11-01,20.25,89.5,-2.1039952e-07
2024-11-01,20.0,88.67,1.622125e-07
2024-11-01,20.75,88.08,-4.9533395e-07
2024-11-01,21.58,90.25,-7.845958e-08
2024-11-01,21.33,88.33,9.5017424e-07
2024-11-01,21.08,87.33,5.6838434e-07
2024-11-01,20.42,87.75,5.4420406e-07
2024-11-01,22.17,90.67,8.261549e-07
2024-11-01,20.83,88.42,-4.1968258e-07
2024-11-01,21.17,88.25,1.5724397e-06
2024-11-01,20.25,89.33,-5.6428075e-07
2024-11-01,21.5,90.17,-1.4606786e-06
2024-11-01,20.58,90.0,2.2717168e-07
2024-11-01,21.0,88.42,4.178846e-06
2024-11-01,20.08,90.42,-1.3201526e-07
2024-11-01,20.08,89.17,4.222016e-07
2024-11-01,20.83,88.75,-8.3685336e-07
2024-11-01,20.33,89.08,2.8419177e-07
2024-11-01,20.67,91.0,2.0949449e-06
2024-11-01,21.75,90.92,-1.7369176e-07
2024-11-01,22.58,90.92,2.8043053e-07
2024-11-01,20.58,88.08,1.2167735e-07
2024-11-01,20.67,88.42,-6.1672387e-07
2024-11-01,22.0,90.92,5.126199e-07
2024-11-01,21.67,90.0,4.971302e-07
2024-11-01,20.0,90.75,-7.056716e-08
2024-11-01,20.58,89.5,3.4203933e-07
2024-11-01,20.5,88.42,-3.1869527e-07
2024-11-01,20.67,90.33,2.1377862e-07
2024-11-01,20.5,87.33,-3.399256e-06
2024-11-01,20.17,87.0,7.39771e-07
2024-11-01,20.25,88.25,-2.3730317e-07
2024-11-01,21.83,90.0,2.3726122e-06
2024-11-01,21.42,89.75,-2.9814985e-06
2024-11-01,20.83,87.33,-2.261946e-06
2024-11-01,22.0,90.67,-7.95712e-07
2024-11-01,20.42,90.5,-2.3451755e-06
2024-11-01,20.33,87.42,2.0449309e-06
2024-11-01,21.25,88.58,-1.1059184e-06
2024-11-01,20.75,89.33,-2.9755708e-07
2024-11-01,20.0,87.08,-1.9602639e-07
2024-11-01,20.08,87.92,3.171196e-07
2024-11-01,21.67,89.25,7.3315783e-07
2024-11-01,21.42,90.67,-5.8349844e-08
2024-11-01,20.08,89.92,2.2718768e-07
2024-11-01,20.58,87.92,-8.9620426e-07
2024-11-01,21.17,89.42,-2.8380744e-06
2024-11-01,20.0,90.17,-7.645023e-09
2024-11-01,20.67,88.0,-1.9389647e-07
2024-11-01,21.5,88.5,-4.5962224e-06
2024-11-01,21.25,88.67,-1.3126733e-07
2024-11-01,21.42,89.67,-5.9204776e-06
2024-11-01,21.08,90.5,6.7794343e-07
2024-11-01,21.5,88.75,8.167145e-07
2024-11-01,21.58,88.83,-2.10422e-06
2024-11-01,22.0,88.08,2.5267001e-08
2024-11-01,20.92,87.58,2.2887054e-06
2024-11-01,20.17,89.25,-3.6554144e-07
2024-11-01,21.25,88.5,-2.3817377e-07
2024-11-01,21.17,88.58,-1.5750409e-07
2024-11-01,20.33,87.33,-1.9263198e-06
2024-11-01,21.42,89.83,1.3844838e-06
2024-11-01,21.33,90.5,5.66895e-07
2024-11-01,21.25,88.42,-5.1612756e-07
2024-11-01,20.67,90.08,-4.4385132e-07
2024-11-01,20.17,87.42,1.4576455e-06
2024-11-01,21.58,89.0,1.569205e-06
2024-11-01,22.0,88.17,2.909824e-07
2024-11-01,21.25,88.33,-1.3192068e-06
2024-11-01,20.58,90.92,1.9182212e-06
2024-11-01,20.5,88.17,-3.2860786e-08
2024-11-01,20.58,90.75,1.3759862e-06
2024-11-01,20.67,87.92,-6.7618174e-07
2024-11-01,20.58,89.58,7.230047e-07
2024-11-01,21.08,90.67,-2.932264e-06
2024-11-01,20.75,89.42,-3.5930217e-08
2024-11-01,20.92,88.25,-5.8115465e-06
2024-11-01,21.58,89.75,1.1538215e-06
2024-11-01,21.08,90.58,-1.5899228e-06
2024-11-01,21.58,88.92,3.7189861e-06
2024-11-01,21.42,90.58,-6.03792e-07
2024-11-01,21.67,87.58,4.098259e-07
2024-11-01,20.08,87.83,-2.0927354e-07
2024-11-01,20.0,89.83,1.7406764e-07
2024-11-01,20.42,87.42,1.5094649e-06
2024-11-01,21.0,89.67,-2.404483e-07
2024-11-01,21.17,90.08,-3.3984304e-06
2024-11-01,21.67,89.92,7.644045e-08
2024-11-01,20.92,90.92,3.8153195e-07
2024-11-01,20.92,87.92,-4.1372064e-06
2024-11-01,20.25,88.92,2.1629553e-07
2024-11-01,20.25,88.33,-2.4183925e-07
2024-11-01,20.75,90.25,-4.661406e-07
2024-11-01,21.08,90.42,-1.1291688e-06
2024-11-01,20.58,87.17,-1.112659e-06
2024-11-01,21.25,87.25,-5.4661024e-07
2024-11-01,20.33,87.58,1.4880126e-06
2024-11-01,20.83,90.33,-2.2431065e-07
2024-11-01,21.92,91.0,1.7211573e-07
2024-11-01,21.25,89.0,-5.429754e-07
2024-11-01,22.67,90.83,2.1517609e-07
2024-11-01,21.0,89.33,-9.312404e-07
2024-11-01,20.92,89.83,6.428509e-07
2024-11-01,21.42,89.5,-2.1105009e-06
2024-11-01,21.0,89.75,-4.785055e-07
2024-11-01,20.42,87.33,-3.2578755e-06
2024-11-01,20.08,88.0,5.4791276e-08
2024-11-01,21.08,90.25,1.64827e-06
2024-11-01,21.33,90.33,-4.0582708e-07
2024-11-01,20.92,89.25,-8.1434496e-07
2024-11-01,20.67,88.08,2.897818e-07
2024-11-01,20.67,90.0,-4.3551324e-07
2024-11-01,21.58,88.58,6.096505e-07
2024-11-01,21.58,91.0,1.1960868e-06
2024-11-01,21.5,88.83,-1.3826225e-06
2024-11-01,20.08,88.08,3.1210533e-07
2024-11-01,20.67,90.42,3.8388215e-08
2024-11-01,20.25,88.0,-3.9990036e-07
2024-11-01,20.0,89.67,4.8987806e-07
2024-11-01,20.92,89.58,-6.5098646e-07
2024-11-01,20.08,91.0,-1.0014386e-06
2024-11-01,21.67,90.25,5.520688e-07
2024-11-01,20.5,89.42,2.2531685e-07
2024-11-01,20.5,88.5,-2.0141199e-07
2024-11-01,20.83,90.17,-1.4784031e-06
2024-11-01,21.25,89.08,1.0777095e-06
2024-11-01,20.08,87.25,-1.948983e-07
2024-11-01,20.42,87.67,1.149403e-06
2024-11-01,21.08,90.17,4.366484e-07
2024-11-01,22.08,90.83,-6.272055e-08
2024-11-01,21.08,90.75,-2.3969399e-06
2024-11-01,20.25,88.08,-1.6734475e-07
2024-11-01,21.67,90.17,4.6662166e-07
2024-11-01,20.33,87.5,4.706213e-07
2024-11-01,20.17,87.5,-3.4310187e-07
2024-11-01,20.25,88.17,-4.1938005e-08
2024-11-01,20.42,88.67,-4.626275e-07
2024-11-01,20.0,89.75,3.2154455e-07
2024-11-01,20.83,89.92,-1.2731375e-06
2024-11-01,20.42,89.83,7.7585344e-07
2024-11-01,21.17,87.58,-2.975761e-06
2024-11-01,21.67,90.08,4.201654e-08
2024-11-01,21.33,90.42,2.34176e-06
2024-11-01,21.25,88.75,1.6440344e-08
2024-11-01,20.33,90.0,9.49243e-08
2024-11-01,21.58,88.75,1.2154281e-06
2024-11-01,20.92,91.0,-7.736829e-07
2024-11-01,20.25,89.58,-4.2444216e-07
2024-11-01,21.25,88.83,1.6363387e-06
2024-11-01,20.75,87.42,1.5631862e-06
2024-11-01,20.17,89.0,8.053811e-09
2024-11-01,20.58,89.0,-1.1741181e-06
2024-11-01,22.58,90.83,-3.842526e-07
2024-11-01,20.83,87.42,3.2823955e-06
2024-11-01,20.75,89.25,-9.443495e-07
2024-11-01,20.67,87.67,-5.038298e-07
2024-11-01,21.58,88.67,-4.3170826e-06
2024-11-01,21.42,90.75,3.6996656e-08
2024-11-01,20.25,90.92,1.2893055e-06
2024-11-01,20.58,87.58,6.716142e-07
2024-11-01,21.08,90.33,-1.4495858e-07
2024-11-01,21.25,88.92,-3.467249e-06
2024-11-01,20.0,90.83,3.0458125e-07
2024-11-01,21.42,89.58,-7.762563e-06
2024-11-01,20.58,90.67,9.4936166e-07
2024-11-01,21.17,88.67,-8.9504034e-08
2024-11-01,21.0,87.0,5.034727e-07
2024-11-01,20.67,87.25,-2.2917172e-06
2024-11-01,20.25,88.42,-2.1828464e-08
2024-11-01,20.92,90.83,8.58396e-07
2024-11-01,20.92,89.75,-1.6879555e-06
2024-11-01,21.42,90.08,4.1704217e-07
2024-11-01,20.25,88.67,7.8342374e-08
2024-11-01,20.58,90.83,1.7179264e-06
2024-11-01,20.0,88.0,2.5480398e-07
2024-11-01,21.58,90.58,-4.5347142e-07
2024-11-01,20.25,91.0,5.5556267e-08
2024-11-01,20.17,87.25,-1.0791064e-06
2024-11-01,20.58,87.83,-1.0895089e-06
2024-11-01,21.58,89.42,-1.10000784e-07
2024-11-01,22.0,90.0,7.165882e-07
2024-11-01,20.67,87.08,1.333856e-06
2024-11-01,21.25,87.75,1.2426665e-05
2024-11-01,20.5,87.5,-9.4367533e-07
2024-11-01,21.67,87.5,2.1916675e-07
2024-11-01,20.5,88.25,-2.7472723e-07
2024-11-01,20.42,90.0,-3.6481944e-07
2024-11-01,20.33,87.08,-1.0319814e-06
2024-11-01,21.42,90.0,1.7106864e-06
2024-11-01,21.58,89.33,-5.007975e-07
2024-11-01,20.42,88.25,-3.982246e-07
2024-11-01,21.17,89.33,-4.089919e-06
2024-11-01,20.33,90.08,9.48133e-09
2024-11-01,20.92,90.67,-1.0465841e-06
2024-11-01,20.0,90.0,-1.3517685e-07
2024-11-01,20.08,87.58,-3.095914e-07
2024-11-01,20.5,89.5,3.510894e-08
2024-11-01,21.67,89.58,7.8215595e-07
2024-11-01,21.58,89.67,1.950309e-06
2024-11-01,21.25,87.83,2.2192858e-06
2024-11-01,20.83,90.75,-2.7736945e-07
2024-11-01,21.17,87.08,1.8595139e-06
2024-11-01,20.67,87.42,7.0366747e-07
2024-11-01,20.42,89.5,2.0144047e-07
2024-11-01,20.58,88.92,-6.4373506e-07
2024-11-01,20.75,89.75,2.510032e-07
2024-11-01,21.33,90.67,7.6208454e-07
2024-11-01,21.25,87.42,-2.3886712e-06
2024-11-01,20.67,87.75,-1.2060156e-06
2024-11-01,21.42,90.25,4.3174387e-07
2024-11-01,21.25,87.5,-4.6262406e-07
2024-11-01,20.0,90.08,-5.9587285e-07
2024-11-01,20.17,87.17,-1.3619135e-06
2024-11-01,21.25,87.58,8.5096474e-07
2024-11-01,22.0,90.58,-7.8700924e-07
2024-11-01,21.67,89.42,1.3048673e-07
2024-11-01,20.92,90.5,2.958127e-08
2024-11-01,21.58,89.58,2.6542698e-06
2024-11-01,20.17,89.08,-1.3543682e-07
2024-11-01,20.92,89.5,-8.407642e-07
2024-11-01,21.17,87.33,-1.0470806e-06
2024-11-01,21.33,90.75,9.0603123e-07
2024-11-01,21.17,87.42,-1.8145292e-06
2024-11-01,20.33,87.0,3.8337836e-07
2024-11-01,20.08,90.0,-6.7423366e-07
2024-11-01,21.42,90.33,-1.4840033e-06
2024-11-01,21.67,89.5,4.4686485e-07
2024-11-01,21.25,87.67,2.4698827e-06
2024-11-01,20.75,89.67,5.581703e-07
2024-11-01,20.42,87.58,1.6396991e-06
2024-11-01,21.58,89.5,2.8729522e-07
2024-11-01,21.0,89.5,7.167245e-07
2024-11-01,21.17,87.25,-1.6666479e-06
2024-11-01,20.92,90.58,-1.0279033e-06
2024-11-01,20.83,87.08,1.4052658e-06
2024-11-01,20.25,88.75,-1.1390255e-07
2024-11-01,21.42,90.17,-1.2021277e-06
2024-11-01,20.83,89.08,-4.040267e-07
2024-11-01,21.17,89.25,-4.7609633e-06
2024-11-01,20.08,87.5,-7.938774e-07
2024-11-01,21.17,87.17,-8.379086e-07
2024-11-01,20.0,88.08,3.602893e-07
2024-11-01,21.83,90.33,5.337534e-07
2024-11-01,20.83,90.0,-1.3093102e-06
2024-11-01,21.42,89.92,3.1381812e-06
2024-11-01,20.58,88.83,-4.6660372e-07
2024-11-01,21.25,88.17,-8.1417863e-07
2024-11-01,21.17,87.5,-1.6205104e-06
2024-11-01,20.5,88.33,-2.997838e-07
2024-11-01,20.0,89.92,4.3347166e-07
2024-11-01,20.33,87.25,2.0288894e-06
2024-11-01,20.25,90.08,-4.771043e-07
2024-11-01,21.67,89.75,9.621066e-07
2024-11-01,21.25,87.33,-1.5641557e-06
2024-11-01,21.58,89.17,-8.734198e-07
2024-11-01,21.0,89.58,3.432306e-07
2024-11-01,20.25,88.5,-4.2895973e-08
2024-11-01,21.08,90.92,4.3995456e-08
2024-11-01,20.42,87.5,1.9783953e-07
2024-11-01,20.75,87.25,-4.7584203e-06
2024-11-01,20.75,89.5,7.5329304e-08
2024-11-01,20.83,89.0,5.536128e-07
2024-11-01,21.67,89.83,8.039771e-07
2024-11-01,20.58,88.5,-5.92126e-07
2024-11-01,21.25,88.25,4.001063e-06
2024-11-01,20.58,87.33,-2.7265128e-06
2024-11-01,20.92,88.5,-1.2549353e-06
2024-11-01,20.42,88.0,-3.9246072e-07
2024-11-01,21.58,89.08,-1.1633027e-06
2024-11-01,21.17,89.17,-8.7597286e-08
2024-11-01,20.67,89.33,-2.0131958e-07
2024-11-01,21.08,90.83,2.0079683e-07
2024-11-01,20.33,90.17,-4.0238427e-07
2024-11-01,20.83,87.25,-3.962347e-06
2024-11-01,21.42,90.5,-1.9105753e-06
2024-11-01,20.08,87.75,-1.6156991e-07
2024-11-01,20.42,89.0,-1.6274481e-07
2024-11-01,20.92,90.75,-3.961841e-07
2024-11-01,20.17,89.17,-3.3347212e-07
2024-11-01,21.33,90.83,1.2054198e-06
2024-11-01,20.08,87.42,-1.9831023e-07
2024-11-01,22.08,91.0,-6.0954443e-07
2024-11-01,20.25,88.58,-2.8538258e-09
2024-11-01,22.67,90.92,5.355125e-07
2024-11-01,20.0,87.0,-5.371232e-07
2024-11-01,20.75,89.58,4.9557286e-07
2024-11-01,21.33,90.58,2.5484921e-06
2024-11-01,21.67,89.67,1.2415392e-06
2024-11-01,21.17,87.0,-4.0630248e-08
2024-11-01,21.83,90.42,-1.6987865e-07
2024-11-01,20.67,87.83,-1.029201e-06
2024-11-01,21.42,90.42,-1.0175843e-06
2024-11-01,20.25,90.0,-2.6492015e-07
2024-11-01,20.83,87.17,-3.8282287e-06
2024-11-01,21.25,87.92,-1.2130457e-06
2024-11-01,20.67,90.25,1.7311052e-07
2024-11-01,21.5,88.67,-9.5081754e-07
2024-11-01,20.92,89.33,-5.983646e-07
2024-11-01,22.0,89.92,3.2960784e-07
2024-11-01,20.17,87.33,3.3551817e-07
2024-11-01,20.08,87.67,-1.8557738e-07
2024-11-01,20.83,87.0,-6.3260717e-07
2024-11-01,21.08,91.0,9.973899e-07
2024-11-01,20.58,87.25,-6.5654933e-07
2024-11-01,20.75,87.33,-2.57333e-06
2024-11-01,20.5,90.17,-6.2923965e-07
2024-11-01,20.83,90.08,-1.1210749e-06
2024-11-01,21.25,88.0,5.020608e-06
2024-11-01,20.17,87.08,-8.798682e-07
2024-11-01,20.33,87.17,-1.0609382e-06
2024-11-01,21.58,89.25,-2.4250426e-07
2024-11-01,20.5,90.08,-1.7851787e-07
2024-11-01,21.67,89.33,-2.9382366e-07
2024-11-01,20.5,87.42,3.838949e-07
2024-11-01,21.25,88.08,2.7419778e-06
2024-11-01,21.08,90.08,1.8415511e-06
2024-11-01,21.25,87.17,-1.0206883e-06
2024-11-01,21.58,88.42,3.896393e-06
2024-11-01,20.75,87.5,-2.0246157e-06
2024-11-01,20.0,90.25,3.9523306e-07
2024-11-01,20.58,88.75,-6.173857e-07
2024-11-01,20.83,87.75,2.481056e-07
2024-11-01,21.58,87.83,-1.3437234e-07
2024-11-01,21.33,91.0,-1.4804607e-06
2024-11-01,21.25,90.0,-4.628443e-06
2024-11-01,20.42,89.75,9.0466085e-07
2024-11-01,21.08,89.33,-1.229624e-06
2024-11-01,20.58,89.08,-1.7779074e-06
2024-11-01,20.17,89.42,6.108484e-07
2024-11-01,21.25,89.92,-3.5617013e-06
2024-11-01,20.0,89.42,-1.2719123e-07
2024-11-01,21.0,87.42,5.774589e-07
2024-11-01,20.92,87.83,8.4167993e-07
2024-11-01,21.42,89.0,2.4907151e-06
2024-11-01,20.92,90.25,-4.1443818e-07
2024-11-01,20.5,90.5,-1.6780917e-06
2024-11-01,22.33,91.0,-1.8729672e-07
2024-11-01,20.5,88.67,-5.946687e-07
2024-11-01,21.67,89.08,-1.127159e-06
2024-11-01,20.5,89.92,6.594956e-07
2024-11-01,20.92,89.17,-1.6435412e-06
2024-11-01,21.67,90.83,-4.6597968e-08
2024-11-01,20.33,88.08,-2.8914585e-07
2024-11-01,21.67,87.92,-3.1053023e-07
2024-11-01,20.08,90.83,1.1504331e-06
2024-11-01,20.92,89.42,-8.9214797e-07
2024-11-01,20.25,87.5,7.8141106e-08
2024-11-01,21.0,90.0,-2.953723e-06
2024-11-01,21.08,89.25,-2.0008108e-06
2024-11-01,20.83,89.75,3.5270526e-07
2024-11-01,20.67,88.33,-1.366434e-07
2024-11-01,21.67,90.75,-1.399026e-07
2024-11-01,21.25,87.0,9.4006104e-08
2024-11-01,20.92,88.0,5.9607936e-07
2024-11-01,21.25,89.83,-1.5465398e-06
2024-11-01,21.0,87.08,-6.702618e-06
2024-11-01,21.67,87.67,1.6759546e-07
2024-11-01,21.58,89.92,1.5325482e-07
2024-11-01,20.83,88.92,7.4590537e-07
2024-11-01,21.08,89.5,-9.2257176e-07
2024-11-01,22.08,90.75,5.6355094e-07
2024-11-01,20.0,87.25,3.7061847e-07
2024-11-01,20.67,89.92,-2.731159e-07
2024-11-01,21.67,90.67,-3.2701598e-07
2024-11-01,20.92,88.75,-2.175293e-07
2024-11-01,21.25,89.75,-2.7570752e-07
2024-11-01,21.42,89.08,-5.5728464e-07
2024-11-01,21.58,88.0,-4.3412616e-08
2024-11-01,20.42,88.33,-3.1691744e-07
2024-11-01,21.83,88.17,1.7694852e-07
2024-11-01,20.25,87.58,8.065894e-07
2024-11-01,21.92,90.75,-3.912247e-07
2024-11-01,20.67,90.58,3.3345836e-07
2024-11-01,20.67,89.25,-1.3532695e-06
2024-11-01,20.75,88.92,-5.1413e-07
2024-11-01,20.42,90.17,-1.2988012e-07
2024-11-01,21.5,87.0,1.9232672e-07
2024-11-01,21.58,87.92,2.1364977e-08
2024-11-01,20.75,90.42,1.8333591e-07
2024-11-01,21.08,89.42,-5.371015e-07
2024-11-01,21.17,90.0,-3.869688e-06
2024-11-01,20.42,89.17,8.017918e-07
2024-11-01,20.08,88.33,2.8749527e-08
2024-11-01,21.0,89.25,4.243469e-08
2024-11-01,20.33,88.0,-2.8188035e-07
2024-11-01,20.17,87.83,-1.2134045e-07
2024-11-01,21.17,87.83,1.3702262e-05
2024-11-01,20.33,89.83,3.4824237e-07
2024-11-01,20.5,87.17,-9.56867e-07
2024-11-01,20.58,90.42,-9.3885967e-07
2024-11-01,20.42,87.08,-2.4465196e-06
2024-11-01,21.0,89.17,-1.0957683e-06
2024-11-01,22.5,90.83,-6.6898997e-07
2024-11-01,21.58,87.58,1.3092811e-08
2024-11-01,20.0,88.17,1.2562776e-07
2024-11-01,20.08,88.5,3.665148e-08
2024-11-01,21.67,91.0,2.2958422e-07
2024-11-01,20.42,87.92,7.772333e-08
2024-11-01,20.25,87.33,-1.4354961e-07
2024-11-01,21.08,89.0,1.8337685e-06
2024-11-01,20.0,90.5,-4.2196316e-07
2024-11-01,21.25,90.33,-4.193595e-06
2024-11-01,21.17,91.0,1.3751161e-06
2024-11-01,21.42,88.83,2.8211548e-06
2024-11-01,20.42,88.92,-6.28478e-08
2024-11-01,21.0,87.58,1.0184393e-06
2024-11-01,20.5,87.08,-3.0129713e-06
2024-11-01,21.42,88.75,1.0549658e-06
2024-11-01,21.58,90.0,-2.2937994e-07
2024-11-01,21.08,88.92,-1.3459866e-06
2024-11-01,21.5,87.17,-3.4014367e-09
2024-11-01,20.17,88.92,4.6141082e-07
2024-11-01,20.33,88.25,-2.0397867e-07
2024-11-01,21.92,90.58,-6.1291973e-07
2024-11-01,20.75,88.75,-2.2394532e-07
2024-11-01,20.0,89.25,3.5876923e-07
2024-11-01,21.83,88.08,-1.09945795e-07
2024-11-01,20.17,89.5,-2.5166713e-07
2024-11-01,20.58,89.42,6.2425863e-07
2024-11-01,21.17,90.17,-9.06044e-06
2024-11-01,21.25,90.42,9.30122e-06
2024-11-01,20.0,87.33,3.134188e-07
2024-11-01,21.17,89.58,3.0180865e-07
2024-11-01,20.58,91.0,2.1525123e-06
2024-11-01,20.92,88.58,2.042204e-06
2024-11-01,20.92,87.5,-1.13820535e-08
2024-11-01,21.25,90.25,-6.0360353e-06
2024-11-01,20.58,87.0,1.980414e-06
2024-11-01,20.75,88.83,-2.359547e-07
2024-11-01,21.58,90.92,4.649704e-07
2024-11-01,21.42,88.92,-1.676453e-06
2024-11-01,21.58,90.5,-6.91504e-07
2024-11-01,21.25,90.08,-5.80433e-06
2024-11-01,21.5,89.0,6.482846e-07
2024-11-01,21.92,90.67,-6.465637e-07
2024-11-01,21.58,87.75,-4.1673925e-07
2024-11-01,21.08,89.17,-2.6157697e-06
2024-11-01,22.0,90.42,3.4349284e-07
2024-11-01,20.92,89.92,1.1283554e-06
2024-11-01,20.0,89.33,1.9225286e-07
2024-11-01,20.25,90.17,-3.9375013e-07
2024-11-01,20.25,89.08,-1.7499649e-07
2024-11-01,21.17,87.92,-3.2613384e-06
2024-11-01,21.5,87.08,3.5030644e-07
2024-11-01,20.33,90.25,-1.1511658e-07
2024-11-01,20.25,90.75,3.2711426e-07
2024-11-01,21.33,90.0,-5.214611e-07
2024-11-01,20.25,87.42,2.2496267e-06
2024-11-01,21.08,89.08,-5.840517e-07
2024-11-01,20.42,89.33,7.945573e-07
2024-11-01,20.83,87.83,-1.5786724e-06
2024-11-01,20.17,87.92,-2.7259276e-07
2024-11-01,20.33,88.17,-1.6551616e-07
2024-11-01,22.5,91.0,2.1681346e-07
2024-11-01,21.58,87.67,6.2168795e-08
2024-11-01,21.0,87.5,7.3690836e-07
2024-11-01,20.67,87.17,5.5686957e-08
2024-11-01,21.33,90.08,1.9463057e-06
2024-11-01,21.67,90.92,7.240124e-09
2024-11-01,21.25,90.17,-6.700749e-06
2024-11-01,20.08,88.42,1.8883495e-07
2024-11-01,21.0,89.92,1.3368757e-06
2024-11-01,21.5,89.5,3.4199038e-06
2024-11-01,20.08,87.33,9.610636e-07
