time,latitude,longitude,uo
2024-09-01,20.67,88.33,-0.44696698
2024-09-01,21.67,90.83,-0.0077912533
2024-09-01,20.58,89.92,-0.19005106
2024-09-01,20.33,88.08,-0.25327724
2024-09-01,20.75,87.17,0.024786415
2024-09-01,21.25,90.0,-0.39384344
2024-09-01,20.08,90.17,-0.14116125
2024-09-01,21.58,87.83,-0.00182445
2024-09-01,20.33,90.33,-0.13541432
2024-09-01,21.0,89.08,-0.361102
2024-09-01,21.83,90.67,-0.0006670403
2024-09-01,20.92,89.92,-0.30142692
2024-10-01,20.0,90.5,-0.15461116
2024-10-01,20.83,88.67,-0.476228
2024-10-01,21.92,90.92,0.022471765
2024-10-01,20.92,90.08,-0.4790411
2024-10-01,20.33,89.67,-0.13934202
2024-10-01,20.92,90.58,-0.46059772
2024-10-01,20.58,90.0,-0.1277656
2024-10-01,22.0,88.08,0.0040393984
2024-10-01,21.17,89.17,-0.24112898
2024-10-01,21.75,90.5,0.020026429
2024-10-01,21.0,87.08,0.024414742
2024-10-01,20.5,87.75,-0.42608196
2024-10-01,20.58,87.67,-0.30924618
2024-10-01,21.83,88.0,0.0038608222
2024-10-01,20.83,88.5,-0.44085938
2024-10-01,21.17,89.0,-0.15779254
2024-10-01,20.42,89.92,-0.1098675
2024-10-01,21.67,88.67,0.054395363
2024-10-01,20.42,90.67,-0.13770875
2024-10-01,20.25,90.58,-0.1447846
2024-10-01,20.0,88.75,-0.16639584
2024-10-01,20.0,90.75,-0.14083795
2024-10-01,20.83,88.33,-0.33449203
2024-10-01,20.75,90.75,-0.29800877
2024-10-01,20.83,88.75,-0.4772476
2024-10-01,22.0,89.92,0.017663853
2024-10-01,20.58,89.83,-0.14031664
2024-10-01,21.75,90.0,0.019424489
2024-10-01,21.0,90.5,-0.46541148
2024-10-01,21.75,90.83,0.013271729
2024-10-01,20.92,90.83,-0.39247152
2024-10-01,21.08,87.08,-0.01654568
2024-10-01,20.33,89.08,-0.24128835
2024-10-01,20.67,87.0,-0.013661243
2024-10-01,21.0,90.42,-0.46953037
2024-10-01,21.67,87.58,-0.005125282
2024-10-01,20.0,87.0,-0.44415173
2024-10-01,22.5,90.92,0.0069224555
2024-10-01,21.0,90.17,-0.41632748
2024-10-01,20.75,90.83,-0.29171252
2024-10-01,22.0,88.17,0.0040266374
2024-10-01,20.33,89.42,-0.15404212
2024-10-01,20.92,87.33,-0.009695158
2024-10-01,21.0,90.83,-0.42784333
2024-10-01,20.0,88.67,-0.16871436
2024-10-01,20.92,90.5,-0.4809624
2024-10-01,21.17,88.75,-0.066162735
2024-10-01,21.17,88.25,-0.063278295
2024-10-01,21.75,90.33,0.031400863
2024-10-01,20.33,88.92,-0.2606696
2024-10-01,20.58,90.08,-0.12418285
2024-10-01,21.67,87.83,-0.0022266416
2024-10-01,21.0,91.0,-0.36443993
2024-10-01,20.0,87.17,-0.4192563
2024-10-01,20.83,91.0,-0.32275003
2024-10-01,20.0,87.08,-0.4446741
2024-10-01,21.08,87.17,-0.03431204
2024-10-01,20.83,90.0,-0.43244496
2024-10-01,20.92,87.17,0.012983718
2024-10-01,20.0,88.42,-0.15697652
2024-10-01,20.83,88.42,-0.39471266
2024-10-01,20.25,90.08,-0.16210403
2024-10-01,20.58,89.75,-0.14385313
2024-10-01,20.0,90.42,-0.16769284
2024-10-01,20.0,88.33,-0.1373938
2024-10-01,20.33,89.58,-0.11720482
2024-10-01,20.33,89.17,-0.22319174
2024-10-01,20.42,89.25,-0.12269591
2024-10-01,21.08,87.67,-0.16928883
2024-10-01,21.75,90.17,0.029822253
2024-10-01,20.83,88.83,-0.47956195
2024-10-01,20.75,90.67,-0.29950142
2024-10-01,20.58,88.33,-0.50888735
2024-10-01,21.67,88.0,-0.004616788
2024-10-01,22.67,90.92,0.01067046
2024-10-01,20.33,89.75,-0.1537721
2024-10-01,20.42,90.75,-0.14003241
2024-10-01,20.0,90.67,-0.14550216
2024-10-01,21.08,87.33,-0.05199137
2024-10-01,21.08,87.5,-0.13557073
2024-10-01,20.5,87.67,-0.3970684
2024-10-01,20.25,90.42,-0.14841513
2024-10-01,21.75,90.08,0.02659229
2024-10-01,20.75,90.58,-0.2994949
2024-10-01,21.67,87.75,-0.0037039632
2024-10-01,20.33,89.5,-0.123827316
2024-10-01,21.75,90.25,0.03328457
2024-10-01,20.58,88.25,-0.5079377
2024-10-01,20.92,91.0,-0.3341814
2024-10-01,21.17,88.92,-0.14975996
2024-10-01,21.0,90.58,-0.46584567
2024-10-01,20.83,88.58,-0.46954677
2024-10-01,20.42,89.42,-0.09234427
2024-10-01,20.42,87.5,-0.37753913
2024-10-01,20.92,90.75,-0.4179928
2024-10-01,20.25,90.17,-0.15512739
2024-10-01,21.75,90.75,0.014286092
2024-10-01,20.42,89.08,-0.15692233
2024-10-01,21.67,87.67,-0.004625765
2024-10-01,20.33,89.25,-0.20284778
2024-10-01,20.33,89.33,-0.18171243
2024-10-01,20.83,89.92,-0.418892
2024-10-01,20.42,87.83,-0.45326814
2024-10-01,22.17,90.67,0.012930204
2024-10-01,21.0,90.67,-0.46205965
2024-10-01,20.67,87.08,-0.0074205636
2024-10-01,20.0,88.58,-0.17092241
2024-10-01,20.42,90.08,-0.09352262
2024-10-01,20.58,89.92,-0.1345413
2024-10-01,21.75,91.0,0.013251769
2024-10-01,22.42,91.0,0.010069502
2024-10-01,21.75,90.92,0.013208094
2024-10-01,20.92,90.67,-0.44070107
2024-10-01,21.75,90.42,0.024652889
2024-10-01,20.0,88.25,-0.124154374
2024-10-01,20.42,87.67,-0.4335009
2024-10-01,21.67,88.08,-0.004944247
2024-10-01,21.17,88.67,-0.05606333
2024-10-01,20.42,90.0,-0.10159688
2024-10-01,20.92,90.17,-0.4926127
2024-10-01,22.0,90.0,0.022634588
2024-10-01,20.92,89.58,-0.40963334
2024-10-01,20.25,90.5,-0.1449889
2024-10-01,20.92,90.92,-0.3636289
2024-10-01,20.42,89.83,-0.119903825
2024-10-01,21.0,90.33,-0.46716312
2024-10-01,21.17,88.58,-0.046638355
2024-10-01,21.92,91.0,0.025798816
2024-10-01,21.17,89.08,-0.20292133
2024-10-01,21.08,87.25,-0.026525816
2024-10-01,21.67,88.17,0.0010665422
2024-10-01,21.17,88.33,-0.050844096
2024-10-01,21.08,87.58,-0.16735841
2024-10-01,20.42,87.58,-0.41489217
2024-10-01,21.0,90.75,-0.4480394
2024-10-01,20.58,88.83,-0.29500097
2024-10-01,21.17,88.5,-0.0548631
2024-10-01,20.25,90.33,-0.15217225
2024-10-01,20.25,90.25,-0.15330683
2024-10-01,21.17,88.83,-0.116087
2024-10-01,20.42,87.33,-0.27629876
2024-10-01,21.67,87.92,-0.0024441606
2024-10-01,21.17,88.42,-0.053585317
2024-10-01,20.33,89.0,-0.25392082
2024-10-01,21.0,87.0,0.035078745
2024-10-01,21.0,90.92,-0.40114096
2024-10-01,22.08,91.0,0.022402424
2024-10-01,20.67,87.17,-0.013990696
2024-10-01,20.42,88.08,-0.4337911
2024-10-01,22.0,90.5,0.014286624
2024-10-01,20.83,90.08,-0.452842
2024-10-01,20.0,88.5,-0.16915192
2024-10-01,20.42,90.83,-0.14053749
2024-10-01,20.58,88.92,-0.25389013
2024-10-01,21.08,87.0,0.014797926
2024-10-01,21.75,90.58,0.017519591
2024-10-01,20.0,90.58,-0.14778292
2024-10-01,20.58,89.0,-0.21384974
2024-10-01,21.08,87.42,-0.08647071
2024-10-01,20.92,87.42,-0.01494913
2024-10-01,21.0,90.25,-0.44819015
2024-10-01,20.42,87.42,-0.332353
2024-10-01,21.83,90.92,0.017539289
2024-10-01,20.83,89.83,-0.41795605
2024-10-01,21.08,90.67,-0.38835466
2024-10-01,20.33,87.33,-0.35899416
2024-10-01,20.58,90.42,-0.15226991
2024-10-01,21.0,88.17,-0.11500441
2024-10-01,20.83,89.17,-0.45877856
2024-10-01,21.08,89.17,-0.32561877
2024-10-01,22.25,90.83,0.011751714
2024-10-01,21.83,90.58,0.01855708
2024-10-01,21.92,89.92,0.017216146
2024-10-01,21.08,90.75,-0.39258227
2024-10-01,20.58,89.25,-0.11878293
2024-10-01,20.0,87.5,-0.31649533
2024-10-01,20.58,90.75,-0.15419544
2024-10-01,21.0,89.17,-0.39229074
2024-10-01,20.33,90.25,-0.11281896
2024-10-01,21.67,89.83,0.012263327
2024-10-01,20.83,89.5,-0.39587665
2024-10-01,22.17,91.0,0.019888949
2024-10-01,21.67,90.92,0.0100546125
2024-10-01,20.92,89.92,-0.44900382
2024-10-01,21.0,89.08,-0.39729348
2024-10-01,20.0,89.42,-0.19201273
2024-10-01,20.83,87.33,-0.0022607024
2024-10-01,21.83,90.67,0.017705297
2024-10-01,20.83,87.75,-0.034516357
2024-10-01,21.92,88.17,0.0038190295
2024-10-01,21.08,89.33,-0.31634682
2024-10-01,20.92,87.58,-0.017518984
2024-10-01,20.33,90.75,-0.12784296
2024-10-01,21.0,88.25,-0.17495067
2024-10-01,20.33,90.33,-0.11394699
2024-10-01,21.08,90.58,-0.38565487
2024-10-01,20.33,88.08,-0.36997977
2024-10-01,21.08,89.25,-0.31718907
2024-10-01,20.92,90.33,-0.5138505
2024-10-01,20.0,89.83,-0.2110521
2024-10-01,21.67,90.83,0.009828978
2024-10-01,21.67,89.92,0.010531177
2024-10-01,20.58,88.67,-0.3898452
2024-10-01,20.33,88.17,-0.34131137
2024-10-01,20.0,89.33,-0.18528797
2024-10-01,20.42,88.0,-0.45135295
2024-10-01,21.08,91.0,-0.3629959
2024-10-01,22.42,90.83,0.0028069161
2024-10-01,20.58,88.08,-0.4759374
2024-10-01,20.33,90.92,-0.14003493
2024-10-01,20.92,87.08,0.030143507
2024-10-01,21.0,89.33,-0.39120737
2024-10-01,20.33,88.25,-0.31782663
2024-10-01,21.08,88.92,-0.25056428
2024-10-01,20.33,87.17,-0.2865627
2024-10-01,21.0,87.92,-0.16042046
2024-10-01,20.5,87.42,-0.24250714
2024-10-01,21.75,87.92,0.0004785592
2024-10-01,21.67,89.67,0.014154403
2024-10-01,20.83,89.58,-0.39988282
2024-10-01,20.42,90.5,-0.11260766
2024-10-01,21.17,87.0,0.029633682
2024-10-01,20.42,87.92,-0.45749724
2024-10-01,20.0,89.25,-0.17742689
2024-10-01,21.83,90.5,0.020157369
2024-10-01,22.5,90.83,0.001726441
2024-10-01,21.0,88.0,-0.18973802
2024-10-01,20.83,87.83,-0.060401943
2024-10-01,21.08,90.83,-0.39140326
2024-10-01,20.83,87.25,0.022862276
2024-10-01,21.08,89.08,-0.31850743
2024-10-01,20.33,87.25,-0.33431166
2024-10-01,21.0,89.25,-0.38833767
2024-10-01,20.92,87.5,-0.014570048
2024-10-01,20.33,90.83,-0.13109656
2024-10-01,21.67,90.75,0.010504315
2024-10-01,21.0,88.08,-0.14358583
2024-10-01,20.92,90.25,-0.50968224
2024-10-01,20.0,89.92,-0.22057742
2024-10-01,21.67,91.0,0.010038638
2024-10-01,21.08,89.0,-0.29596236
2024-10-01,21.92,90.0,0.022556068
2024-10-01,21.67,89.75,0.014512088
2024-10-01,20.0,87.92,-0.14390233
2024-10-01,21.08,90.92,-0.38380915
2024-10-01,20.5,87.08,-0.07039118
2024-10-01,20.58,89.5,-0.115228124
2024-10-01,20.33,87.42,-0.38680303
2024-10-01,21.67,90.0,0.014424343
2024-10-01,20.42,90.42,-0.09671607
2024-10-01,20.83,87.58,0.0047094575
2024-10-01,20.0,89.67,-0.19314447
2024-10-01,21.67,90.25,0.027289946
2024-10-01,20.0,87.75,-0.19809207
2024-10-01,21.83,91.0,0.017986683
2024-10-01,21.83,90.83,0.016775165
2024-10-01,21.67,90.5,0.017476492
2024-10-01,21.08,89.75,-0.25565702
2024-10-01,21.0,88.83,-0.29536468
2024-10-01,21.08,90.17,-0.25229573
2024-10-01,20.33,87.83,-0.43457192
2024-10-01,20.33,87.58,-0.43227565
2024-10-01,21.08,89.67,-0.27671567
2024-10-01,20.33,90.58,-0.12749918
2024-10-01,20.92,89.83,-0.45473194
2024-10-01,22.17,90.83,0.013234386
2024-10-01,21.0,88.58,-0.14571336
2024-10-01,20.58,88.0,-0.44737434
2024-10-01,22.17,90.58,0.010067387
2024-10-01,21.08,89.83,-0.24832666
2024-10-01,21.0,88.67,-0.20412937
2024-10-01,21.08,90.0,-0.22442831
2024-10-01,20.58,90.58,-0.1577506
2024-10-01,21.08,89.92,-0.23341042
2024-10-01,20.5,87.25,-0.13904138
2024-10-01,21.67,90.33,0.025966775
2024-10-01,20.33,90.5,-0.12058694
2024-10-01,20.0,87.67,-0.2359226
2024-10-01,21.75,90.67,0.015818771
2024-10-01,21.67,90.42,0.021744331
2024-10-01,20.33,87.67,-0.4363928
2024-10-01,20.0,89.58,-0.19250664
2024-10-01,20.83,87.5,0.017235829
2024-10-01,20.58,89.33,-0.10437863
2024-10-01,21.0,88.75,-0.26001504
2024-10-01,20.83,89.33,-0.42608562
2024-10-01,20.33,87.75,-0.43876794
2024-10-01,21.08,90.08,-0.22984797
2024-10-01,20.33,90.42,-0.116029054
2024-10-01,21.08,90.25,-0.3054182
2024-10-01,21.0,88.5,-0.12113703
2024-10-01,20.0,87.58,-0.27716026
2024-10-01,21.67,90.67,0.0121272225
2024-10-01,21.08,89.5,-0.31784526
2024-10-01,21.0,88.92,-0.3510862
2024-10-01,20.58,88.58,-0.43809104
2024-10-01,21.08,90.42,-0.39050236
2024-10-01,20.42,90.33,-0.08360927
2024-10-01,20.58,87.92,-0.41511402
2024-10-01,22.67,90.83,0.0058956523
2024-10-01,20.42,87.75,-0.44598198
2024-10-01,21.0,88.33,-0.17843668
2024-10-01,20.33,88.0,-0.3994385
2024-10-01,20.42,89.17,-0.13994244
2024-10-01,21.08,89.42,-0.32140332
2024-10-01,21.08,90.5,-0.38386628
2024-10-01,21.0,89.0,-0.39414537
2024-10-01,20.5,87.33,-0.18261433
2024-10-01,20.33,90.67,-0.13008521
2024-10-01,20.83,89.42,-0.40628186
2024-10-01,21.67,90.08,0.020698836
2024-10-01,20.0,89.75,-0.19996169
2024-10-01,20.33,87.92,-0.42352718
2024-10-01,21.08,89.58,-0.30175015
2024-10-01,21.67,90.17,0.025114147
2024-10-01,20.58,89.42,-0.10200487
2024-10-01,20.83,87.42,0.0055587157
2024-10-01,21.0,88.42,-0.12623712
2024-10-01,21.67,90.58,0.014393703
2024-10-01,20.0,89.5,-0.19435547
2024-10-01,20.0,87.83,-0.16629425
2024-10-01,21.08,90.33,-0.36763743
2024-10-01,21.83,90.75,0.01714526
2024-10-01,20.58,90.67,-0.15664771
2024-10-01,20.83,87.67,-0.0077341604
2024-10-01,22.33,91.0,0.0075578536
2024-10-01,20.58,90.5,-0.15808704
2024-10-01,20.33,87.5,-0.41390938
2024-10-01,20.5,87.17,-0.12897226
2024-10-01,21.92,88.08,0.003987822
2024-10-01,20.83,89.25,-0.4444806
2024-10-01,20.83,87.17,0.031529248
2024-10-01,20.83,87.92,-0.08758297
2024-10-01,20.33,90.17,-0.11585696
2024-10-01,21.92,90.75,0.01668174
2024-10-01,22.0,90.42,0.010792543
2024-10-01,20.33,89.92,-0.14406835
2024-10-01,21.75,88.67,0.01634108
2024-10-01,20.58,88.17,-0.49568492
2024-10-01,21.17,87.83,-0.11082721
2024-10-01,20.0,87.25,-0.39466605
2024-10-01,20.0,88.92,-0.1661949
2024-10-01,20.58,90.17,-0.12711683
2024-10-01,20.0,90.25,-0.19857585
2024-10-01,20.83,88.17,-0.22610216
2024-10-01,21.67,89.08,-0.013994123
2024-10-01,20.42,90.58,-0.12893784
2024-10-01,22.25,90.92,0.011752297
2024-10-01,21.0,89.92,-0.37295154
2024-10-01,21.17,87.92,-0.070801884
2024-10-01,20.25,90.75,-0.13764252
2024-10-01,21.0,89.83,-0.38386816
2024-10-01,20.58,89.08,-0.17656082
2024-10-01,21.08,88.17,-0.08672891
2024-10-01,22.5,91.0,0.02473647
2024-10-01,20.25,90.92,-0.14088044
2024-10-01,21.75,88.58,0.009419986
2024-10-01,20.83,89.75,-0.41518408
2024-10-01,20.83,90.33,-0.45883372
2024-10-01,20.0,89.0,-0.16768913
2024-10-01,20.0,88.08,-0.122323655
2024-10-01,20.58,88.75,-0.3399404
2024-10-01,20.92,90.0,-0.4599612
2024-10-01,21.08,88.25,-0.116887875
2024-10-01,21.0,87.42,-0.04284038
2024-10-01,21.83,89.92,0.01645231
2024-10-01,21.17,87.67,-0.14259282
2024-10-01,20.75,91.0,-0.26546606
2024-10-01,21.17,87.75,-0.1637433
2024-10-01,21.67,89.17,-0.007866797
2024-10-01,20.42,90.17,-0.084130466
2024-10-01,20.33,88.67,-0.25897795
2024-10-01,20.25,90.83,-0.13485767
2024-10-01,21.75,89.75,0.014346155
2024-10-01,21.08,88.08,-0.1020088
2024-10-01,21.83,88.17,0.0026948892
2024-10-01,21.17,89.25,-0.26747128
2024-10-01,21.17,88.08,-0.09072523
2024-10-01,21.67,88.83,0.006006058
2024-10-01,21.08,87.83,-0.13192764
2024-10-01,20.0,88.17,-0.119479865
2024-10-01,20.42,87.25,-0.2351645
2024-10-01,21.0,90.08,-0.3961133
2024-10-01,21.0,87.17,-0.0034793518
2024-10-01,20.25,90.67,-0.14292899
2024-10-01,21.83,88.08,0.0033172346
2024-10-01,20.42,90.92,-0.13331106
2024-10-01,20.92,89.67,-0.4266063
2024-10-01,20.92,87.67,-0.044048212
2024-10-01,21.75,89.92,0.014771798
2024-10-01,21.08,87.75,-0.1634594
2024-10-01,21.17,88.17,-0.0575449
2024-10-01,20.58,89.67,-0.14605094
2024-10-01,20.0,90.33,-0.18266512
2024-10-01,20.83,88.25,-0.26964575
2024-10-01,20.0,88.83,-0.16576497
2024-10-01,20.92,90.42,-0.50206864
2024-10-01,21.0,87.33,-0.015112673
2024-10-01,20.58,91.0,-0.12632565
2024-10-01,20.58,87.75,-0.35486698
2024-10-01,20.83,88.92,-0.4812851
2024-10-01,20.5,87.58,-0.35745275
2024-10-01,20.33,88.75,-0.2598153
2024-10-01,21.08,88.0,-0.119475
2024-10-01,20.42,87.17,-0.19894761
2024-10-01,20.42,87.08,-0.12555325
2024-10-01,21.67,88.92,-0.018337587
2024-10-01,21.0,90.0,-0.3798267
2024-10-01,20.33,89.83,-0.15095001
2024-10-01,21.17,88.0,-0.10444901
2024-10-01,21.92,90.83,0.018097732
2024-10-01,20.75,90.92,-0.2820109
2024-10-01,21.0,87.25,-0.0004961991
2024-10-01,21.75,89.83,0.013577334
2024-10-01,20.33,88.83,-0.2621258
2024-10-01,21.08,87.92,-0.10566404
2024-10-01,20.83,90.17,-0.46530417
2024-10-01,21.92,90.67,0.015917439
2024-10-01,20.42,91.0,-0.120366566
2024-10-01,20.83,90.25,-0.46905056
2024-10-01,21.0,89.5,-0.38803673
2024-10-01,21.08,88.67,-0.11590346
2024-10-01,21.17,87.17,0.009394545
2024-10-01,22.0,90.58,0.01615337
2024-10-01,21.67,89.5,0.0128024835
2024-10-01,21.75,88.08,0.0001164621
2024-10-01,21.92,90.5,0.01465926
2024-10-01,21.0,87.75,-0.14692016
2024-10-01,20.0,88.0,-0.1304313
2024-10-01,21.83,90.33,0.02872368
2024-10-01,21.17,87.25,-0.031621978
2024-10-01,20.83,87.08,0.004895892
2024-10-01,20.33,90.08,-0.12457349
2024-10-01,20.58,89.17,-0.14366046
2024-10-01,20.33,87.0,-0.16930307
2024-10-01,21.0,87.67,-0.14328134
2024-10-01,20.33,91.0,-0.14178532
2024-10-01,21.0,89.42,-0.39366877
2024-10-01,20.58,87.83,-0.38650003
2024-10-01,21.08,88.75,-0.1464972
2024-10-01,21.92,90.42,0.015083492
2024-10-01,20.58,88.5,-0.47447324
2024-10-01,21.83,90.42,0.022607565
2024-10-01,20.0,87.42,-0.3465226
2024-10-01,20.58,90.33,-0.14238627
2024-10-01,21.08,88.83,-0.18742357
2024-10-01,20.0,90.0,-0.22883187
2024-10-01,21.67,89.58,0.014300381
2024-10-01,20.83,88.0,-0.13853861
2024-10-01,21.75,88.0,0.0010495692
2024-10-01,20.42,90.25,-0.078279026
2024-10-01,20.33,88.33,-0.30044544
2024-10-01,21.17,87.08,0.033264495
2024-10-01,20.33,87.08,-0.2138775
2024-10-01,21.0,87.83,-0.13290328
2024-10-01,20.0,89.17,-0.17307462
2024-10-01,20.92,89.75,-0.44504902
2024-10-01,20.58,90.83,-0.147321
2024-10-01,20.83,89.08,-0.46801072
2024-10-01,20.58,88.42,-0.49687332
2024-10-01,20.33,88.42,-0.28422344
2024-10-01,21.08,88.58,-0.07916073
2024-10-01,21.67,89.33,0.008760759
2024-10-01,20.83,89.0,-0.4766416
2024-10-01,21.0,87.5,-0.07415295
2024-10-01,21.75,88.5,0.009419966
2024-10-01,21.17,87.5,-0.11271078
2024-10-01,20.83,88.08,-0.19042964
2024-10-01,20.83,87.0,-0.008136665
2024-10-01,20.33,90.0,-0.13465165
2024-10-01,20.58,90.92,-0.13705385
2024-10-01,20.33,88.58,-0.26280034
2024-10-01,21.08,88.33,-0.08536906
2024-10-01,20.92,87.0,0.026103554
2024-10-01,21.17,87.58,-0.11653378
2024-10-01,21.0,89.75,-0.3814684
2024-10-01,20.92,87.25,-0.005487621
2024-10-01,20.0,90.17,-0.21606329
2024-10-01,21.67,89.25,0.003737462
2024-10-01,20.42,89.33,-0.10762248
2024-10-01,21.08,88.42,-0.05697047
2024-10-01,20.33,88.5,-0.27086
2024-10-01,21.83,90.0,0.022200553
2024-10-01,20.83,89.67,-0.40812355
2024-10-01,21.0,89.58,-0.38257292
2024-10-01,20.0,90.08,-0.22927417
2024-10-01,21.67,89.42,0.009325367
2024-10-01,21.75,88.17,0.0009981111
2024-10-01,20.58,90.25,-0.13414027
2024-10-01,20.42,87.0,-0.10383818
2024-10-01,20.0,89.08,-0.17079152
2024-10-01,20.5,87.0,-0.044992525
2024-10-01,21.17,87.33,-0.06437902
2024-10-01,20.58,89.58,-0.13620831
2024-10-01,21.08,88.5,-0.069986105
2024-10-01,20.0,87.33,-0.37582302
2024-10-01,21.17,87.42,-0.09430747
2024-10-01,21.0,87.58,-0.11031324
2024-10-01,20.5,87.5,-0.29758194
2024-10-01,20.25,91.0,-0.15357262
2024-10-01,21.0,89.67,-0.37932816
2024-10-01,21.92,90.58,0.016048135
2024-10-01,20.67,90.17,-0.2305431
2024-10-01,21.58,90.42,0.017309168
2024-10-01,21.33,87.75,-0.05289408
2024-10-01,20.67,88.5,-0.5232313
2024-10-01,20.75,88.58,-0.5085301
2024-10-01,20.25,87.0,-0.24034743
2024-10-01,20.92,89.08,-0.4582994
2024-10-01,21.58,87.17,-0.050552808
2024-10-01,21.25,91.0,-0.2624973
2024-10-01,21.33,87.0,-0.028960954
2024-10-01,20.17,91.0,-0.15399839
2024-10-01,20.08,88.75,-0.20877357
2024-10-01,22.0,90.75,0.014401251
2024-10-01,21.5,91.0,-0.009856043
2024-10-01,20.75,88.5,-0.50108534
2024-10-01,20.5,88.83,-0.21448505
2024-10-01,21.33,87.08,-0.025562044
2024-10-01,20.17,90.92,-0.1508712
2024-10-01,21.5,90.92,-0.0013221556
2024-10-01,21.33,87.25,-0.04588695
2024-10-01,20.5,88.92,-0.18070121
2024-10-01,20.67,88.58,-0.512433
2024-10-01,20.08,88.83,-0.20326973
2024-10-01,21.5,90.83,0.0013830465
2024-10-01,21.33,87.33,-0.0726683
2024-10-01,20.75,88.42,-0.4794494
2024-10-01,20.5,90.92,-0.12153491
2024-10-01,20.17,90.83,-0.15382662
2024-10-01,20.92,88.08,-0.14261477
2024-10-01,21.33,87.17,-0.026356742
2024-10-01,21.25,90.92,-0.24236912
2024-10-01,21.58,87.25,-0.051842783
2024-10-01,20.08,88.67,-0.21513563
2024-10-01,21.58,87.67,-0.01432677
2024-10-01,20.25,87.42,-0.4059061
2024-10-01,21.25,90.25,-0.31273147
2024-10-01,21.25,90.33,-0.32476068
2024-10-01,20.08,88.5,-0.22108759
2024-10-01,20.25,87.33,-0.40906152
2024-10-01,21.58,87.58,-0.016648613
2024-10-01,20.5,88.75,-0.25013462
2024-10-01,20.42,88.92,-0.1907955
2024-10-01,21.25,90.42,-0.25846803
2024-10-01,20.42,89.75,-0.12812878
2024-10-01,20.67,88.42,-0.5189847
2024-10-01,20.75,88.75,-0.48298746
2024-10-01,21.58,87.5,-0.023121001
2024-10-01,21.25,90.5,-0.18633954
2024-10-01,20.25,87.25,-0.3963746
2024-10-01,20.08,88.58,-0.22039682
2024-10-01,21.25,90.58,-0.20000158
2024-10-01,21.58,87.42,-0.035004236
2024-10-01,20.75,88.67,-0.49977228
2024-10-01,20.5,91.0,-0.10913029
2024-10-01,21.25,90.67,-0.20288612
2024-10-01,20.25,87.17,-0.35806534
2024-10-01,21.58,87.33,-0.04790167
2024-10-01,21.25,90.75,-0.21636409
2024-10-01,20.25,87.08,-0.30242088
2024-10-01,21.25,90.83,-0.2272311
2024-10-01,21.33,87.42,-0.079168156
2024-10-01,21.5,90.75,0.0029641597
2024-10-01,21.33,87.5,-0.07440885
2024-10-01,20.75,88.33,-0.4452667
2024-10-01,20.17,90.33,-0.1732634
2024-10-01,20.75,88.08,-0.2989077
2024-10-01,20.08,89.17,-0.19043829
2024-10-01,21.5,90.17,0.00425303
2024-10-01,21.33,88.33,-0.011755916
2024-10-01,20.83,90.58,-0.38292724
2024-10-01,20.67,88.83,-0.39263895
2024-10-01,21.33,88.42,-0.0022756918
2024-10-01,21.5,90.08,0.0043402323
2024-10-01,20.17,90.25,-0.1825343
2024-10-01,21.33,88.5,0.0033599224
2024-10-01,22.08,90.67,0.013009389
2024-10-01,20.75,88.0,-0.24091406
2024-10-01,20.08,89.25,-0.19345929
2024-10-01,21.33,88.58,-0.00031972365
2024-10-01,21.5,90.0,-0.012207469
2024-10-01,20.17,90.17,-0.19043262
2024-10-01,21.33,88.67,-0.0060382406
2024-10-01,21.33,88.75,-0.01742409
2024-10-01,20.08,89.33,-0.19931784
2024-10-01,21.5,89.92,-0.020885397
2024-10-01,20.5,89.17,-0.09145906
2024-10-01,20.17,90.08,-0.2006308
2024-10-01,20.67,88.92,-0.35548276
2024-10-01,20.5,90.75,-0.14182842
2024-10-01,21.5,89.83,-0.036442585
2024-10-01,21.33,88.83,0.0057213567
2024-10-01,20.5,89.08,-0.1155794
2024-10-01,21.25,90.17,-0.32302105
2024-10-01,21.33,88.25,-0.017012017
2024-10-01,20.17,90.42,-0.16626728
2024-10-01,20.17,90.75,-0.15651165
2024-10-01,20.08,88.92,-0.19835344
2024-10-01,21.5,90.67,0.003765898
2024-10-01,20.42,88.42,-0.32119545
2024-10-01,21.33,87.58,-0.07197301
2024-10-01,20.67,88.67,-0.48075044
2024-10-01,21.33,87.67,-0.06903025
2024-10-01,20.17,90.67,-0.15839231
2024-10-01,21.5,90.58,0.005320658
2024-10-01,20.5,89.0,-0.14680399
2024-10-01,20.75,88.25,-0.39846134
2024-10-01,20.08,89.0,-0.19341171
2024-10-01,21.5,90.5,0.008795759
2024-10-01,21.33,87.83,-0.037849642
2024-10-01,20.17,90.58,-0.16076054
2024-10-01,21.33,87.92,-0.04069484
2024-10-01,20.92,89.0,-0.46072575
2024-10-01,21.5,90.42,0.01218305
2024-10-01,21.33,88.0,-0.036552005
2024-10-01,20.17,90.5,-0.16335279
2024-10-01,20.67,88.75,-0.4366999
2024-10-01,20.08,89.08,-0.19026944
2024-10-01,20.5,90.83,-0.13411647
2024-10-01,21.5,90.33,0.010910749
2024-10-01,20.75,88.17,-0.3490342
2024-10-01,21.33,88.08,-0.026636936
2024-10-01,21.33,88.17,-0.022671342
2024-10-01,21.5,90.25,0.00036790065
2024-10-01,20.75,87.92,-0.19039191
2024-10-01,20.75,88.83,-0.46342048
2024-10-01,21.25,90.08,-0.31883568
