time,latitude,longitude,so
2024-04-01,20.67,88.75,32.876255
2024-04-01,21.33,90.5,29.841509
2024-04-01,20.92,88.25,32.747112
2024-04-01,20.75,88.25,33.01744
2024-04-01,20.17,90.58,30.651796
2024-04-01,20.67,89.33,32.43699
2024-04-01,21.33,90.08,31.092222
2024-04-01,20.83,90.67,30.887747
2024-04-01,20.92,88.83,32.360218
2024-04-01,20.17,89.33,32.403862
2024-04-01,20.08,89.83,31.718554
2024-04-01,21.33,88.08,29.796993
2024-04-01,21.33,90.17,30.997372
2024-04-01,20.17,89.42,32.261486
2024-04-01,20.92,89.0,32.388657
2024-04-01,21.5,90.33,29.490808
2024-04-01,20.17,90.5,30.612734
2024-04-01,21.33,90.25,30.661215
2024-04-01,22.33,90.83,8.711515
2024-04-01,21.5,88.92,29.1062
2024-04-01,20.5,90.58,31.15038
2024-04-01,21.5,90.42,29.132137
2024-04-01,22.0,90.83,19.60773
2024-04-01,21.33,88.0,30.037695
2024-04-01,21.33,90.33,30.191542
2024-04-01,21.5,88.83,29.001852
2024-04-01,20.75,87.5,33.282692
2024-04-01,20.5,89.42,32.259247
2024-04-01,21.42,87.75,29.691689
2024-04-01,21.33,90.58,29.423145
2024-04-01,20.17,89.17,32.74614
2024-04-01,21.33,90.83,27.815428
2024-04-01,21.5,90.58,28.316154
2024-04-01,20.67,89.42,32.30201
2024-04-01,20.5,89.0,32.74911
2024-04-01,21.5,88.5,24.461628
2024-04-01,20.5,90.92,31.123613
2024-04-01,21.33,87.67,30.658695
2024-04-01,20.42,88.58,32.90954
2024-04-01,21.33,90.92,27.443634
2024-04-01,20.17,89.0,32.90589
2024-04-01,20.17,90.42,30.63645
2024-04-01,20.75,87.25,32.990047
2024-04-01,20.75,88.33,33.007645
2024-04-01,21.5,88.42,24.22032
2024-04-01,21.5,89.08,29.500675
2024-04-01,21.33,91.0,26.949574
2024-04-01,20.08,90.08,31.379795
2024-04-01,21.5,88.67,28.247921
2024-04-01,21.33,90.0,31.300447
2024-04-01,20.17,89.08,32.87067
2024-04-01,21.5,90.5,28.757957
2024-04-01,21.33,87.83,30.366558
2024-04-01,20.17,89.5,32.139965
2024-04-01,21.33,88.17,29.41268
2024-04-01,21.33,90.67,28.918514
2024-04-01,20.08,89.0,32.913048
2024-04-01,20.42,88.83,32.83251
2024-04-01,21.33,87.75,30.506008
2024-04-01,20.08,90.0,31.563566
2024-04-01,20.75,87.33,33.26631
2024-04-01,20.5,90.83,31.098259
2024-04-01,20.5,89.5,32.19848
2024-04-01,20.17,90.67,30.66332
2024-04-01,21.33,90.75,28.392963
2024-04-01,21.5,88.58,24.694744
2024-04-01,20.42,88.92,32.815357
2024-04-01,20.67,89.25,32.539257
2024-04-01,21.42,89.5,30.786106
2024-04-01,21.5,87.83,28.508278
2024-04-01,20.5,90.42,31.254782
2024-04-01,20.25,87.25,33.389877
2024-04-01,20.5,89.92,31.855455
2024-04-01,21.42,88.92,29.054016
2024-04-01,21.5,87.08,27.356623
2024-04-01,21.33,89.25,29.716438
2024-04-01,20.17,87.92,33.375988
2024-04-01,21.33,88.58,27.957094
2024-04-01,21.42,89.0,29.60333
2024-04-01,20.67,89.92,31.840374
2024-04-01,21.58,87.5,27.04306
2024-04-01,21.25,90.5,30.575657
2024-04-01,20.92,88.42,32.667385
2024-04-01,21.5,87.0,27.030602
2024-04-01,20.67,90.58,31.181517
2024-04-01,20.75,88.75,32.904697
2024-04-01,20.5,89.25,32.389183
2024-04-01,20.08,90.83,30.5017
2024-04-01,20.08,88.58,32.90184
2024-04-01,21.5,89.58,30.02395
2024-04-01,20.17,90.25,31.056162
2024-04-01,20.17,89.83,31.775482
2024-04-01,20.67,89.08,32.71647
2024-04-01,21.42,88.67,27.230824
2024-04-01,21.5,87.25,28.127571
2024-04-01,20.42,88.67,32.885357
2024-04-01,20.67,89.83,31.951069
2024-04-01,21.42,89.08,29.845337
2024-04-01,21.25,90.67,29.515684
2024-04-01,21.5,87.17,27.583984
2024-04-01,21.33,89.33,30.382727
2024-04-01,20.17,88.0,33.33796
2024-04-01,20.67,90.67,31.070993
2024-04-01,21.58,87.42,27.616982
2024-04-01,21.42,88.83,28.09397
2024-04-01,21.25,90.58,29.99477
2024-04-01,21.42,88.75,27.428871
2024-04-01,20.08,90.92,30.494183
2024-04-01,20.17,87.83,33.38644
2024-04-01,22.08,90.75,17.428469
2024-04-01,21.42,90.92,26.347345
2024-04-01,20.67,90.5,31.24817
2024-04-01,20.92,88.92,32.3879
2024-04-01,21.42,89.33,29.695005
2024-04-01,20.75,87.83,33.14419
2024-04-01,20.17,87.67,33.374992
2024-04-01,20.83,90.75,30.887922
2024-04-01,20.5,88.75,32.81858
2024-04-01,21.5,89.67,30.081255
2024-04-01,21.42,89.42,30.151999
2024-04-01,20.08,91.0,30.491808
2024-04-01,21.33,88.67,28.052761
2024-04-01,20.67,90.0,31.671839
2024-04-01,21.25,90.25,31.357002
2024-04-01,21.42,90.83,26.947546
2024-04-01,20.67,89.0,32.780136
2024-04-01,20.5,90.0,31.787886
2024-04-01,20.67,88.5,32.925865
2024-04-01,21.25,90.33,31.318857
2024-04-01,21.42,89.25,29.622856
2024-04-01,20.67,88.42,32.94487
2024-04-01,20.17,89.92,31.72954
2024-04-01,20.08,89.5,32.20083
2024-04-01,20.92,88.58,32.57562
2024-04-01,21.25,90.42,30.891508
2024-04-01,20.92,88.17,32.779037
2024-04-01,20.75,88.0,33.086052
2024-04-01,20.5,90.25,31.419073
2024-04-01,21.42,89.17,29.784035
2024-04-01,21.5,90.0,30.263521
2024-04-01,21.58,87.58,27.246376
2024-04-01,20.25,87.33,33.34625
2024-04-01,20.17,87.75,33.3828
2024-04-01,22.0,90.75,20.527723
2024-04-01,20.08,88.5,32.93527
2024-04-01,21.33,89.17,30.001886
2024-04-01,21.42,91.0,25.815413
2024-04-01,20.17,88.08,33.284588
2024-04-01,20.25,87.17,33.47533
2024-04-01,20.08,90.75,30.51809
2024-04-01,21.42,88.0,29.0707
2024-04-01,21.5,87.67,28.655611
2024-04-01,21.5,89.33,29.338799
2024-04-01,20.5,89.75,31.930079
2024-04-01,21.33,89.58,31.675072
2024-04-01,21.42,88.08,28.699078
2024-04-01,21.5,87.58,28.524506
2024-04-01,21.33,88.42,28.40764
2024-04-01,20.25,87.0,33.728516
2024-04-01,20.5,90.67,31.131151
2024-04-01,20.67,90.92,31.024347
2024-04-01,20.92,88.67,32.377357
2024-04-01,21.58,87.17,27.43146
2024-04-01,21.25,91.0,27.849934
2024-04-01,21.42,88.17,28.065462
2024-04-01,20.08,89.25,32.738297
2024-04-01,20.17,88.33,33.066788
2024-04-01,20.17,89.75,31.79973
2024-04-01,21.33,87.0,27.538506
2024-04-01,20.17,88.42,33.011055
2024-04-01,20.17,91.0,30.602064
2024-04-01,20.92,88.08,32.81188
2024-04-01,20.17,88.5,32.968758
2024-04-01,20.08,89.67,31.839996
2024-04-01,21.33,87.08,28.504704
2024-04-01,20.67,89.67,31.97293
2024-04-01,21.33,89.67,31.78176
2024-04-01,20.92,89.08,32.320667
2024-04-01,21.42,87.83,29.516493
2024-04-01,21.5,87.75,28.614204
2024-04-01,20.67,91.0,31.045317
2024-04-01,21.5,91.0,25.3567
2024-04-01,20.08,88.75,32.876816
2024-04-01,21.42,87.92,29.347887
2024-04-01,20.75,87.67,33.212757
2024-04-01,20.08,90.5,30.54297
2024-04-01,20.75,88.08,33.054928
2024-04-01,20.75,88.5,32.97367
2024-04-01,20.08,90.58,30.558842
2024-04-01,20.5,91.0,31.135609
2024-04-01,21.42,88.42,26.7095
2024-04-01,21.5,87.42,28.553328
2024-04-01,20.5,89.83,31.926125
2024-04-01,20.17,88.17,33.20861
2024-04-01,20.5,90.33,31.415829
2024-04-01,21.42,88.5,26.210377
2024-04-01,21.33,89.42,31.036842
2024-04-01,20.5,88.83,32.79712
2024-04-01,21.5,87.33,28.617516
2024-04-01,21.25,90.75,29.189629
2024-04-01,21.33,88.5,27.982443
2024-04-01,21.5,90.08,30.372267
2024-04-01,20.67,90.75,31.002535
2024-04-01,21.5,89.5,29.26467
2024-04-01,20.75,88.67,32.929035
2024-04-01,21.42,88.58,26.527119
2024-04-01,21.58,87.33,27.933748
2024-04-01,20.75,88.58,32.9484
2024-04-01,20.42,88.42,32.960415
2024-04-01,21.25,90.83,28.929832
2024-04-01,20.67,89.75,31.927916
2024-04-01,21.42,88.25,27.579632
2024-04-01,21.5,87.5,28.365026
2024-04-01,21.58,87.25,27.728792
2024-04-01,21.25,90.92,28.382097
2024-04-01,21.5,89.42,29.490896
2024-04-01,21.33,89.5,31.46259
2024-04-01,20.08,89.58,32.013676
2024-04-01,20.17,88.25,33.131138
2024-04-01,21.42,88.33,27.051086
2024-04-01,20.08,90.67,30.537807
2024-04-01,20.25,87.08,33.601677
2024-04-01,20.08,88.67,32.8856
2024-04-01,20.42,89.67,32.039455
2024-04-01,20.67,90.83,30.99772
2024-04-01,20.75,87.75,33.176533
2024-04-01,20.42,89.75,31.957752
2024-04-01,21.5,90.92,25.998756
2024-04-01,20.5,88.0,33.024372
2024-04-01,21.58,90.0,29.505617
2024-04-01,21.0,88.17,31.952333
2024-04-01,20.83,87.42,33.061115
2024-04-01,21.17,90.67,30.527231
2024-04-01,20.25,89.33,32.33955
2024-04-01,20.33,89.67,31.951677
2024-04-01,21.58,90.25,29.218145
2024-04-01,21.08,90.42,31.14426
2024-04-01,21.92,89.92,23.951626
2024-04-01,21.75,90.92,24.973509
2024-04-01,21.17,90.58,30.764034
2024-04-01,20.75,90.08,31.40764
2024-04-01,21.67,90.08,28.930702
2024-04-01,20.83,89.5,31.934313
2024-04-01,20.25,89.42,32.216747
2024-04-01,21.58,90.33,28.935047
2024-04-01,20.33,87.5,33.333347
2024-04-01,20.92,89.83,31.897316
2024-04-01,20.5,87.33,33.49321
2024-04-01,21.17,90.5,31.013525
2024-04-01,21.0,90.42,30.996178
2024-04-01,22.0,90.67,21.313667
2024-04-01,21.08,90.5,31.044462
2024-04-01,21.0,88.25,31.928488
2024-04-01,20.83,88.75,32.834972
2024-04-01,20.92,87.83,32.721947
2024-04-01,20.08,87.17,33.393723
2024-04-01,20.5,88.08,32.99691
2024-04-01,20.58,89.25,32.47109
2024-04-01,21.67,90.25,28.507837
2024-04-01,20.42,87.75,33.25779
2024-04-01,20.92,87.58,32.912235
2024-04-01,20.67,87.58,33.358414
2024-04-01,21.08,90.25,31.373112
2024-04-01,21.0,88.08,32.187458
2024-04-01,20.58,90.67,31.160608
2024-04-01,21.17,90.83,29.97974
2024-04-01,20.75,90.0,31.57052
2024-04-01,20.25,89.25,32.467457
2024-04-01,20.0,87.58,33.46079
2024-04-01,20.0,88.33,33.027306
2024-04-01,20.0,87.5,33.445763
2024-04-01,21.58,90.17,29.44952
2024-04-01,21.92,90.0,24.287182
2024-04-01,20.33,87.58,33.318447
2024-04-01,21.17,90.75,30.287405
2024-04-01,21.67,90.17,28.687517
2024-04-01,20.33,90.83,30.95464
2024-04-01,21.08,90.33,31.274801
2024-04-01,21.0,90.5,30.916515
2024-04-01,20.92,90.17,31.215252
2024-04-01,20.0,89.75,31.724323
2024-04-01,20.58,88.42,32.909546
2024-04-01,20.58,87.92,33.097145
2024-04-01,22.0,90.58,22.383856
2024-04-01,20.08,87.08,33.387985
2024-04-01,21.58,90.5,28.306438
2024-04-01,20.58,90.75,31.101265
2024-04-01,20.58,88.67,32.846203
2024-04-01,22.25,90.92,9.292632
2024-04-01,20.92,87.25,32.652813
2024-04-01,22.67,90.92,8.077039
2024-04-01,20.33,89.75,31.910185
2024-04-01,20.33,87.33,33.379665
2024-04-01,20.0,88.25,33.094383
2024-04-01,21.17,90.17,31.5782
2024-04-01,21.08,90.83,30.496609
2024-04-01,20.42,90.67,31.054226
2024-04-01,20.08,87.0,33.424477
2024-04-01,21.67,89.83,29.003162
2024-04-01,21.58,90.58,27.929497
2024-04-01,22.5,91.0,8.456046
2024-04-01,20.0,89.92,31.586401
2024-04-01,21.0,88.42,31.552639
2024-04-01,21.0,90.25,31.198206
2024-04-01,21.17,90.08,31.521626
2024-04-01,20.83,88.83,32.7952
2024-04-01,21.83,88.0,21.179972
2024-04-01,20.67,87.42,33.44874
2024-04-01,20.25,89.67,31.89687
2024-04-01,20.75,90.25,31.150629
2024-04-01,20.42,89.83,31.935469
2024-04-01,21.08,90.75,30.642508
2024-04-01,21.67,89.92,29.065498
2024-04-01,21.67,90.0,28.920118
2024-04-01,20.67,87.5,33.409737
2024-04-01,21.58,90.42,28.630842
2024-04-01,21.08,90.58,30.954275
2024-04-01,21.17,90.42,31.14402
2024-04-01,20.58,89.75,31.92412
2024-04-01,20.0,89.83,31.6744
2024-04-01,20.25,89.5,32.115353
2024-04-01,22.17,90.58,19.974447
2024-04-01,20.33,90.75,30.94044
2024-04-01,20.42,90.33,31.340488
2024-04-01,20.25,89.58,31.976875
2024-04-01,20.33,87.42,33.35881
2024-04-01,21.17,90.33,31.48377
2024-04-01,20.75,90.17,31.190687
2024-04-01,20.83,87.33,33.079456
2024-04-01,20.83,91.0,30.758305
2024-04-01,21.08,90.67,30.78131
2024-04-01,20.58,87.5,33.420807
2024-04-01,21.92,88.17,15.187879
2024-04-01,21.0,88.33,31.696922
2024-04-01,21.0,90.33,31.095043
2024-04-01,21.17,90.25,31.533298
2024-04-01,20.92,89.5,31.90006
2024-04-01,21.75,91.0,24.413004
2024-04-01,20.33,89.58,31.98694
2024-04-01,21.0,90.58,30.872961
2024-04-01,21.08,90.17,31.46689
2024-04-01,22.42,90.83,8.349831
2024-04-01,21.25,87.5,31.383808
2024-04-01,21.75,90.67,26.481455
2024-04-01,20.75,89.75,31.903805
2024-04-01,21.67,90.58,27.483938
2024-04-01,20.67,87.75,33.238804
2024-04-01,20.42,87.0,33.638218
2024-04-01,21.25,87.42,31.202274
2024-04-01,21.58,89.67,29.246494
2024-04-01,20.25,88.92,32.88737
2024-04-01,20.33,87.92,33.254974
2024-04-01,20.08,87.5,33.407616
2024-04-01,20.83,89.67,31.854448
2024-04-01,21.0,90.83,30.702948
2024-04-01,20.83,87.67,33.06048
2024-04-01,21.08,89.67,31.902767
2024-04-01,20.08,87.42,33.401985
2024-04-01,21.25,87.33,31.037268
2024-04-01,21.58,89.75,29.34667
2024-04-01,20.58,88.0,33.038277
2024-04-01,21.08,89.75,31.944569
2024-04-01,21.92,90.5,25.11703
2024-04-01,21.25,87.25,31.016773
2024-04-01,20.75,89.83,31.918116
2024-04-01,21.0,87.75,32.47408
2024-04-01,20.42,90.75,31.042591
2024-04-01,20.58,89.17,32.558983
2024-04-01,20.0,89.5,32.338455
2024-04-01,21.58,89.5,29.231497
2024-04-01,21.67,90.75,26.599087
2024-04-01,20.58,90.5,31.240175
2024-04-01,21.92,90.67,23.572412
2024-04-01,20.33,88.0,33.20705
2024-04-01,20.92,89.92,31.625557
2024-04-01,20.58,87.33,33.52101
2024-04-01,20.5,87.17,33.611717
2024-04-01,20.5,88.25,32.95962
2024-04-01,20.42,87.08,33.68116
2024-04-01,21.0,87.58,32.64416
2024-04-01,21.08,89.58,31.83648
2024-04-01,21.75,90.58,26.924913
2024-04-01,20.0,87.33,33.422993
2024-04-01,20.42,90.0,31.778412
2024-04-01,21.0,90.92,30.565378
2024-04-01,21.25,87.58,31.31388
2024-04-01,20.42,88.25,33.00732
2024-04-01,20.25,88.83,32.925205
2024-04-01,21.67,90.67,27.061981
2024-04-01,21.92,90.58,24.32122
2024-04-01,21.58,89.58,29.245008
2024-04-01,20.33,89.42,32.19018
2024-04-01,21.0,87.67,32.66434
2024-04-01,21.08,89.5,31.814337
2024-04-01,21.92,88.08,15.75857
2024-04-01,21.67,90.5,27.83511
2024-04-01,20.92,89.42,31.8944
2024-04-01,20.58,90.58,31.214323
2024-04-01,20.75,89.92,31.741737
2024-04-01,21.0,87.92,32.601604
2024-04-01,21.75,90.75,26.051096
2024-04-01,21.0,89.42,31.773603
2024-04-01,22.0,90.5,23.685303
2024-04-01,20.58,89.83,31.937874
2024-04-01,21.67,90.33,28.33361
2024-04-01,21.08,90.08,31.470358
2024-04-01,21.17,91.0,28.714613
2024-04-01,21.92,90.42,25.254553
2024-04-01,20.58,87.42,33.47117
2024-04-01,21.0,90.67,30.82807
2024-04-01,21.75,90.83,25.589607
2024-04-01,20.25,89.17,32.58247
2024-04-01,20.75,89.0,32.8094
2024-04-01,20.08,87.25,33.39344
2024-04-01,20.33,87.67,33.316254
2024-04-01,20.33,90.92,30.95551
2024-04-01,20.83,89.58,31.891436
2024-04-01,21.17,90.92,29.263435
2024-04-01,21.58,90.08,29.633629
2024-04-01,20.83,87.5,33.083942
2024-04-01,21.0,88.0,32.57492
2024-04-01,20.0,89.67,31.843594
2024-04-01,20.0,88.42,32.969654
2024-04-01,21.25,87.0,28.627172
2024-04-01,20.42,88.0,33.069164
2024-04-01,20.25,89.0,32.87954
2024-04-01,21.58,89.83,29.477726
2024-04-01,20.33,87.83,33.291466
2024-04-01,20.42,90.25,31.451166
2024-04-01,21.08,89.83,31.924456
2024-04-01,21.25,87.17,30.685303
2024-04-01,21.0,90.75,30.750416
2024-04-01,20.83,87.58,33.09918
2024-04-01,21.0,87.83,32.349518
2024-04-01,20.0,89.58,32.098286
2024-04-01,20.83,88.67,32.86892
2024-04-01,21.08,90.0,31.511995
2024-04-01,21.08,89.92,31.633995
2024-04-01,20.5,88.17,32.98107
2024-04-01,20.33,91.0,30.91627
2024-04-01,20.33,89.5,32.109226
2024-04-01,20.67,87.67,33.29517
2024-04-01,20.0,87.42,33.42964
2024-04-01,21.25,87.08,29.70511
2024-04-01,21.67,90.42,28.113813
2024-04-01,21.58,89.92,29.539494
2024-04-01,20.25,89.08,32.79537
2024-04-01,20.33,87.75,33.307693
2024-04-01,20.5,87.25,33.60916
2024-04-01,20.08,87.33,33.400036
2024-04-01,21.08,89.42,31.751987
2024-04-01,21.17,90.0,31.541199
2024-04-01,21.08,90.92,30.180786
2024-04-01,20.75,90.67,30.917711
2024-04-01,21.67,87.83,26.206316
2024-04-01,21.83,90.0,26.249584
2024-04-01,21.83,90.67,25.430336
2024-04-01,21.17,88.83,30.39355
2024-04-01,21.67,89.17,29.30138
2024-04-01,21.0,89.08,31.713911
2024-04-01,20.25,90.83,30.81308
2024-04-01,20.75,91.0,30.908382
2024-04-01,21.17,87.83,31.69528
2024-04-01,20.25,90.33,30.928453
2024-04-01,20.58,87.67,33.308445
2024-04-01,20.58,88.58,32.862705
2024-04-01,21.0,89.67,31.89798
2024-04-01,20.58,91.0,31.132275
2024-04-01,20.33,90.33,31.1623
2024-04-01,21.17,88.75,29.396719
2024-04-01,21.0,89.17,31.740765
2024-04-01,21.67,87.92,26.068142
2024-04-01,20.0,90.25,30.693462
2024-04-01,20.42,88.08,33.051052
2024-04-01,20.5,87.58,33.3552
2024-04-01,21.17,87.92,31.510937
2024-04-01,20.83,90.17,31.168919
2024-04-01,20.92,87.67,32.892242
2024-04-01,20.25,90.25,31.249807
2024-04-01,21.17,88.92,30.768095
2024-04-01,21.17,89.08,30.788874
2024-04-01,21.67,87.67,26.594065
2024-04-01,21.0,88.92,31.667187
2024-04-01,20.25,90.17,31.509953
2024-04-01,20.83,87.0,30.66555
2024-04-01,21.17,87.58,31.954863
2024-04-01,20.0,88.08,33.28027
2024-04-01,20.0,90.17,30.91794
2024-04-01,20.58,88.5,32.88594
2024-04-01,20.33,90.42,30.919209
2024-04-01,21.67,89.25,29.350256
2024-04-01,20.0,90.58,30.52174
2024-04-01,20.83,89.25,32.338245
2024-04-01,21.0,89.0,31.711365
2024-04-01,21.17,89.0,30.92893
2024-04-01,21.67,87.75,26.078983
2024-04-01,21.0,89.75,31.918846
2024-04-01,21.17,87.67,31.931393
2024-04-01,20.5,87.75,33.22123
2024-04-01,20.0,87.83,33.478085
2024-04-01,20.83,89.0,32.68789
2024-04-01,20.0,90.67,30.507488
2024-04-01,20.25,90.92,30.788248
2024-04-01,21.17,87.75,31.97105
2024-04-01,20.67,87.17,32.620975
2024-04-01,20.58,89.58,32.11024
2024-04-01,20.33,90.08,31.714598
2024-04-01,21.17,88.67,29.588572
2024-04-01,20.83,89.08,32.620052
2024-04-01,21.17,88.42,30.076777
2024-04-01,20.75,90.92,30.924465
2024-04-01,20.5,87.67,33.291645
2024-04-01,21.67,88.17,19.90485
2024-04-01,20.75,90.83,30.905666
2024-04-01,21.17,88.08,31.230898
2024-04-01,20.42,90.5,31.008432
2024-04-01,20.33,90.17,31.578455
2024-04-01,21.17,88.33,30.464302
2024-04-01,20.92,87.08,31.540142
2024-04-01,20.58,87.75,33.231243
2024-04-01,21.0,89.33,31.659107
2024-04-01,20.25,90.58,30.7736
2024-04-01,21.67,88.83,30.080996
2024-04-01,21.67,88.67,28.79296
2024-04-01,20.25,90.67,30.803612
2024-04-01,21.17,88.17,31.058205
2024-04-01,21.83,90.5,26.501503
2024-04-01,22.17,90.83,11.644527
2024-04-01,20.67,87.0,32.189056
2024-04-01,21.17,88.25,30.715296
2024-04-01,20.0,90.42,30.494228
2024-04-01,22.25,91.0,9.076629
2024-04-01,20.92,89.67,31.895905
2024-04-01,21.83,90.75,25.072346
2024-04-01,20.33,90.25,31.420717
2024-04-01,21.0,89.5,31.844591
2024-04-01,20.75,90.75,30.89918
2024-04-01,20.25,90.42,30.757637
2024-04-01,21.67,88.0,24.931877
2024-04-01,22.67,90.83,8.140383
2024-04-01,21.0,89.58,31.87493
2024-04-01,21.17,88.58,29.691895
2024-04-01,21.83,90.58,25.97704
2024-04-01,21.67,89.08,29.375011
2024-04-01,20.83,89.17,32.527332
2024-04-01,21.83,90.33,26.89761
2024-04-01,21.0,89.25,31.631836
2024-04-01,20.92,90.25,31.125505
2024-04-01,20.67,87.08,32.64318
2024-04-01,20.25,90.75,30.814379
2024-04-01,22.33,91.0,8.7607
2024-04-01,21.17,88.0,31.474466
2024-04-01,20.58,89.5,32.21492
2024-04-01,20.0,90.33,30.552671
2024-04-01,21.17,88.5,29.864067
2024-04-01,20.0,87.92,33.44329
2024-04-01,20.0,88.0,33.368572
2024-04-01,20.0,90.5,30.52356
2024-04-01,20.25,90.5,30.73328
2024-04-01,21.67,88.92,29.689384
2024-04-01,21.67,88.08,22.274965
2024-04-01,20.25,91.0,30.75758
2024-04-01,21.67,89.33,29.28087
2024-04-01,20.75,90.58,30.983624
2024-04-01,21.83,91.0,23.400465
2024-04-01,21.58,90.83,26.417538
2024-04-01,21.17,89.75,31.952986
2024-04-01,20.42,88.17,33.031002
2024-04-01,20.25,89.83,31.836216
2024-04-01,20.33,87.17,33.54868
2024-04-01,21.0,90.08,31.403404
2024-04-01,20.33,90.58,30.89638
2024-04-01,20.42,87.83,33.197865
2024-04-01,20.0,90.92,30.507294
2024-04-01,20.0,90.0,31.38075
2024-04-01,21.67,89.67,29.018585
2024-04-01,20.67,87.33,33.469936
2024-04-01,20.0,88.17,33.180645
2024-04-01,21.17,89.67,31.949545
2024-04-01,20.75,90.42,31.167475
2024-04-01,21.0,88.67,31.013723
2024-04-01,20.58,89.67,31.992453
2024-04-01,20.83,88.92,32.74407
2024-04-01,21.58,90.92,25.818356
2024-04-01,20.83,87.17,32.281887
2024-04-01,21.67,89.58,29.087101
2024-04-01,21.17,87.17,30.862894
2024-04-01,21.0,90.0,31.467459
2024-04-01,21.17,87.08,30.123106
2024-04-01,21.17,89.58,31.91543
2024-04-01,21.17,87.0,29.16178
2024-04-01,20.42,89.08,32.675415
2024-04-01,21.58,90.67,27.47277
2024-04-01,20.33,90.67,30.93114
2024-04-01,20.92,90.33,31.04543
2024-04-01,20.83,89.42,32.001774
2024-04-01,21.0,88.5,31.570765
2024-04-01,21.0,90.17,31.30838
2024-04-01,20.0,91.0,30.509233
2024-04-01,21.67,89.75,29.002312
2024-04-01,20.58,89.33,32.395836
2024-04-01,21.83,88.08,18.642843
2024-04-01,20.33,87.25,33.44968
2024-04-01,20.58,90.83,31.096794
2024-04-01,20.5,87.92,33.080116
2024-04-01,20.5,87.42,33.441235
2024-04-01,21.17,89.92,31.67553
2024-04-01,20.75,90.33,31.178244
2024-04-01,20.25,89.75,31.849089
2024-04-01,20.33,89.83,31.902645
2024-04-01,21.58,90.75,26.963188
2024-04-01,20.0,87.67,33.4743
2024-04-01,21.08,91.0,29.771873
2024-04-01,20.42,89.17,32.51597
2024-04-01,21.0,88.58,31.233936
2024-04-01,21.17,89.83,31.891188
2024-04-01,20.83,90.33,31.088718
2024-04-01,20.83,87.25,32.88558
2024-04-01,20.83,90.42,31.042175
2024-04-01,21.83,88.17,17.042486
2024-04-01,22.5,90.92,8.268695
2024-04-01,21.67,89.42,29.235601
2024-04-01,21.83,89.92,26.781572
2024-04-01,20.67,87.25,33.300514
2024-04-01,20.92,89.58,31.90144
2024-04-01,20.92,87.75,32.842583
2024-04-01,21.83,90.83,24.724464
2024-04-01,20.33,87.0,33.720436
2024-04-01,21.17,89.25,31.055326
2024-04-01,20.5,87.5,33.399364
2024-04-01,20.25,90.08,31.659552
2024-04-01,20.92,87.33,32.836666
2024-04-01,21.17,87.42,31.829647
2024-04-01,21.67,87.58,26.674044
2024-04-01,22.08,91.0,10.305242
2024-04-01,21.0,89.83,31.913887
2024-04-01,20.58,90.92,31.115469
2024-04-01,20.42,90.58,31.033867
2024-04-01,20.42,89.33,32.278126
2024-04-01,20.42,89.5,32.148575
2024-04-01,21.17,87.5,31.98416
2024-04-01,20.33,90.0,31.754498
2024-04-01,21.17,89.17,30.811432
2024-04-01,20.0,90.75,30.504005
2024-04-01,20.58,89.42,32.31645
2024-04-01,20.25,89.92,31.788105
2024-04-01,21.0,89.92,31.621054
2024-04-01,21.0,88.83,31.461727
2024-04-01,20.83,89.33,32.134647
2024-04-01,20.58,87.58,33.3727
2024-04-01,21.83,90.92,23.90314
2024-04-01,20.42,90.42,31.098955
2024-04-01,21.0,88.75,31.279522
2024-04-01,20.33,87.08,33.65228
2024-04-01,21.17,89.5,31.84606
2024-04-01,20.33,89.92,31.83854
2024-04-01,21.58,91.0,25.18767
2024-04-01,21.17,87.25,31.656277
2024-04-01,20.5,87.83,33.140125
2024-04-01,21.17,89.33,31.40294
2024-04-01,20.33,90.5,30.862432
2024-04-01,20.58,87.83,33.155903
2024-04-01,20.0,90.83,30.503994
2024-04-01,20.0,90.08,31.147713
2024-04-01,21.17,89.42,31.711409
2024-04-01,20.0,87.75,33.483273
2024-04-01,20.75,90.5,31.080631
2024-04-01,20.25,90.0,31.705818
2024-04-01,20.83,87.08,31.307213
2024-04-01,20.92,89.75,31.927347
2024-04-01,21.67,87.5,26.538387
2024-04-01,21.17,87.33,31.687351
2024-04-01,21.67,89.5,29.15304
2024-04-01,21.25,87.67,31.32248
2024-04-01,21.83,90.42,26.676003
2024-04-01,21.58,88.83,29.84701
2024-04-01,20.42,87.92,33.127003
2024-04-01,20.58,87.17,33.259964
2024-04-01,20.58,88.08,33.001186
2024-04-01,21.75,88.17,18.641344
2024-04-01,21.0,87.25,32.467636
2024-04-01,20.58,89.08,32.67003
2024-04-01,20.83,89.83,31.855497
2024-04-01,21.08,89.0,31.2943
2024-04-01,21.08,88.08,31.727083
2024-04-01,20.83,89.92,31.654726
2024-04-01,21.25,89.42,31.509104
2024-04-01,20.5,87.08,33.61445
2024-04-01,20.08,88.08,33.282486
2024-04-01,20.33,89.17,32.548904
2024-04-01,20.92,89.33,31.906887
2024-04-01,21.0,87.0,31.303125
2024-04-01,21.25,88.25,30.03012
2024-04-01,20.75,89.5,32.057297
2024-04-01,20.33,89.0,32.837082
2024-04-01,21.58,89.08,29.795681
2024-04-01,20.83,87.92,32.99242
2024-04-01,21.75,87.92,24.49607
2024-04-01,21.08,88.67,30.222404
