time,latitude,longitude,ph
2022-10-01,21.75,90.25,8.314965
2022-10-01,20.0,90.75,8.064021
2022-10-01,20.75,87.75,8.200855
2022-10-01,21.0,87.0,8.182298
2022-10-01,20.0,87.5,8.078898
2022-10-01,21.0,90.0,8.151573
2022-10-01,20.0,88.0,8.065743
2022-10-01,20.75,87.5,8.194987
2022-10-01,20.75,88.25,8.177608
2022-10-01,20.75,87.25,8.192342
2022-10-01,22.25,90.75,8.1331625
2022-10-01,21.0,89.5,8.143821
2022-10-01,20.25,91.0,8.064781
2022-11-01,20.75,89.5,8.117147
2022-11-01,20.75,89.75,8.125678
2022-11-01,21.5,87.5,8.191571
2022-11-01,22.0,90.75,8.312635
2022-11-01,21.25,88.5,8.218356
2022-11-01,20.75,87.5,8.193355
2022-11-01,21.5,90.0,8.184164
2022-11-01,21.0,87.0,8.186588
2022-11-01,21.5,88.0,8.251467
2022-11-01,20.5,89.75,8.099936
2022-11-01,20.75,87.0,8.181539
2022-11-01,22.0,90.5,8.258086
2022-11-01,21.25,88.25,8.243875
2022-11-01,20.75,88.25,8.154177
2022-11-01,21.0,91.0,8.20258
2022-11-01,21.25,87.25,8.177199
2022-11-01,21.5,90.75,8.333898
2022-11-01,21.75,90.25,8.188379
2022-11-01,22.5,90.75,8.284457
2022-11-01,20.75,90.0,8.134434
2022-11-01,21.0,88.0,8.239734
2022-11-01,21.75,89.75,8.163507
2022-11-01,21.5,91.0,8.361348
2022-11-01,21.75,90.5,8.24522
2022-11-01,21.25,87.5,8.177287
2022-11-01,20.75,87.25,8.189869
2022-11-01,21.25,87.0,8.1821995
2022-11-01,21.5,87.75,8.203799
2022-11-01,21.25,87.75,8.208691
2022-11-01,21.5,90.5,8.264955
2022-11-01,21.0,88.25,8.218048
2022-11-01,20.75,90.25,8.140065
2022-11-01,21.0,89.5,8.138249
2022-11-01,20.5,89.5,8.088101
2022-11-01,21.0,89.25,8.133482
2022-11-01,21.25,88.0,8.2515745
2022-11-01,21.0,87.25,8.187831
2022-11-01,22.25,90.75,8.275264
2022-11-01,21.5,90.25,8.185678
2022-11-01,22.25,91.0,8.443149
2022-11-01,20.75,89.25,8.101168
2022-11-01,21.5,87.25,8.18777
2022-11-01,21.25,90.75,8.269611
2022-11-01,20.75,90.75,8.146702
2022-11-01,21.0,87.5,8.189846
2022-11-01,20.75,88.0,8.197215
2022-11-01,20.75,88.5,8.121886
2022-11-01,21.5,88.5,8.193032
2022-11-01,21.75,90.75,8.321505
2022-11-01,21.5,89.0,8.118395
2022-11-01,21.0,90.25,8.156971
2022-11-01,21.0,88.75,8.143678
2022-11-01,21.25,89.75,8.164704
2022-11-01,20.5,90.5,8.123344
2022-11-01,21.25,90.0,8.146328
2022-11-01,21.0,90.0,8.144224
2022-11-01,21.75,89.5,8.120128
2022-11-01,21.5,88.75,8.142084
2022-11-01,21.25,90.5,8.243977
2022-11-01,21.25,90.25,8.169418
2022-11-01,20.75,91.0,8.151606
2022-11-01,20.5,90.75,8.119832
2022-11-01,21.0,89.0,8.131972
2022-11-01,21.0,90.75,8.191412
2022-11-01,21.25,91.0,8.275126
2022-11-01,21.25,89.5,8.157784
2022-11-01,21.75,87.75,8.200456
2022-11-01,21.5,89.75,8.164074
2022-11-01,21.25,88.75,8.16798
2022-11-01,20.5,91.0,8.116856
2022-11-01,21.0,87.75,8.215542
2022-11-01,21.75,91.0,8.375764
2022-11-01,21.0,89.75,8.142824
2022-11-01,21.25,89.0,8.152998
2022-11-01,20.5,90.0,8.112669
2022-11-01,21.5,89.25,8.132032
2022-11-01,21.0,88.5,8.176944
2022-11-01,20.75,89.0,8.093778
2022-11-01,21.5,89.5,8.159444
2022-11-01,21.75,88.0,8.250444
2022-11-01,21.0,90.5,8.178264
2022-11-01,21.75,90.0,8.185477
2022-11-01,20.5,90.25,8.120897
2022-11-01,21.5,88.25,8.245478
2022-11-01,21.25,89.25,8.155315
2022-11-01,20.75,87.75,8.204906
2022-11-01,22.0,91.0,8.394274
2022-11-01,20.75,88.75,8.104043
2022-11-01,20.75,90.5,8.143507
2022-11-01,20.25,90.5,8.092856
2022-11-01,20.25,90.0,8.087058
2022-11-01,20.0,88.25,8.089352
2022-11-01,20.5,88.25,8.106711
2022-11-01,20.25,88.5,8.080327
2022-11-01,20.0,89.75,8.068892
2022-11-01,20.0,88.75,8.075199
2022-11-01,20.25,89.5,8.073094
2022-11-01,20.5,87.0,8.180929
2022-11-01,20.5,87.5,8.1922
2022-11-01,20.5,87.75,8.186345
2022-11-01,20.0,87.75,8.111958
2022-11-01,20.25,88.25,8.087169
2022-11-01,20.5,88.75,8.079629
2022-11-01,20.5,89.0,8.077376
2022-11-01,20.25,89.0,8.075563
2022-11-01,20.0,88.0,8.099539
2022-11-01,20.0,89.5,8.069194
2022-11-01,22.5,91.0,8.372896
2022-11-01,20.0,90.5,8.076797
2022-11-01,20.0,89.0,8.072091
2022-11-01,20.25,89.75,8.077334
2022-11-01,20.5,89.25,8.079118
2022-11-01,20.25,91.0,8.091724
2022-11-01,20.25,90.75,8.091272
2022-11-01,20.25,88.75,8.078208
2022-11-01,20.0,87.25,8.132704
2022-11-01,20.0,87.5,8.126055
2022-11-01,20.25,88.0,8.110451
2022-11-01,20.5,88.0,8.141865
2022-11-01,20.25,87.5,8.166376
2022-11-01,20.0,89.25,8.070578
2022-11-01,20.0,91.0,8.079085
2022-11-01,20.0,87.0,8.133481
2022-11-01,20.25,87.75,8.138194
2022-11-01,20.0,88.5,8.081211
2022-11-01,20.0,90.0,8.070474
2022-11-01,20.5,87.25,8.188001
2022-11-01,20.25,87.0,8.168752
2022-11-01,20.25,90.25,8.092601
2022-11-01,20.0,90.25,8.075261
2022-11-01,20.25,89.25,8.073188
2022-11-01,20.5,88.5,8.086867
2022-11-01,20.0,90.75,8.075993
2022-11-01,20.25,87.25,8.171507
2022-12-01,20.0,89.5,8.082484
2022-12-01,20.5,90.75,8.135809
2022-12-01,20.75,89.25,8.108679
2022-12-01,20.0,87.75,8.118717
2022-12-01,21.5,89.25,8.144334
2022-12-01,21.25,89.5,8.147562
2022-12-01,21.0,90.25,8.148106
2022-12-01,21.75,90.5,8.204481
2022-12-01,20.75,89.5,8.112525
2022-12-01,21.0,91.0,8.184611
2022-12-01,20.25,89.75,8.091105
2022-12-01,20.25,91.0,8.111569
2022-12-01,21.75,91.0,8.280128
2022-12-01,20.0,87.5,8.13222
2022-12-01,21.0,88.25,8.166867
2022-12-01,21.0,90.5,8.165541
2022-12-01,21.5,88.5,8.139715
2022-12-01,20.5,90.25,8.115816
2022-12-01,20.75,90.0,8.122197
2022-12-01,21.25,89.75,8.147349
2022-12-01,22.5,90.75,8.402929
2022-12-01,21.0,88.5,8.144836
2022-12-01,22.5,91.0,8.482588
2022-12-01,20.0,89.75,8.082401
2022-12-01,21.25,87.5,8.167933
2022-12-01,21.5,88.75,8.139728
2022-12-01,20.25,87.0,8.146487
2022-12-01,20.75,89.75,8.117326
2022-12-01,20.5,88.75,8.095264
2022-12-01,20.5,87.25,8.154856
2022-12-01,21.75,90.75,8.250194
2022-12-01,20.5,87.0,8.161962
2022-12-01,20.5,90.5,8.127536
2022-12-01,20.25,88.75,8.093011
2022-12-01,21.0,88.75,8.14187
2022-12-01,20.25,87.25,8.142894
2022-12-01,21.25,89.25,8.150076
2022-12-01,20.25,89.25,8.088154
2022-12-01,21.75,89.5,8.130775
2022-12-01,21.0,89.25,8.1375
2022-12-01,20.0,88.75,8.089723
2022-12-01,21.5,90.75,8.263922
2022-12-01,20.5,88.25,8.105746
2022-12-01,20.0,88.25,8.095103
2022-12-01,20.75,87.25,8.167543
2022-12-01,20.25,87.5,8.140021
2022-12-01,20.75,88.0,8.147432
2022-12-01,21.5,91.0,8.284357
2022-12-01,21.0,89.75,8.137032
2022-12-01,20.25,89.0,8.090539
2022-12-01,21.25,88.5,8.178733
2022-12-01,21.0,89.5,8.137949
2022-12-01,21.75,88.0,8.211899
2022-12-01,20.75,87.75,8.167438
2022-12-01,20.5,88.0,8.119092
2022-12-01,20.25,87.75,8.124854
2022-12-01,21.25,88.25,8.188698
2022-12-01,20.75,87.5,8.168825
2022-12-01,20.0,88.5,8.092564
2022-12-01,21.75,87.75,8.19992
2022-12-01,20.5,87.75,8.143569
2022-12-01,21.5,89.5,8.153759
2022-12-01,20.75,88.25,8.127362
2022-12-01,21.25,88.0,8.201904
2022-12-01,21.75,90.25,8.170957
2022-12-01,20.25,88.0,8.106672
2022-12-01,21.25,87.75,8.19144
2022-12-01,20.75,89.0,8.1051035
2022-12-01,20.0,89.25,8.0835285
2022-12-01,21.5,89.75,8.149609
2022-12-01,20.5,88.5,8.098605
2022-12-01,20.5,91.0,8.138788
2022-12-01,20.25,89.5,8.089711
2022-12-01,21.5,90.0,8.164351
2022-12-01,20.75,88.75,8.109524
2022-12-01,20.5,87.5,8.155018
2022-12-01,21.75,90.0,8.160053
2022-12-01,20.0,88.0,8.099595
2022-12-01,21.25,89.0,8.149671
2022-12-01,21.0,89.0,8.136425
2022-12-01,21.0,90.0,8.138568
2022-12-01,20.75,88.5,8.119969
2022-12-01,20.0,89.0,8.085956
2022-12-01,21.75,89.75,8.154307
2022-12-01,20.75,87.0,8.17132
2022-12-01,21.5,90.25,8.18455
2022-12-01,21.25,88.75,8.155033
2022-12-01,21.5,90.5,8.232693
2022-12-01,20.75,90.25,8.128011
2022-12-01,21.5,89.0,8.138807
2022-12-01,21.25,91.0,8.2290945
2022-12-01,21.25,90.5,8.212364
2022-12-01,21.5,87.25,8.189648
2022-12-01,20.25,90.0,8.098519
2022-12-01,20.75,90.5,8.133528
2022-12-01,20.5,89.75,8.100147
2022-12-01,21.25,90.25,8.180429
2022-12-01,20.25,88.5,8.093055
2022-12-01,21.0,87.75,8.186447
2022-12-01,21.0,87.25,8.168276
2022-12-01,20.5,90.0,8.1078205
2022-12-01,20.0,87.0,8.137218
2022-12-01,20.0,90.5,8.098956
2022-12-01,21.5,87.75,8.19536
2022-12-01,21.0,87.5,8.172166
2022-12-01,20.5,89.25,8.092822
2022-12-01,20.5,89.0,8.092336
2022-12-01,22.25,90.75,8.291316
2022-12-01,22.0,91.0,8.308952
2022-12-01,21.0,88.0,8.190063
2022-12-01,21.5,87.5,8.189423
2022-12-01,21.5,88.0,8.214004
2022-12-01,21.0,90.75,8.178641
2022-12-01,20.75,91.0,8.158202
2022-12-01,22.25,91.0,8.448714
2022-12-01,20.25,88.25,8.096969
2022-12-01,21.25,87.25,8.169694
2022-12-01,20.25,90.75,8.11189
2022-12-01,21.0,87.0,8.179224
2022-12-01,22.0,90.5,8.187108
2022-12-01,20.0,90.25,8.095042
2022-12-01,21.25,90.75,8.219753
2022-12-01,22.0,90.75,8.241835
2022-12-01,20.0,87.25,8.136485
2022-12-01,20.0,90.75,8.0987835
2022-12-01,20.0,91.0,8.098843
2022-12-01,21.25,90.0,8.151464
2022-12-01,20.25,90.5,8.106485
2022-12-01,20.25,90.25,8.102195
2022-12-01,20.5,89.5,8.096709
2022-12-01,21.5,88.25,8.174671
2022-12-01,20.75,90.75,8.142737
2022-12-01,20.0,90.0,8.086667
2022-12-01,21.25,87.0,8.179789
2023-01-01,21.75,90.25,8.176552
2023-01-01,20.25,89.5,8.10236
2023-01-01,20.5,91.0,8.131487
2023-01-01,21.5,87.5,8.180154
2023-01-01,21.25,87.0,8.17325
2023-01-01,20.0,91.0,8.11773
2023-01-01,20.0,88.25,8.117409
2023-01-01,20.75,88.0,8.134804
2023-01-01,20.0,90.25,8.110195
2023-01-01,20.25,87.5,8.131188
2023-01-01,20.0,89.25,8.096209
2023-01-01,20.75,90.25,8.126547
2023-01-01,21.25,87.75,8.187502
2023-01-01,21.25,90.25,8.175926
2023-01-01,21.0,89.75,8.133753
2023-01-01,20.5,88.5,8.112656
2023-01-01,21.5,89.75,8.147214
2023-01-01,20.75,89.0,8.104109
2023-01-01,20.5,89.75,8.113969
2023-01-01,21.25,91.0,8.227396
2023-01-01,20.25,87.25,8.1406765
2023-01-01,20.5,89.25,8.099826
2023-01-01,21.0,90.5,8.168641
2023-01-01,21.5,90.75,8.255151
2023-01-01,21.5,90.25,8.185718
2023-01-01,20.25,88.5,8.114056
2023-01-01,21.25,88.75,8.138449
2023-01-01,21.25,90.5,8.20492
2023-01-01,20.5,89.5,8.106789
2023-01-01,20.0,88.75,8.106577
2023-01-01,21.25,88.0,8.178616
2023-01-01,20.25,90.5,8.125857
2023-01-01,21.5,90.5,8.227964
2023-01-01,20.0,90.75,8.121842
2023-01-01,20.75,88.25,8.1321125
2023-01-01,21.0,89.25,8.120236
2023-01-01,20.5,87.75,8.127175
2023-01-01,22.25,91.0,8.409969
2023-01-01,20.25,89.25,8.097552
2023-01-01,20.75,87.0,8.162992
2023-01-01,20.0,90.5,8.117383
2023-01-01,21.75,89.75,8.149149
2023-01-01,21.5,87.25,8.18141
2023-01-01,20.75,88.75,8.11728
2023-01-01,21.0,90.75,8.175318
2023-01-01,21.75,90.0,8.161663
2023-01-01,20.75,91.0,8.146746
2023-01-01,20.75,87.25,8.156491
2023-01-01,20.0,88.0,8.120464
2023-01-01,21.25,89.25,8.145304
2023-01-01,21.5,90.0,8.165126
2023-01-01,21.25,89.0,8.14008
2023-01-01,21.0,87.75,8.1665535
2023-01-01,21.0,89.0,8.131512
2023-01-01,21.0,90.0,8.1442795
2023-01-01,21.0,87.5,8.15755
2023-01-01,20.0,89.0,8.099501
2023-01-01,20.75,88.5,8.128547
2023-01-01,20.5,88.25,8.117543
2023-01-01,22.0,91.0,8.290671
2023-01-01,20.5,87.5,8.133452
2023-01-01,20.5,87.25,8.147785
2023-01-01,20.5,87.0,8.160006
2023-01-01,20.75,90.5,8.133156
2023-01-01,21.0,87.25,8.156463
2023-01-01,21.5,88.75,8.13152
2023-01-01,20.25,87.75,8.124314
2023-01-01,20.5,90.0,8.121283
2023-01-01,20.25,87.0,8.151355
2023-01-01,21.25,87.5,8.165812
2023-01-01,21.5,88.0,8.184241
2023-01-01,20.5,88.0,8.121934
2023-01-01,20.5,88.75,8.107485
2023-01-01,21.0,88.0,8.163951
2023-01-01,21.75,90.75,8.240082
2023-01-01,20.25,88.25,8.119374
2023-01-01,21.5,89.5,8.154607
2023-01-01,20.5,89.0,8.102521
2023-01-01,20.5,90.5,8.126754
2023-01-01,20.75,89.75,8.114772
2023-01-01,20.0,89.75,8.098321
2023-01-01,21.25,87.25,8.163692
2023-01-01,22.5,91.0,8.435064
2023-01-01,21.25,88.25,8.170318
2023-01-01,20.25,91.0,8.119461
2023-01-01,21.75,91.0,8.259381
2023-01-01,21.25,90.0,8.150109
2023-01-01,20.0,87.5,8.127953
2023-01-01,21.0,91.0,8.178435
2023-01-01,21.25,90.75,8.21661
2023-01-01,21.0,88.25,8.157334
2023-01-01,22.0,90.5,8.192453
2023-01-01,21.5,88.25,8.166166
2023-01-01,20.5,90.25,8.125623
2023-01-01,21.5,88.5,8.146618
2023-01-01,20.0,88.5,8.114648
2023-01-01,20.75,87.5,8.147345
2023-01-01,20.75,90.0,8.118756
2023-01-01,21.25,89.75,8.1479025
2023-01-01,20.0,90.0,8.100751
2023-01-01,20.25,90.25,8.123059
2023-01-01,22.25,90.75,8.280002
2023-01-01,21.75,89.5,8.131934
2023-01-01,22.5,90.75,8.392755
2023-01-01,21.5,89.25,8.12902
2023-01-01,20.25,89.0,8.098962
2023-01-01,21.0,90.25,8.1559725
2023-01-01,20.25,88.75,8.105943
2023-01-01,21.25,89.5,8.149292
2023-01-01,20.0,87.0,8.13874
2023-01-01,20.75,89.25,8.100433
2023-01-01,20.0,87.25,8.13167
2023-01-01,20.5,90.75,8.127798
2023-01-01,22.0,90.75,8.224476
2023-01-01,21.0,87.0,8.167306
2023-01-01,21.5,91.0,8.271659
2023-01-01,20.75,90.75,8.14429
2023-01-01,21.0,88.75,8.14067
2023-01-01,20.25,88.0,8.121941
2023-01-01,20.25,89.75,8.1075945
2023-01-01,20.25,90.75,8.123937
2023-01-01,21.25,88.5,8.159211
2023-01-01,20.75,89.5,8.107072
2023-01-01,20.0,87.75,8.12315
2023-01-01,20.25,90.0,8.114095
2023-01-01,21.0,88.5,8.146662
2023-01-01,20.0,89.5,8.0955515
2023-01-01,21.5,89.0,8.113611
2023-01-01,21.75,88.0,8.191093
2023-01-01,21.75,90.5,8.205806
2023-01-01,21.75,87.75,8.192739
2023-01-01,21.5,87.75,8.1854515
2023-01-01,21.0,89.5,8.120888
2023-01-01,20.75,87.75,8.141499
2023-02-01,20.0,88.75,8.109349
2023-02-01,22.25,91.0,8.322158
2023-02-01,21.25,88.5,8.136101
2023-02-01,21.5,90.75,8.169372
2023-02-01,21.0,89.25,8.128193
2023-02-01,20.75,88.0,8.116657
2023-02-01,20.25,90.25,8.1029625
2023-02-01,21.0,89.5,8.1225605
2023-02-01,20.0,88.5,8.107972
2023-02-01,21.25,91.0,8.165102
2023-02-01,21.0,87.5,8.118695
2023-02-01,21.25,90.75,8.159886
2023-02-01,21.5,91.0,8.187065
2023-02-01,20.5,88.0,8.11774
2023-02-01,21.0,87.25,8.115471
2023-02-01,20.75,87.75,8.114348
2023-02-01,20.25,87.5,8.116822
2023-02-01,21.5,89.75,8.100995
2023-02-01,20.5,87.75,8.115776
2023-02-01,21.5,89.25,8.0903635
2023-02-01,22.5,90.75,8.358351
2023-02-01,20.25,90.75,8.111648
2023-02-01,21.5,87.75,8.123738
2023-02-01,20.25,90.0,8.103464
2023-02-01,20.0,89.5,8.108459
2023-02-01,20.75,89.5,8.108265
2023-02-01,21.0,88.5,8.131456
2023-02-01,21.5,89.0,8.106581
2023-02-01,20.25,89.75,8.103813
2023-02-01,20.5,87.0,8.114273
2023-02-01,21.0,88.0,8.125619
2023-02-01,20.75,89.75,8.109791
2023-02-01,20.25,87.0,8.118804
2023-02-01,21.5,88.75,8.120938
2023-02-01,20.75,90.5,8.121583
2023-02-01,20.0,89.75,8.1074095
2023-02-01,21.5,88.0,8.129417
2023-02-01,20.0,90.0,8.107816
2023-02-01,21.25,89.75,8.120884
2023-02-01,20.75,90.0,8.114859
2023-02-01,21.0,88.25,8.131606
2023-02-01,21.5,88.5,8.140551
2023-02-01,21.5,88.25,8.131349
2023-02-01,20.25,91.0,8.113624
2023-02-01,21.25,90.0,8.11183
2023-02-01,20.75,90.25,8.120053
2023-02-01,21.25,89.5,8.122231
2023-02-01,21.25,89.25,8.121152
2023-02-01,20.75,89.25,8.1113205
2023-02-01,20.5,87.25,8.115186
2023-02-01,20.0,90.5,8.113492
2023-02-01,20.75,88.25,8.119307
2023-02-01,20.25,89.25,8.105501
2023-02-01,20.25,90.5,8.109323
2023-02-01,21.25,90.5,8.1351595
2023-02-01,21.25,88.75,8.14055
2023-02-01,21.5,90.25,8.114793
2023-02-01,21.5,87.25,8.1255865
2023-02-01,20.75,88.5,8.118918
2023-02-01,20.0,89.0,8.110139
2023-02-01,21.0,89.0,8.129377
2023-02-01,21.25,89.0,8.128379
2023-02-01,20.5,87.5,8.11561
2023-02-01,21.0,87.0,8.120193
2023-02-01,20.75,91.0,8.123432
2023-02-01,21.5,90.0,8.103513
2023-02-01,21.0,87.75,8.120356
2023-02-01,20.25,87.25,8.118619
2023-02-01,21.5,87.5,8.123265
2023-02-01,21.25,90.25,8.105886
2023-02-01,20.0,89.25,8.109549
2023-02-01,20.0,90.25,8.10751
2023-02-01,20.75,89.0,8.123183
2023-02-01,20.0,91.0,8.114603
2023-02-01,21.0,88.75,8.130204
2023-02-01,21.5,89.5,8.098235
2023-02-01,20.75,90.75,8.12264
2023-02-01,20.25,89.5,8.104267
2023-02-01,20.75,88.75,8.123721
2023-02-01,21.75,87.75,8.125604
2023-02-01,21.5,90.5,8.139741
2023-02-01,20.0,90.75,8.114654
2023-02-01,21.75,90.25,8.075743
2023-02-01,20.5,89.75,8.103802
2023-02-01,20.25,88.0,8.115582
2023-02-01,21.25,88.0,8.127283
2023-02-01,21.75,90.75,8.1499195
2023-02-01,20.0,87.25,8.11147
2023-02-01,20.25,89.0,8.107999
2023-02-01,20.5,90.75,8.117765
2023-02-01,20.25,88.25,8.1125
2023-02-01,20.5,89.0,8.105853
2023-02-01,22.5,91.0,8.381202
2023-02-01,20.5,90.0,8.103248
2023-02-01,20.25,88.75,8.110835
2023-02-01,20.0,88.25,8.108016
2023-02-01,22.0,90.75,8.153654
2023-02-01,20.0,87.75,8.109518
2023-02-01,21.75,90.5,8.114451
2023-02-01,21.0,89.75,8.123319
2023-02-01,22.0,90.5,8.122542
2023-02-01,21.0,90.5,8.123056
2023-02-01,21.0,90.25,8.123487
2023-02-01,21.75,91.0,8.178621
2023-02-01,20.0,87.5,8.110393
2023-02-01,20.75,87.25,8.116881
2023-02-01,20.5,88.25,8.1197405
2023-02-01,20.5,90.25,8.109023
2023-02-01,20.5,90.5,8.115711
2023-02-01,21.75,89.5,8.062917
2023-02-01,21.25,87.5,8.117387
2023-02-01,20.5,88.75,8.11637
2023-02-01,21.25,87.25,8.115241
2023-02-01,20.25,88.5,8.112401
2023-02-01,21.25,87.0,8.120315
2023-02-01,20.5,89.5,8.103959
2023-02-01,21.75,90.0,8.076986
2023-02-01,20.75,87.0,8.1144085
2023-02-01,20.0,88.0,8.108378
2023-02-01,21.0,90.75,8.128043
2023-02-01,20.75,87.5,8.115061
2023-02-01,20.0,87.0,8.11566
2023-02-01,22.25,90.75,8.227698
2023-02-01,20.5,91.0,8.118695
2023-02-01,20.5,89.25,8.102536
2023-02-01,21.25,88.25,8.12842
2023-02-01,20.25,87.75,8.116066
2023-02-01,20.5,88.5,8.12143
2023-02-01,21.75,89.75,8.071801
2023-02-01,21.0,91.0,8.13592
2023-02-01,21.25,87.75,8.122773
2023-02-01,21.0,90.0,8.123245
2023-02-01,22.0,91.0,8.207854
2023-02-01,21.75,88.0,8.131501
2023-03-01,20.5,90.5,8.084036
2023-03-01,21.0,90.0,8.086294
2023-03-01,21.75,90.5,8.029757
2023-03-01,20.0,89.5,8.086611
2023-03-01,21.25,89.5,8.083073
2023-03-01,21.5,90.0,8.064737
2023-03-01,21.25,89.0,8.080766
2023-03-01,20.0,88.0,8.080378
2023-03-01,21.0,90.25,8.085541
2023-03-01,20.75,89.5,8.087323
2023-03-01,21.0,88.5,8.077683
2023-03-01,20.5,87.0,8.072161
2023-03-01,20.25,89.75,8.088164
2023-03-01,21.25,87.5,8.068767
2023-03-01,20.5,87.5,8.081062
2023-03-01,20.75,89.0,8.083159
2023-03-01,21.5,89.25,8.067645
2023-03-01,22.5,91.0,8.335225
2023-03-01,21.25,87.75,8.068517
2023-03-01,21.75,90.25,8.02342
2023-03-01,21.0,88.75,8.081289
2023-03-01,21.5,89.5,8.069226
2023-03-01,20.0,89.25,8.087041
2023-03-01,22.5,90.75,8.319645
2023-03-01,20.5,88.5,8.080709
2023-03-01,20.25,88.0,8.0796995
2023-03-01,20.0,87.75,8.079143
2023-03-01,20.25,89.5,8.08918
2023-03-01,20.5,90.75,8.084843
2023-03-01,21.5,89.75,8.068666
2023-03-01,20.75,89.25,8.086527
2023-03-01,20.25,87.25,8.08158
2023-03-01,20.5,91.0,8.08494
2023-03-01,21.25,89.25,8.079708
2023-03-01,20.75,88.75,8.079889
2023-03-01,20.25,88.75,8.085359
2023-03-01,21.75,90.0,8.036732
2023-03-01,20.5,87.25,8.076287
2023-03-01,20.5,88.75,8.083327
2023-03-01,20.25,91.0,8.08473
2023-03-01,20.25,87.0,8.079299
2023-03-01,20.0,90.25,8.08788
2023-03-01,20.25,88.5,8.083094
2023-03-01,21.25,90.25,8.063945
2023-03-01,21.5,87.5,8.0636015
2023-03-01,22.0,90.75,8.078938
2023-03-01,21.0,87.75,8.074731
2023-03-01,21.0,90.75,8.0858555
2023-03-01,20.75,91.0,8.086919
2023-03-01,22.0,91.0,8.138008
2023-03-01,21.5,87.25,8.063916
2023-03-01,20.25,88.25,8.081373
2023-03-01,21.25,90.5,8.073405
2023-03-01,20.25,90.5,8.083652
2023-03-01,20.0,90.5,8.084051
2023-03-01,20.5,89.5,8.088399
2023-03-01,21.0,87.0,8.070026
2023-03-01,22.25,91.0,8.2670355
2023-03-01,21.0,87.5,8.074239
2023-03-01,21.25,91.0,8.099309
2023-03-01,20.5,89.25,8.088494
2023-03-01,20.0,87.0,8.077384
2023-03-01,22.25,90.75,8.173814
2023-03-01,21.0,87.25,8.07214
2023-03-01,20.25,90.25,8.085356
2023-03-01,21.25,90.75,8.085564
2023-03-01,20.0,90.75,8.084292
2023-03-01,21.0,91.0,8.089375
2023-03-01,20.5,89.75,8.088298
2023-03-01,20.75,89.75,8.087622
2023-03-01,20.0,91.0,8.085093
2023-03-01,21.25,87.0,8.0638485
2023-03-01,21.75,90.75,8.055784
2023-03-01,21.5,88.75,8.063259
2023-03-01,20.0,89.75,8.086103
2023-03-01,21.25,89.75,8.083411
2023-03-01,20.75,90.0,8.087132
2023-03-01,21.0,88.25,8.077585
2023-03-01,21.5,88.5,8.065692
2023-03-01,20.5,90.25,8.085043
2023-03-01,21.25,87.25,8.071622
2023-03-01,20.0,87.5,8.078197
2023-03-01,21.0,89.0,8.081071
2023-03-01,21.75,91.0,8.092008
2023-03-01,20.75,90.25,8.086413
2023-03-01,21.0,90.5,8.085111
2023-03-01,21.5,88.25,8.069453
2023-03-01,22.0,90.5,8.045523
2023-03-01,20.0,90.0,8.089499
2023-03-01,21.25,90.0,8.076724
2023-03-01,21.5,88.0,8.065462
2023-03-01,21.0,88.0,8.075657
2023-03-01,20.5,90.0,8.089003
2023-03-01,20.75,90.5,8.085953
2023-03-01,20.5,89.0,8.086822
2023-03-01,21.5,87.75,8.062613
2023-03-01,20.25,90.0,8.090254
2023-03-01,20.25,90.75,8.084315
2023-03-01,20.0,87.25,8.077486
2023-03-01,20.75,90.75,8.086013
2023-03-01,20.0,89.0,8.086962
2023-03-01,21.5,89.0,8.074184
2023-03-01,20.75,87.75,8.078036
2023-03-01,20.5,87.75,8.080916
2023-03-01,20.5,88.0,8.080435
2023-03-01,21.75,89.5,8.03582
2023-03-01,21.75,89.75,8.037437
2023-03-01,20.75,87.0,8.06635
2023-03-01,21.0,89.25,8.083365
2023-03-01,21.5,91.0,8.094088
2023-03-01,20.75,87.25,8.071356
2023-03-01,21.75,88.0,8.062965
2023-03-01,20.5,88.25,8.08045
2023-03-01,20.25,89.0,8.088679
2023-03-01,21.25,88.0,8.068901
2023-03-01,20.0,88.75,8.086025
2023-03-01,21.0,89.5,8.085688
2023-03-01,21.5,90.5,8.056079
2023-03-01,20.75,88.5,8.078096
2023-03-01,21.25,88.5,8.066682
2023-03-01,21.5,90.25,8.046188
2023-03-01,20.75,88.25,8.078388
2023-03-01,20.0,88.25,8.083031
2023-03-01,21.25,88.75,8.078516
2023-03-01,20.75,88.0,8.078356
2023-03-01,21.75,87.75,8.056601
2023-03-01,21.5,90.75,8.0705595
2023-03-01,20.0,88.5,8.086629
2023-03-01,20.75,87.5,8.0758505
2023-03-01,21.0,89.75,8.086595
2023-03-01,21.25,88.25,8.068507
2023-03-01,20.25,87.75,8.079653
2023-03-01,20.25,87.5,8.081412
2023-03-01,20.25,89.25,8.089556
2023-04-01,21.5,88.25,8.017923
2023-04-01,21.5,88.5,8.008899
2023-04-01,20.5,88.25,8.037052
2023-04-01,20.0,87.5,8.031603
2023-04-01,20.25,89.75,8.043157
2023-04-01,21.25,89.75,8.032891
2023-04-01,20.25,91.0,8.053654
2023-04-01,21.0,89.75,8.038064
2023-04-01,21.0,90.5,8.034733
2023-04-01,20.75,87.25,8.036073
2023-04-01,20.5,90.25,8.052495
2023-04-01,20.75,90.25,8.046983
2023-04-01,20.75,88.0,8.036443
2023-04-01,21.75,91.0,8.05006
