time,latitude,longitude,thetao
2024-08-01,20.08,88.67,29.007277
2024-08-01,21.25,90.67,28.966898
2024-08-01,20.83,87.92,29.528933
2024-08-01,21.58,87.17,30.290428
2024-08-01,21.08,88.58,29.348484
2024-08-01,20.25,87.17,29.089125
2024-08-01,20.42,89.75,28.899326
2024-08-01,20.08,88.58,29.014124
2024-08-01,21.58,87.42,30.191483
2024-08-01,20.5,91.0,28.761593
2024-08-01,20.33,88.5,29.061453
2024-08-01,20.75,88.58,29.248491
2024-08-01,21.75,88.08,30.101803
2024-08-01,20.42,88.92,28.989283
2024-08-01,22.0,90.75,29.007284
2024-08-01,20.42,89.92,28.885695
2024-08-01,21.08,88.75,29.26299
2024-08-01,21.08,88.83,29.227257
2024-08-01,20.83,90.25,28.972736
2024-08-01,20.92,89.08,29.151579
2024-08-01,21.08,87.33,29.7188
2024-08-01,20.17,90.33,28.851585
2024-08-01,22.42,91.0,29.038048
2024-08-01,21.75,90.25,29.077023
2024-08-01,21.33,88.42,29.57762
2024-08-01,20.42,90.83,28.808098
2024-08-01,21.08,87.25,29.720078
2024-08-01,20.08,89.25,28.928356
2024-08-01,20.58,90.0,28.91698
2024-08-01,20.92,90.08,29.020376
2024-08-01,21.33,88.5,29.53489
2024-08-01,20.33,89.17,28.933279
2024-08-01,20.17,90.25,28.84943
2024-08-01,21.75,90.33,29.054691
2024-08-01,21.33,88.58,29.482294
2024-08-01,20.0,88.58,29.015955
2024-08-01,20.75,88.0,29.475195
2024-08-01,21.08,87.17,29.829416
2024-08-01,21.5,90.08,29.104092
2024-08-01,21.5,90.0,29.13286
2024-08-01,21.5,90.17,29.085606
2024-08-01,21.33,88.33,29.621475
2024-08-01,20.75,88.17,29.419054
2024-08-01,21.33,88.08,29.722202
2024-08-01,20.5,90.83,28.806797
2024-08-01,21.33,88.17,29.69071
2024-08-01,21.08,87.5,29.709322
2024-08-01,20.58,88.25,29.318579
2024-08-01,20.17,90.42,28.851263
2024-08-01,20.5,89.08,28.99189
2024-08-01,20.67,88.83,29.099482
2024-08-01,21.33,88.25,29.66088
2024-08-01,21.5,90.25,29.069164
2024-08-01,21.08,87.42,29.723045
2024-08-01,20.33,89.08,28.951424
2024-08-01,21.75,90.17,29.112288
2024-08-01,20.08,89.17,28.945972
2024-08-01,20.0,88.67,29.011045
2024-08-01,20.83,88.42,29.316273
2024-08-01,20.75,88.08,29.440388
2024-08-01,20.92,87.42,29.64452
2024-08-01,20.83,88.5,29.296148
2024-08-01,21.33,88.67,29.4382
2024-08-01,22.08,90.67,29.130833
2024-08-01,20.83,88.58,29.280205
2024-08-01,20.08,89.42,28.918013
2024-08-01,21.0,90.92,28.84424
2024-08-01,21.75,90.58,28.982569
2024-08-01,20.42,87.83,29.369825
2024-08-01,21.5,89.75,29.219654
2024-08-01,20.92,88.92,29.173016
2024-08-01,21.33,89.0,29.288452
2024-08-01,21.33,88.92,29.28774
2024-08-01,20.42,89.42,28.939316
2024-08-01,20.58,88.33,29.268187
2024-08-01,22.33,90.83,29.184818
2024-08-01,21.33,89.08,29.322351
2024-08-01,20.67,89.0,29.062933
2024-08-01,20.33,89.42,28.914738
2024-08-01,21.0,90.83,28.863367
2024-08-01,21.5,89.67,29.227804
2024-08-01,20.75,87.83,29.534035
2024-08-01,20.17,90.0,28.871546
2024-08-01,20.75,87.92,29.51799
2024-08-01,20.17,90.08,28.866611
2024-08-01,20.0,88.5,29.025505
2024-08-01,20.17,90.17,28.8607
2024-08-01,21.33,88.75,29.378397
2024-08-01,21.08,87.08,29.798044
2024-08-01,20.5,89.17,28.977116
2024-08-01,20.08,89.33,28.933262
2024-08-01,20.33,89.25,28.92452
2024-08-01,21.75,90.42,29.017906
2024-08-01,21.5,89.92,29.165407
2024-08-01,22.0,90.5,29.158144
2024-08-01,20.58,89.92,28.917625
2024-08-01,21.08,87.0,30.034855
2024-08-01,20.67,88.92,29.0785
2024-08-01,20.33,89.33,28.919073
2024-08-01,21.75,90.5,28.990932
2024-08-01,20.5,90.75,28.833397
2024-08-01,20.92,88.17,29.378817
2024-08-01,21.33,88.83,29.292244
2024-08-01,21.0,91.0,28.821276
2024-08-01,21.5,89.83,29.20534
2024-08-01,21.5,90.33,29.043697
2024-08-01,20.25,87.0,29.001722
2024-08-01,21.75,90.08,29.119265
2024-08-01,21.08,87.58,29.699911
2024-08-01,21.08,88.25,29.45439
2024-08-01,20.08,88.83,29.00261
2024-08-01,20.33,88.67,29.013697
2024-08-01,20.58,88.17,29.358988
2024-08-01,21.5,90.83,28.883646
2024-08-01,21.33,87.33,30.000708
2024-08-01,21.08,88.17,29.502398
2024-08-01,21.75,88.67,29.920872
2024-08-01,20.17,90.92,28.799467
2024-08-01,20.75,88.42,29.305075
2024-08-01,20.5,90.92,28.782064
2024-08-01,21.33,87.42,29.975712
2024-08-01,20.58,90.17,28.92403
2024-08-01,20.83,88.17,29.420717
2024-08-01,21.5,90.75,28.923584
2024-08-01,20.42,91.0,28.771536
2024-08-01,20.17,90.83,28.804243
2024-08-01,20.42,88.42,29.125122
2024-08-01,20.92,88.08,29.393515
2024-08-01,21.33,87.5,29.960562
2024-08-01,20.0,89.0,28.99625
2024-08-01,21.33,87.25,30.04461
2024-08-01,21.33,87.0,30.429213
2024-08-01,21.08,88.5,29.398489
2024-08-01,21.08,88.42,29.413427
2024-08-01,20.08,88.75,29.002003
2024-08-01,21.75,88.5,30.191782
2024-08-01,20.83,88.08,29.43981
2024-08-01,21.5,91.0,28.794228
2024-08-01,20.75,88.5,29.28014
2024-08-01,21.75,88.58,30.047644
2024-08-01,21.33,87.08,30.216097
2024-08-01,20.17,91.0,28.799395
2024-08-01,20.92,87.0,30.23075
2024-08-01,21.33,87.17,30.10626
2024-08-01,21.08,88.33,29.47497
2024-08-01,20.67,88.58,29.192736
2024-08-01,20.92,90.0,29.028482
2024-08-01,21.5,90.92,28.836983
2024-08-01,20.5,88.92,29.021372
2024-08-01,20.33,88.58,29.03262
2024-08-01,21.75,89.75,29.283142
2024-08-01,20.0,88.92,29.002
2024-08-01,21.08,88.08,29.531635
2024-08-01,21.5,90.5,29.006798
2024-08-01,20.83,90.58,28.919752
2024-08-01,21.33,87.83,29.84007
2024-08-01,20.33,88.92,28.973728
2024-08-01,20.58,90.08,28.91257
2024-08-01,20.17,90.58,28.84352
2024-08-01,21.33,87.92,29.794949
2024-08-01,20.67,88.75,29.12365
2024-08-01,21.08,87.75,29.659353
2024-08-01,21.08,87.67,29.682058
2024-08-01,20.83,88.33,29.373936
2024-08-01,21.5,90.42,29.027023
2024-08-01,21.75,90.0,29.107382
2024-08-01,21.33,88.0,29.760452
2024-08-01,20.0,88.75,29.003965
2024-08-01,22.17,90.67,29.16206
2024-08-01,20.17,90.5,28.84978
2024-08-01,20.08,89.08,28.973326
2024-08-01,20.92,89.0,29.155607
2024-08-01,20.75,88.25,29.39113
2024-08-01,21.75,89.92,29.15003
2024-08-01,20.08,89.0,28.993008
2024-08-01,20.33,88.75,28.996258
2024-08-01,20.17,90.75,28.805141
2024-08-01,20.08,88.92,28.999897
2024-08-01,21.08,88.0,29.524687
2024-08-01,21.5,90.67,28.95963
2024-08-01,20.75,88.33,29.347979
2024-08-01,21.33,87.58,29.954447
2024-08-01,21.08,87.92,29.559185
2024-08-01,20.67,88.67,29.15593
2024-08-01,20.83,88.25,29.397846
2024-08-01,21.75,89.83,29.192703
2024-08-01,21.33,87.67,29.917751
2024-08-01,20.33,88.83,28.985153
2024-08-01,20.0,88.83,29.002726
2024-08-01,21.5,90.58,28.986393
2024-08-01,20.17,90.67,28.828503
2024-08-01,21.33,87.75,29.88464
2024-08-01,21.08,87.83,29.63691
2024-08-01,20.42,90.92,28.788582
2024-08-01,20.33,89.0,28.965508
2024-08-01,21.58,87.5,30.241388
2024-08-01,20.5,89.0,29.004622
2024-08-01,20.75,88.75,29.173565
2024-08-01,20.58,91.0,28.758278
2024-08-01,21.58,90.0,29.149477
2024-08-01,20.25,90.75,28.822681
2024-08-01,21.17,91.0,28.833658
2024-08-01,20.75,89.92,28.96812
2024-08-01,20.92,87.83,29.531872
2024-08-01,21.67,89.08,29.665768
2024-08-01,21.17,87.92,29.669453
2024-08-01,21.25,87.0,30.269548
2024-08-01,20.0,90.25,28.901833
2024-08-01,20.5,87.58,29.337423
2024-08-01,21.58,89.92,29.18108
2024-08-01,21.17,87.83,29.716623
2024-08-01,20.25,89.08,28.945356
2024-08-01,20.92,89.42,29.086668
2024-08-01,21.25,87.08,30.133638
2024-08-01,20.25,90.83,28.819437
2024-08-01,20.75,91.0,28.785978
2024-08-01,21.67,89.17,29.534819
2024-08-01,20.08,87.33,29.235806
2024-08-01,21.17,87.75,29.70106
2024-08-01,21.58,89.83,29.197605
2024-08-01,20.75,89.83,28.966106
2024-08-01,22.0,90.67,29.078936
2024-08-01,20.08,87.25,29.23767
2024-08-01,20.25,89.17,28.93167
2024-08-01,20.42,88.08,29.31348
2024-08-01,22.5,90.83,29.194796
2024-08-01,20.92,89.67,29.05242
2024-08-01,21.17,90.67,28.932346
2024-08-01,21.17,88.17,29.58623
2024-08-01,20.08,87.17,29.205997
2024-08-01,20.25,90.67,28.832844
2024-08-01,21.67,88.83,29.552383
2024-08-01,21.58,90.17,29.081947
2024-08-01,20.75,90.0,28.96376
2024-08-01,21.17,90.75,28.91376
2024-08-01,20.25,89.25,28.928205
2024-08-01,21.25,87.17,29.995747
2024-08-01,21.17,90.83,28.88264
2024-08-01,20.67,87.58,29.460218
2024-08-01,21.17,88.08,29.611761
2024-08-01,20.75,90.92,28.815199
2024-08-01,20.58,87.75,29.449526
2024-08-01,20.92,87.67,29.624424
2024-08-01,21.58,90.08,29.113382
2024-08-01,20.5,88.08,29.350065
2024-08-01,21.17,90.92,28.864014
2024-08-01,21.67,88.92,29.542522
2024-08-01,21.17,88.0,29.627062
2024-08-01,20.58,87.42,29.338228
2024-08-01,20.0,90.33,28.88535
2024-08-01,21.17,87.67,29.748106
2024-08-01,20.25,90.92,28.803154
2024-08-01,20.67,87.67,29.482138
2024-08-01,20.42,89.0,28.977732
2024-08-01,20.0,90.08,28.904013
2024-08-01,20.58,87.33,29.249262
2024-08-01,21.25,87.58,29.876959
2024-08-01,20.33,87.0,29.07201
2024-08-01,20.08,87.5,29.236446
2024-08-01,20.83,87.08,29.946867
2024-08-01,21.17,87.25,29.863758
2024-08-01,21.58,89.5,29.251568
2024-08-01,20.5,88.25,29.267881
2024-08-01,21.25,87.67,29.837673
2024-08-01,20.25,88.83,28.983759
2024-08-01,21.67,89.5,29.280888
2024-08-01,20.75,89.67,28.980005
2024-08-01,21.25,87.75,29.827736
2024-08-01,21.17,87.17,29.989578
2024-08-01,20.58,87.83,29.456852
2024-08-01,20.92,89.75,29.047533
2024-08-01,21.58,89.42,29.275639
2024-08-01,20.42,88.25,29.222069
2024-08-01,20.33,87.08,29.096205
2024-08-01,21.25,87.83,29.781794
2024-08-01,21.67,89.58,29.25168
2024-08-01,20.08,87.58,29.248756
2024-08-01,20.25,88.75,28.99231
2024-08-01,20.25,89.33,28.92234
2024-08-01,21.25,87.5,29.876978
2024-08-01,21.67,89.42,29.320967
2024-08-01,20.25,89.0,28.961044
2024-08-01,21.67,89.25,29.435314
2024-08-01,21.25,87.25,29.950382
2024-08-01,20.0,90.17,28.907215
2024-08-01,21.58,89.75,29.214657
2024-08-01,21.17,87.58,29.775023
2024-08-01,20.5,88.17,29.316189
2024-08-01,20.83,87.0,30.247166
2024-08-01,21.25,87.33,29.92197
2024-08-01,20.08,87.42,29.23177
2024-08-01,21.17,87.5,29.785252
2024-08-01,21.58,89.58,29.23973
2024-08-01,21.67,89.33,29.387068
2024-08-01,20.58,90.92,28.787748
2024-08-01,21.58,89.67,29.234842
2024-08-01,20.25,88.92,28.97454
2024-08-01,22.5,91.0,29.008726
2024-08-01,21.25,87.42,29.881058
2024-08-01,20.5,87.5,29.309093
2024-08-01,22.08,90.83,29.130812
2024-08-01,20.75,89.75,28.971863
2024-08-01,20.67,87.75,29.493568
2024-08-01,21.17,87.42,29.807426
2024-08-01,21.17,87.33,29.832727
2024-08-01,20.25,91.0,28.79185
2024-08-01,20.25,88.67,29.002039
2024-08-01,21.58,90.25,29.056839
2024-08-01,21.17,88.25,29.539515
2024-08-01,21.17,89.67,29.150183
2024-08-01,20.5,87.75,29.415731
2024-08-01,20.0,90.92,28.794453
2024-08-01,21.67,87.75,30.133432
2024-08-01,21.58,90.83,28.885937
2024-08-01,20.25,89.83,28.871208
2024-08-01,21.17,89.75,29.138695
2024-08-01,20.0,90.67,28.848978
2024-08-01,21.17,88.92,29.22986
2024-08-01,20.25,90.25,28.850454
2024-08-01,20.67,87.33,29.308508
2024-08-01,22.08,91.0,28.96462
2024-08-01,21.17,88.83,29.257612
2024-08-01,20.75,90.33,28.954947
2024-08-01,21.17,89.83,29.147152
2024-08-01,20.75,90.67,28.888256
2024-08-01,21.58,90.75,28.925419
2024-08-01,21.67,87.83,29.97883
2024-08-01,20.25,89.75,28.87561
2024-08-01,20.42,88.17,29.273638
2024-08-01,21.17,89.92,29.14759
2024-08-01,21.17,88.75,29.30612
2024-08-01,20.58,87.67,29.422586
2024-08-01,21.17,89.0,29.196476
2024-08-01,20.75,90.42,28.939165
2024-08-01,20.67,87.17,29.673092
2024-08-01,21.17,89.58,29.1508
2024-08-01,20.67,87.25,29.355879
2024-08-01,20.75,90.5,28.922407
2024-08-01,21.17,89.25,29.224514
2024-08-01,21.67,87.5,30.311451
2024-08-01,21.17,89.33,29.212212
2024-08-01,20.25,90.08,28.861723
2024-08-01,20.25,90.0,28.867163
2024-08-01,21.67,87.58,30.213638
2024-08-01,21.17,89.42,29.195578
2024-08-01,20.0,90.75,28.829037
2024-08-01,20.0,90.83,28.798622
2024-08-01,20.0,91.0,28.789309
2024-08-01,21.17,89.17,29.240686
2024-08-01,21.58,91.0,28.800343
2024-08-01,20.5,87.83,29.413244
2024-08-01,21.17,89.08,29.22182
2024-08-01,21.17,89.5,29.173037
2024-08-01,20.75,90.58,28.909744
2024-08-01,20.58,87.58,29.388731
2024-08-01,20.25,89.92,28.86868
2024-08-01,21.67,87.67,30.128502
2024-08-01,20.92,87.75,29.569174
2024-08-01,20.25,90.17,28.857111
2024-08-01,21.58,90.92,28.841774
2024-08-01,20.92,89.58,29.057545
2024-08-01,20.5,87.92,29.372177
2024-08-01,20.25,90.33,28.859255
2024-08-01,21.58,90.67,28.95573
2024-08-01,20.25,89.5,28.904053
2024-08-01,21.17,90.33,29.095135
2024-08-01,21.58,90.42,29.021374
2024-08-01,20.5,87.67,29.376698
2024-08-01,20.42,89.5,28.941936
2024-08-01,21.17,90.42,29.01637
2024-08-01,21.17,88.42,29.477383
2024-08-01,20.5,88.0,29.35536
2024-08-01,20.25,90.5,28.862144
2024-08-01,20.25,89.42,28.917274
2024-08-01,21.67,88.17,30.083424
2024-08-01,20.0,90.5,28.867811
2024-08-01,20.08,87.08,29.168222
2024-08-01,21.58,90.33,29.04032
2024-08-01,20.0,90.42,28.879961
2024-08-01,21.17,90.5,29.004368
2024-08-01,20.83,90.42,28.9508
2024-08-01,20.67,87.0,29.974785
2024-08-01,20.75,90.08,28.961504
2024-08-01,20.67,87.5,29.441095
2024-08-01,20.75,90.83,28.837341
2024-08-01,22.25,90.83,29.150633
2024-08-01,21.17,90.58,28.970455
2024-08-01,20.25,90.58,28.848848
2024-08-01,21.17,88.33,29.529503
2024-08-01,21.67,88.67,29.684237
2024-08-01,20.75,90.17,28.967636
2024-08-01,21.17,88.5,29.458662
2024-08-01,21.67,87.92,29.928152
2024-08-01,21.17,90.0,29.140491
2024-08-01,20.0,90.58,28.857216
2024-08-01,20.25,89.67,28.88786
2024-08-01,20.67,87.42,29.407042
2024-08-01,21.17,88.67,29.349648
2024-08-01,20.75,90.25,28.965662
2024-08-01,20.42,89.83,28.894436
2024-08-01,21.17,90.08,29.133554
2024-08-01,20.42,89.08,28.965048
2024-08-01,21.58,90.58,28.978098
2024-08-01,21.67,88.08,30.023932
2024-08-01,21.17,88.58,29.398077
2024-08-01,20.83,91.0,28.801302
2024-08-01,20.92,89.5,29.068172
2024-08-01,21.17,90.17,29.124361
2024-08-01,20.08,87.0,29.127256
2024-08-01,20.67,87.08,29.714514
2024-08-01,20.75,90.75,28.862024
2024-08-01,21.58,90.5,28.999914
2024-08-01,20.25,90.42,28.863525
2024-08-01,20.25,89.58,28.899748
2024-08-01,21.17,90.25,29.105362
2024-08-01,20.58,87.5,29.369759
2024-08-01,21.67,88.0,29.93056
2024-08-01,20.0,89.25,28.953682
2024-08-01,20.67,87.83,29.49503
2024-08-01,21.17,87.08,30.099936
2024-08-01,20.25,87.75,29.298729
2024-08-01,21.08,89.67,29.11168
2024-08-01,21.25,89.58,29.170208
2024-08-01,20.58,88.0,29.390476
2024-08-01,20.08,88.25,29.091429
2024-08-01,20.33,87.92,29.294998
2024-08-01,21.67,90.58,28.97022
2024-08-01,21.58,88.08,29.900959
2024-08-01,20.42,88.33,29.1677
2024-08-01,21.25,89.67,29.169071
2024-08-01,20.75,89.0,29.091759
2024-08-01,20.0,89.5,28.926592
2024-08-01,21.08,89.58,29.123114
2024-08-01,20.67,88.25,29.358387
2024-08-01,20.83,87.67,29.595577
2024-08-01,20.25,87.67,29.299116
2024-08-01,21.25,89.75,29.157179
2024-08-01,20.42,89.17,28.950027
2024-08-01,21.58,88.0,29.867357
2024-08-01,20.5,87.17,29.241634
2024-08-01,21.67,90.67,28.952396
2024-08-01,21.25,89.83,29.168228
2024-08-01,20.92,88.0,29.41238
2024-08-01,21.08,89.75,29.100498
2024-08-01,21.58,88.17,29.938028
2024-08-01,21.67,90.5,28.983591
2024-08-01,20.33,87.83,29.317877
2024-08-01,21.67,90.33,29.025576
2024-08-01,21.25,89.25,29.252275
2024-08-01,20.58,90.58,28.893206
2024-08-01,21.58,88.33,29.707384
2024-08-01,21.08,90.0,29.119356
2024-08-01,20.25,87.92,29.269423
2024-08-01,21.25,89.33,29.220951
2024-08-01,20.5,87.25,29.212137
2024-08-01,20.67,88.17,29.393215
2024-08-01,21.08,89.92,29.123247
2024-08-01,20.5,88.58,29.100447
2024-08-01,20.58,90.5,28.89996
2024-08-01,21.67,90.42,29.002897
2024-08-01,20.08,88.17,29.126722
2024-08-01,20.33,87.75,29.344437
2024-08-01,20.0,89.58,28.92802
2024-08-01,21.58,88.25,29.828238
2024-08-01,21.25,89.42,29.205866
2024-08-01,20.25,87.83,29.275316
2024-08-01,21.08,89.83,29.10336
2024-08-01,20.83,87.58,29.60114
2024-08-01,20.58,87.08,29.466719
2024-08-01,20.75,89.08,29.077156
2024-08-01,21.25,89.5,29.19154
2024-08-01,20.83,90.5,28.933065
2024-08-01,21.08,89.5,29.136705
2024-08-01,20.33,88.0,29.300905
2024-08-01,20.08,88.33,29.060461
2024-08-01,20.58,87.0,29.694332
2024-08-01,21.67,90.92,28.847603
2024-08-01,20.75,88.83,29.14139
2024-08-01,21.25,90.17,29.140419
2024-08-01,20.0,89.33,28.95122
2024-08-01,21.58,87.67,30.040354
2024-08-01,20.25,87.42,29.184294
2024-08-01,21.25,90.25,29.121624
2024-08-01,21.08,89.08,29.196287
2024-08-01,21.25,90.33,29.100283
2024-08-01,20.5,87.08,29.224216
2024-08-01,20.33,88.17,29.23344
2024-08-01,21.67,91.0,28.810776
2024-08-01,21.08,89.0,29.18418
2024-08-01,21.58,87.58,30.125107
2024-08-01,20.25,87.33,29.124071
2024-08-01,20.5,88.75,29.052872
2024-08-01,21.25,90.42,28.98609
2024-08-01,20.58,88.08,29.384214
2024-08-01,20.92,87.5,29.655268
2024-08-01,22.67,90.75,29.371923
2024-08-01,20.33,88.25,29.177254
2024-08-01,20.67,88.42,29.265244
2024-08-01,21.75,87.92,30.047247
2024-08-01,20.08,88.5,29.026405
2024-08-01,20.75,89.17,29.063267
2024-08-01,20.83,87.83,29.5652
2024-08-01,22.08,90.75,29.115108
2024-08-01,20.25,87.58,29.272566
2024-08-01,21.08,89.42,29.156324
2024-08-01,21.58,87.92,29.882664
2024-08-01,20.5,88.67,29.07217
2024-08-01,20.83,87.75,29.574303
2024-08-01,21.25,89.92,29.165144
2024-08-01,21.67,90.75,28.924335
2024-08-01,20.0,89.42,28.937307
2024-08-01,21.08,89.33,29.180601
2024-08-01,20.75,88.92,29.114998
2024-08-01,21.25,90.0,29.163137
2024-08-01,20.92,89.17,29.138435
2024-08-01,22.42,90.83,29.174171
2024-08-01,20.33,88.08,29.278275
2024-08-01,21.08,89.25,29.196093
2024-08-01,20.25,87.5,29.230185
2024-08-01,20.67,88.33,29.309679
2024-08-01,21.67,90.83,28.886005
2024-08-01,20.92,89.92,29.050549
2024-08-01,20.08,88.42,29.035648
2024-08-01,21.25,90.08,29.146778
2024-08-01,20.58,90.42,28.912504
2024-08-01,21.58,87.75,30.007008
2024-08-01,21.08,89.17,29.200634
2024-08-01,21.58,87.83,29.930286
2024-08-01,20.0,90.0,28.912443
2024-08-01,20.83,90.92,28.831625
2024-08-01,20.83,87.5,29.590214
2024-08-01,20.83,87.25,29.496077
2024-08-01,20.08,87.75,29.226778
2024-08-01,21.08,90.83,28.869242
2024-08-01,21.58,89.08,29.492151
2024-08-01,21.25,88.25,29.603296
2024-08-01,21.67,89.83,29.196047
2024-08-01,20.75,89.5,29.003122
2024-08-01,20.58,87.25,29.283812
2024-08-01,21.25,88.33,29.573866
2024-08-01,20.58,90.75,28.851427
2024-08-01,20.92,87.92,29.4591
2024-08-01,20.25,88.42,29.06359
2024-08-01,21.25,88.42,29.529295
2024-08-01,21.08,90.75,28.901655
2024-08-01,21.58,89.0,29.486622
2024-08-01,20.42,88.0,29.326227
2024-08-01,20.33,87.33,29.149715
2024-08-01,20.75,89.42,29.013039
2024-08-01,22.58,90.83,29.18513
2024-08-01,21.08,90.67,28.936071
2024-08-01,21.67,89.92,29.169361
2024-08-01,20.08,87.83,29.22827
2024-08-01,20.0,89.83,28.924887
2024-08-01,20.67,87.92,29.463327
2024-08-01,20.25,88.5,29.041422
2024-08-01,20.33,87.25,29.15869
2024-08-01,20.0,89.92,28.921309
2024-08-01,21.58,89.33,29.30974
2024-08-01,20.83,87.17,29.719666
2024-08-01,20.58,90.83,28.817232
2024-08-01,21.25,87.92,29.74341
2024-08-01,20.83,90.33,28.965988
2024-08-01,21.17,87.0,30.256046
2024-08-01,20.75,89.58,28.991842
2024-08-01,21.67,89.67,29.23688
2024-08-01,22.0,90.58,29.142883
2024-08-01,20.08,87.67,29.239756
2024-08-01,20.33,87.17,29.12445
2024-08-01,21.25,88.5,29.498684
2024-08-01,21.58,89.25,29.358437
2024-08-01,20.5,87.42,29.291574
2024-08-01,22.67,90.83,29.287169
2024-08-01,20.25,88.58,29.019312
2024-08-01,20.92,89.33,29.10488
2024-08-01,21.08,91.0,28.826397
2024-08-01,21.25,88.08,29.678556
2024-08-01,21.08,90.92,28.844112
2024-08-01,21.67,89.75,29.22965
2024-08-01,21.58,89.17,29.397688
2024-08-01,20.5,88.33,29.21712
2024-08-01,21.25,88.17,29.640528
2024-08-01,21.25,88.0,29.702364
2024-08-01,20.83,87.33,29.453848
2024-08-01,21.58,88.92,29.471367
2024-08-01,21.08,90.58,28.979195
2024-08-01,20.08,88.0,29.211603
2024-08-01,21.08,90.33,29.080523
2024-08-01,21.58,88.67,29.535265
2024-08-01,21.67,90.17,29.073984
2024-08-01,20.75,89.25,29.047667
2024-08-01,20.25,88.08,29.243376
2024-08-01,22.17,90.58,29.18994
2024-08-01,21.25,89.0,29.214958
2024-08-01,20.67,88.08,29.411512
2024-08-01,21.08,90.25,29.08522
2024-08-01,20.92,89.83,29.042011
2024-08-01,20.58,90.67,28.879967
2024-08-01,20.33,87.58,29.281366
2024-08-01,20.92,89.25,29.127241
2024-08-01,20.5,88.5,29.136063
2024-08-01,21.25,89.08,29.264877
2024-08-01,21.08,90.17,29.109577
2024-08-01,21.67,90.25,29.044914
2024-08-01,20.25,88.0,29.276928
2024-08-01,20.0,89.67,28.93276
2024-08-01,20.08,88.08,29.165806
2024-08-01,21.58,88.42,29.638767
2024-08-01,21.08,90.08,29.11523
2024-08-01,21.25,89.17,29.290575
2024-08-01,21.58,88.58,29.567831
2024-08-01,21.75,90.67,28.955898
2024-08-01,21.25,88.92,29.249084
2024-08-01,21.25,88.83,29.25615
2024-08-01,20.25,88.33,29.094294
2024-08-01,21.25,88.58,29.444052
2024-08-01,20.5,88.42,29.162813
2024-08-01,20.33,87.42,29.1999
2024-08-01,20.67,88.0,29.427614
2024-08-01,21.67,90.0,29.12907
2024-08-01,21.25,88.67,29.399435
2024-08-01,20.5,87.33,29.218332
2024-08-01,20.92,87.58,29.652876
2024-08-01,21.58,88.83,29.502981
2024-08-01,21.08,90.5,29.015701
2024-08-01,20.83,87.42,29.555046
2024-08-01,20.58,87.92,29.416716
2024-08-01,20.75,89.33,29.026455
2024-08-01,22.33,91.0,29.070473
2024-08-01,20.08,87.92,29.225552
2024-08-01,20.58,87.17,29.430264
2024-08-01,21.25,88.75,29.351103
2024-08-01,21.08,90.42,29.05848
2024-08-01,20.33,87.5,29.236916
2024-08-01,21.58,88.75,29.497143
2024-08-01,21.67,90.08,29.101076
2024-08-01,20.0,89.75,28.925787
2024-08-01,20.25,88.17,29.191893
2024-08-01,20.25,88.25,29.138256
2024-08-01,20.33,87.67,29.319572
2024-08-01,22.25,91.0,29.049442
2024-08-01,22.42,90.92,29.119207
2024-08-01,20.92,90.42,28.98212
2024-08-01,21.42,87.0,30.562967
2024-08-01,20.83,88.92,29.163157
2024-08-01,20.75,87.5,29.51265
2024-08-01,21.92,90.83,28.863623
2024-08-01,21.42,88.17,29.726332
2024-08-01,21.0,90.0,29.079283
2024-08-01,20.83,89.17,29.104544
2024-08-01,20.5,90.25,28.90681
2024-08-01,20.17,88.33,29.073072
2024-08-01,21.5,89.0,29.437162
2024-08-01,21.0,88.17,29.422718
2024-08-01,20.58,89.67,28.937847
2024-08-01,21.5,88.33,29.666183
2024-08-01,20.33,89.83,28.885502
2024-08-01,21.33,90.08,29.157938
2024-08-01,20.67,89.25,29.01813
2024-08-01,20.17,89.5,28.909752
2024-08-01,20.92,88.42,29.302855
2024-08-01,21.0,87.25,29.645168
2024-08-01,21.5,87.58,30.023558
2024-08-01,20.83,89.83,29.00205
2024-08-01,21.0,90.08,29.0731
2024-08-01,21.42,90.92,28.831366
2024-08-01,20.83,90.83,28.84942
2024-08-01,20.67,90.5,28.918436
2024-08-01,20.0,88.17,29.098585
2024-08-01,20.58,88.67,29.110119
2024-08-01,21.42,89.25,29.298534
2024-08-01,20.75,87.17,29.929052
2024-08-01,20.17,87.75,29.25491
2024-08-01,21.0,87.33,29.65644
2024-08-01,20.33,90.83,28.820879
2024-08-01,20.58,89.25,28.989246
2024-08-01,21.42,88.25,29.690388
2024-08-01,21.42,89.08,29.384684
2024-08-01,20.5,90.5,28.871078
2024-08-01,21.33,90.25,29.075901
2024-08-01,20.33,89.92,28.873928
2024-08-01,20.0,87.25,29.261126
2024-08-01,20.42,90.17,28.873396
2024-08-01,21.5,88.92,29.414513
2024-08-01,21.42,89.17,29.376305
2024-08-01,20.83,89.5,29.037441
2024-08-01,20.92,88.75,29.20373
2024-08-01,21.92,89.92,29.304192
2024-08-01,20.08,90.92,28.788118
2024-08-01,20.42,87.17,29.149015
2024-08-01,20.08,90.58,28.838364
2024-08-01,20.08,89.83,28.898815
2024-08-01,21.83,90.58,29.033817
2024-08-01,21.33,90.17,29.150229
2024-08-01,20.17,89.42,28.913458
2024-08-01,20.0,87.5,29.231514
2024-08-01,21.42,91.0,28.809772
2024-08-01,20.58,89.08,29.020939
2024-08-01,20.17,88.92,28.987171
