time,latitude,longitude,po4
2022-08-01,21.0,87.0,0.01994255
2022-08-01,20.25,90.0,0.00068454276
2022-08-01,21.5,91.0,0.15885575
2022-08-01,21.0,90.5,0.0021103406
2022-08-01,20.25,88.5,0.000979409
2022-08-01,20.25,90.25,0.0006246716
2022-08-01,21.0,89.0,0.026851818
2022-08-01,22.5,91.0,0.97129637
2022-08-01,21.0,88.5,0.023935704
2022-08-01,20.25,90.5,0.00048486717
2022-08-01,22.5,90.75,1.1437477
2022-08-01,20.25,89.5,0.00067843107
2022-08-01,20.75,91.0,0.0005433532
2022-08-01,20.75,90.75,0.0005937629
2022-08-01,21.0,90.25,0.012378007
2022-08-01,21.0,87.75,0.0010393062
2022-08-01,21.0,87.5,0.0007353706
2022-08-01,20.0,87.25,0.0008015052
2022-08-01,20.0,88.0,0.0008691328
2022-08-01,20.25,90.75,0.0004206976
2022-08-01,21.75,89.5,0.016295934
2022-08-01,21.75,89.75,0.0112159
2022-08-01,21.0,88.75,0.026041236
2022-08-01,20.25,88.75,0.000753714
2022-08-01,21.0,90.75,0.0014042456
2022-08-01,20.25,89.0,0.00059795537
2022-08-01,21.0,90.0,0.009190148
2022-08-01,20.25,91.0,0.0004332422
2022-08-01,22.0,90.5,0.034402065
2022-08-01,20.25,89.25,0.0006696937
2022-08-01,21.0,89.75,0.024120683
2022-08-01,22.0,90.75,0.03927125
2022-08-01,21.0,87.25,0.0011444117
2022-08-01,21.25,87.0,0.0012978861
2022-08-01,20.25,88.25,0.0010684034
2022-08-01,21.0,88.25,0.019969916
2022-09-01,22.25,90.75,0.6284626
2022-09-01,20.0,91.0,0.00024684568
2022-09-01,20.75,91.0,0.0003329309
2022-09-01,20.25,89.25,0.00029522055
2022-09-01,21.5,89.0,0.023593323
2022-09-01,21.25,90.0,0.48333088
2022-09-01,21.0,90.25,0.0234555
2022-09-01,20.5,90.5,0.0002389949
2022-09-01,20.75,88.5,0.0018642104
2022-09-01,21.0,87.25,0.0009452381
2022-09-01,20.75,87.0,0.011869948
2022-09-01,20.25,89.5,0.00028943372
2022-09-01,20.5,88.0,0.0008305883
2022-09-01,21.25,89.75,0.116345786
2022-09-01,21.25,90.25,0.48986247
2022-09-01,21.75,90.75,0.051323
2022-09-01,21.75,89.5,0.038083527
2022-09-01,20.5,88.25,0.00087107805
2022-09-01,20.0,90.25,0.00024637356
2022-09-01,21.5,87.75,0.007403611
2022-09-01,21.5,89.25,0.04397122
2022-09-01,20.75,88.75,0.0044671954
2022-09-01,20.5,88.75,0.00085009524
2022-09-01,20.0,87.25,0.00063434616
2022-09-01,21.0,89.5,0.053641208
2022-09-01,20.75,87.25,0.0028715404
2022-09-01,20.25,87.0,0.0031763057
2022-09-01,20.25,88.75,0.00036738167
2022-09-01,21.75,87.75,0.015668025
2022-09-01,21.0,87.5,0.00069529976
2022-09-01,20.0,89.5,0.00027630004
2022-09-01,21.5,88.75,0.011093938
2022-09-01,21.25,90.5,0.01724743
2022-09-01,20.0,90.0,0.00025653132
2022-09-01,20.0,87.5,0.0005385351
2022-09-01,21.75,91.0,0.041138966
2022-09-01,20.5,88.5,0.00086078484
2022-09-01,20.25,90.5,0.00023280106
2022-09-01,21.0,89.75,0.051975437
2022-09-01,21.25,91.0,0.0050119404
2022-09-01,20.5,91.0,0.00020482481
2022-09-01,22.0,90.75,0.056940965
2022-09-01,20.75,87.75,0.0007619529
2022-09-01,21.75,90.5,0.08715774
2022-09-01,20.0,87.0,0.0022924244
2022-09-01,20.25,89.0,0.00031059494
2022-09-01,21.5,87.25,0.0029222353
2022-09-01,21.0,89.25,0.05464775
2022-09-01,20.0,90.5,0.00024033595
2022-09-01,21.5,88.25,0.013700279
2022-09-01,21.5,87.5,0.013413774
2022-09-01,21.75,90.25,0.12307342
2022-09-01,20.25,90.25,0.00023929689
2022-09-01,21.5,88.0,0.014671317
2022-09-01,22.5,91.0,1.244741
2022-09-01,20.0,88.0,0.00039313216
2022-09-01,20.5,87.75,0.0007461653
2022-09-01,20.0,89.75,0.00026319403
2022-09-01,21.0,87.0,0.009268833
2022-09-01,20.5,90.75,0.0002240749
2022-09-01,20.75,88.25,0.0012888677
2022-09-01,21.0,89.0,0.05237219
2022-09-01,20.75,87.5,0.00071606255
2022-09-01,21.25,90.75,0.0076214476
2022-09-01,22.25,91.0,0.6164783
2022-09-01,20.0,90.75,0.00024328135
2022-09-01,21.0,90.0,0.016290596
2022-09-01,21.5,88.5,0.013345005
2022-09-01,20.75,88.0,0.0009643461
2022-09-01,21.0,88.0,0.016836492
2022-09-01,20.5,87.5,0.0007262855
2022-09-01,21.0,90.5,0.0019247996
2022-09-01,21.5,90.25,0.3630438
2022-09-01,20.25,89.75,0.00026862122
2022-09-01,20.75,89.75,0.0015303798
2022-09-01,21.0,91.0,0.0013047104
2022-09-01,20.0,88.25,0.0003280109
2022-09-01,20.5,89.75,0.00037569896
2022-09-01,21.25,88.25,0.010892198
2022-09-01,20.75,90.5,0.0005578256
2022-09-01,21.25,89.5,0.084701315
2022-09-01,20.75,89.5,0.004917
2022-09-01,21.75,89.75,0.020087544
2022-09-01,20.0,89.0,0.0002870498
2022-09-01,22.5,90.75,1.249979
2022-09-01,21.25,88.5,0.012173996
2022-09-01,20.25,88.5,0.00044974464
2022-09-01,22.0,91.0,0.06876578
2022-09-01,20.25,87.5,0.00067242247
2022-09-01,20.5,87.0,0.007972017
2022-09-01,20.5,89.0,0.0007827248
2022-09-01,20.25,87.75,0.00064487517
2022-09-01,21.25,88.0,0.011661178
2022-09-01,20.75,90.25,0.0007206128
2022-09-01,20.25,91.0,0.00021842247
2022-09-01,21.25,87.25,0.0012891502
2022-09-01,21.5,91.0,0.091153964
2022-09-01,20.25,88.25,0.00053176755
2022-09-01,21.25,87.5,0.0015812338
2022-09-01,21.5,90.75,0.08368604
2022-09-01,20.5,89.25,0.0006270202
2022-09-01,20.75,90.0,0.00066183874
2022-09-01,21.0,88.25,0.021264361
2022-09-01,20.25,88.0,0.0005960577
2022-09-01,22.0,90.5,0.05372214
2022-09-01,20.0,88.75,0.0002817938
2022-09-01,21.25,87.0,0.0013011876
2022-09-01,21.25,87.75,0.0122098755
2022-09-01,20.0,87.75,0.0004769111
2022-09-01,20.5,89.5,0.00049274816
2022-09-01,21.5,90.5,0.12545742
2022-09-01,21.75,90.0,0.012636986
2022-09-01,20.25,90.0,0.00025011526
2022-09-01,21.0,90.75,0.0017156602
2022-09-01,20.5,90.0,0.00030024917
2022-09-01,20.75,90.75,0.00043850002
2022-09-01,20.5,90.25,0.00026540217
2022-09-01,21.5,89.5,0.06541434
2022-09-01,20.25,87.25,0.002550189
2022-09-01,20.75,89.25,0.0063576233
2022-09-01,20.25,90.75,0.00022988938
2022-09-01,21.5,89.75,0.08781907
2022-09-01,21.0,87.75,0.0010218103
2022-09-01,20.75,89.0,0.0065373047
2022-09-01,20.5,87.25,0.003000028
2022-09-01,20.0,89.25,0.00028366345
2022-09-01,21.5,90.0,0.07573161
2022-09-01,21.0,88.75,0.037798394
2022-09-01,20.0,88.5,0.0002890257
2022-09-01,21.0,88.5,0.024849705
2022-09-01,21.75,88.0,0.006321932
2022-09-01,21.25,88.75,0.02399501
2022-09-01,21.25,89.25,0.06365843
2022-09-01,21.25,89.0,0.048591577
2022-10-01,21.0,87.5,0.0007312636
2022-10-01,21.0,88.25,0.010656034
2022-10-01,20.0,90.0,0.0002933917
2022-10-01,21.5,89.5,0.04151405
2022-10-01,21.5,88.0,0.011597968
2022-10-01,20.0,87.0,0.0010631408
2022-10-01,20.5,88.75,0.00026717797
2022-10-01,20.25,89.25,0.00028993277
2022-10-01,20.0,88.75,0.006526004
2022-10-01,20.75,87.0,0.004649393
2022-10-01,21.0,87.25,0.00072219264
2022-10-01,20.5,89.25,0.00021319266
2022-10-01,22.25,91.0,0.4622149
2022-10-01,20.5,90.25,0.0002800785
2022-10-01,21.5,90.75,0.045007113
2022-10-01,21.75,90.75,0.02987076
2022-10-01,22.5,91.0,1.2417852
2022-10-01,21.5,91.0,0.042446088
2022-10-01,21.5,89.25,0.032404304
2022-10-01,21.0,88.75,0.014019767
2022-10-01,20.5,88.25,0.00043923903
2022-10-01,21.0,88.0,0.009476273
2022-10-01,20.5,91.0,0.0003204361
2022-10-01,21.0,89.25,0.01158263
2022-10-01,20.5,89.5,0.00021119286
2022-10-01,20.0,87.25,0.00047598418
2022-10-01,20.5,89.0,0.00023676302
2022-10-01,20.5,90.75,0.00029988264
2022-10-01,21.5,90.0,0.07020858
2022-10-01,20.0,89.75,0.0002541918
2022-10-01,21.0,89.0,0.013548721
2022-10-01,20.0,89.0,0.0035451895
2022-10-01,21.5,88.75,0.007953194
2022-10-01,21.5,88.5,0.010526894
2022-10-01,21.5,89.75,0.04318582
2022-10-01,21.0,88.5,0.011774728
2022-10-01,20.25,90.0,0.00023898824
2022-10-01,21.0,87.75,0.0011281997
2022-10-01,20.5,89.75,0.0002253595
2022-10-01,20.0,89.25,0.0011651055
2022-10-01,20.25,90.25,0.0002581355
2022-10-01,20.0,88.5,0.007709131
2022-10-01,20.5,90.5,0.0002778545
2022-10-01,22.0,90.75,0.032735724
2022-10-01,21.5,88.25,0.015970651
2022-10-01,20.25,89.5,0.00025740667
2022-10-01,21.5,90.25,0.24299406
2022-10-01,21.5,89.0,0.020873217
2022-10-01,20.25,89.75,0.00022814583
2022-10-01,20.5,90.0,0.00026212487
2022-10-01,21.75,90.5,0.047577146
2022-10-01,21.75,89.75,0.013164481
2022-10-01,20.0,87.75,0.002084711
2022-10-01,21.5,90.5,0.07680865
2022-10-01,20.0,89.5,0.0003815117
2022-10-01,20.5,88.5,0.00034422302
2022-10-01,20.75,90.25,0.00042476432
2022-10-01,21.0,89.75,0.009457827
2022-10-01,21.5,87.75,0.0067369216
2022-10-01,21.25,89.0,0.028469943
2022-10-01,21.75,91.0,0.027972689
2022-10-01,21.75,90.0,0.013778275
2022-10-01,20.75,89.0,0.0004989148
2022-10-01,20.25,87.25,0.0012813496
2022-10-01,21.0,90.5,0.0014920456
2022-10-01,21.25,89.25,0.030665638
2022-10-01,21.75,88.0,0.00406913
2022-10-01,20.5,87.5,0.0006196839
2022-10-01,20.0,90.25,0.000501674
2022-10-01,20.25,90.75,0.00024248168
2022-10-01,20.75,88.75,0.0011085661
2022-10-01,20.25,87.0,0.0015844713
2022-10-01,20.25,88.75,0.0012679598
2022-10-01,21.75,89.5,0.017775605
2022-10-01,21.25,89.75,0.07031547
2022-10-01,20.75,88.5,0.001496803
2022-10-01,21.0,90.25,0.0023565663
2022-10-01,21.25,90.0,0.29201373
2022-10-01,20.0,91.0,0.00027022182
2022-10-01,20.75,91.0,0.00059339055
2022-10-01,21.25,90.25,0.2529285
2022-10-01,20.75,90.75,0.0005608104
2022-10-01,20.75,89.25,0.00029622315
2022-10-01,20.5,87.25,0.0015275427
2022-10-01,21.25,88.75,0.016238477
2022-10-01,21.25,87.25,0.00091502373
2022-10-01,21.25,87.5,0.0011468369
2022-10-01,20.75,90.0,0.00034321126
2022-10-01,20.25,88.25,0.0012745553
2022-10-01,20.25,88.0,0.0007323082
2022-10-01,21.25,87.0,0.0010374452
2022-10-01,21.25,87.75,0.0066628
2022-10-01,22.5,90.75,1.056316
2022-10-01,21.25,88.0,0.0072078044
2022-10-01,22.0,90.5,0.03179498
2022-10-01,20.25,87.75,0.00038523995
2022-10-01,20.5,87.0,0.003592091
2022-10-01,20.75,89.75,0.00028748033
2022-10-01,21.0,91.0,0.0014380425
2022-10-01,21.25,88.25,0.008166952
2022-10-01,20.75,89.5,0.00027182666
2022-10-01,20.75,90.5,0.00052086887
2022-10-01,20.0,88.25,0.0075685517
2022-10-01,21.25,88.5,0.008422588
2022-10-01,20.25,87.5,0.00042145248
2022-10-01,22.0,91.0,0.032435015
2022-10-01,20.25,88.5,0.0014200346
2022-10-01,21.0,90.75,0.001599168
2022-10-01,21.25,90.5,0.018678341
2022-10-01,20.5,87.75,0.0006122054
2022-10-01,21.25,89.5,0.030258592
2022-10-01,21.75,87.75,0.008404162
2022-10-01,21.5,87.25,0.0020672935
2022-10-01,20.0,90.5,0.00034395864
2022-10-01,21.5,87.5,0.007339018
2022-10-01,21.25,91.0,0.0109879095
2022-10-01,20.25,90.5,0.00024632708
2022-10-01,20.25,89.0,0.0006727114
2022-10-01,21.25,90.75,0.01919668
2022-10-01,20.5,88.0,0.0005397173
2022-10-01,20.75,88.0,0.0011557535
2022-10-01,21.75,90.25,0.07957014
2022-10-01,20.0,90.75,0.0002622696
2022-10-01,20.75,87.75,0.00086602726
2022-10-01,21.0,87.0,0.004024894
2022-10-01,20.0,87.5,0.0007578452
2022-10-01,21.0,90.0,0.0022879296
2022-10-01,20.0,88.0,0.0048319646
2022-10-01,20.75,87.5,0.00073576247
2022-10-01,20.75,88.25,0.0014279981
2022-10-01,20.75,87.25,0.0015818311
2022-10-01,22.25,90.75,0.46377537
2022-10-01,21.0,89.5,0.01034268
2022-10-01,20.25,91.0,0.00022734769
2022-11-01,20.75,89.5,0.0003334815
2022-11-01,20.75,89.75,0.00040881216
2022-11-01,21.5,87.5,0.004633826
2022-11-01,22.0,90.75,0.02133452
2022-11-01,21.25,88.5,0.0036594418
2022-11-01,20.75,87.5,0.00054981746
2022-11-01,21.5,90.0,0.0040893797
2022-11-01,21.0,87.0,0.00239037
2022-11-01,21.5,88.0,0.0032938893
2022-11-01,20.5,89.75,0.00030599357
2022-11-01,20.75,87.0,0.0032274697
2022-11-01,22.0,90.5,0.01930901
2022-11-01,21.25,88.25,0.003800121
2022-11-01,20.75,88.25,0.0008027233
2022-11-01,21.0,91.0,0.0015410159
2022-11-01,21.25,87.25,0.0007380087
2022-11-01,21.5,90.75,0.02039958
2022-11-01,21.75,90.25,0.044598956
2022-11-01,22.5,90.75,0.47117698
2022-11-01,20.75,90.0,0.0004944327
2022-11-01,21.0,88.0,0.003718506
2022-11-01,21.75,89.75,0.0053845323
2022-11-01,21.5,91.0,0.023272222
2022-11-01,21.75,90.5,0.02276157
2022-11-01,21.25,87.5,0.00070806296
2022-11-01,20.75,87.25,0.000929316
2022-11-01,21.25,87.0,0.0014660523
2022-11-01,21.5,87.75,0.0032521025
2022-11-01,21.25,87.75,0.0030969358
2022-11-01,21.5,90.5,0.02920087
2022-11-01,21.0,88.25,0.0038074167
2022-11-01,20.75,90.25,0.0006306601
2022-11-01,21.0,89.5,0.0028675694
2022-11-01,20.5,89.5,0.00037728052
2022-11-01,21.0,89.25,0.002780974
2022-11-01,21.25,88.0,0.003331845
2022-11-01,21.0,87.25,0.0005649349
2022-11-01,22.25,90.75,0.21055393
2022-11-01,21.5,90.25,0.06924475
2022-11-01,22.25,91.0,0.15864526
2022-11-01,20.75,89.25,0.0003046644
2022-11-01,21.5,87.25,0.0017883076
2022-11-01,21.25,90.75,0.0023999435
2022-11-01,20.75,90.75,0.00076647196
2022-11-01,21.0,87.5,0.00046234115
2022-11-01,20.75,88.0,0.00096267374
2022-11-01,20.75,88.5,0.0006201329
2022-11-01,21.5,88.5,0.002978541
2022-11-01,21.75,90.75,0.0160922
2022-11-01,21.5,89.0,0.0041990275
2022-11-01,21.0,90.25,0.0018142406
2022-11-01,21.0,88.75,0.0031629475
2022-11-01,21.25,89.75,0.0034647959
2022-11-01,20.5,90.5,0.00044700358
2022-11-01,21.25,90.0,0.08426396
2022-11-01,21.0,90.0,0.0010385157
2022-11-01,21.75,89.5,0.007111901
2022-11-01,21.5,88.75,0.0028481176
2022-11-01,21.25,90.5,0.0024665045
2022-11-01,21.25,90.25,0.08805624
2022-11-01,20.75,91.0,0.0007408529
2022-11-01,20.5,90.75,0.00041623498
2022-11-01,21.0,89.0,0.0029262328
2022-11-01,21.0,90.75,0.0013483646
2022-11-01,21.25,91.0,0.0025302905
2022-11-01,21.25,89.5,0.0031516629
2022-11-01,21.75,87.75,0.0049264366
2022-11-01,21.5,89.75,0.0049274196
2022-11-01,21.25,88.75,0.003419752
2022-11-01,20.5,91.0,0.00040320147
2022-11-01,21.0,87.75,0.0008777918
2022-11-01,21.75,91.0,0.01475336
2022-11-01,21.0,89.75,0.0025397718
2022-11-01,21.25,89.0,0.003466119
2022-11-01,20.5,90.0,0.00034344176
2022-11-01,21.5,89.25,0.0043839873
2022-11-01,21.0,88.5,0.0035264902
2022-11-01,20.75,89.0,0.00034689988
2022-11-01,21.5,89.5,0.0043303412
2022-11-01,21.75,88.0,0.003318568
2022-11-01,21.0,90.5,0.0011165253
2022-11-01,21.75,90.0,0.0047814352
2022-11-01,20.5,90.25,0.0004051264
2022-11-01,21.5,88.25,0.0031632856
2022-11-01,21.25,89.25,0.0032729136
2022-11-01,20.75,87.75,0.0007859505
2022-11-01,22.0,91.0,0.018695066
2022-11-01,20.75,88.75,0.00044280768
2022-11-01,20.75,90.5,0.0007596571
2022-11-01,20.25,90.5,0.00032662408
2022-11-01,20.25,90.0,0.00043633455
2022-11-01,20.0,88.25,0.0036792872
2022-11-01,20.5,88.25,0.00047509995
2022-11-01,20.25,88.5,0.0018291953
2022-11-01,20.0,89.75,0.0034606527
2022-11-01,20.0,88.75,0.007055146
2022-11-01,20.25,89.5,0.0011676083
2022-11-01,20.5,87.0,0.001946857
2022-11-01,20.5,87.5,0.00062979397
2022-11-01,20.5,87.75,0.0007005334
2022-11-01,20.0,87.75,0.0011547318
2022-11-01,20.25,88.25,0.00072242966
2022-11-01,20.5,88.75,0.0008268564
2022-11-01,20.5,89.0,0.00093119993
2022-11-01,20.25,89.0,0.003093347
2022-11-01,20.0,88.0,0.0018476435
2022-11-01,20.0,89.5,0.0047437265
2022-11-01,22.5,91.0,0.4745155
2022-11-01,20.0,90.5,0.0010715972
2022-11-01,20.0,89.0,0.008367191
2022-11-01,20.25,89.75,0.0006132387
2022-11-01,20.5,89.25,0.0005956384
2022-11-01,20.25,91.0,0.0003243974
2022-11-01,20.25,90.75,0.00031537956
2022-11-01,20.25,88.75,0.004456438
2022-11-01,20.0,87.25,0.00083942857
2022-11-01,20.0,87.5,0.0005357296
2022-11-01,20.25,88.0,0.0005187311
2022-11-01,20.5,88.0,0.0006094706
2022-11-01,20.25,87.5,0.00057662855
2022-11-01,20.0,89.25,0.00694059
2022-11-01,20.0,91.0,0.00030912712
2022-11-01,20.0,87.0,0.0015455707
2022-11-01,20.25,87.75,0.0005671122
2022-11-01,20.0,88.5,0.005143891
2022-11-01,20.0,90.0,0.0023317656
2022-11-01,20.5,87.25,0.00092692923
2022-11-01,20.25,87.0,0.0009710171
2022-11-01,20.25,90.25,0.0003471918
2022-11-01,20.0,90.25,0.0015103858
2022-11-01,20.25,89.25,0.001986925
2022-11-01,20.5,88.5,0.00051935954
2022-11-01,20.0,90.75,0.0008646868
2022-11-01,20.25,87.25,0.00093635597
2022-12-01,20.0,89.5,0.015024522
2022-12-01,20.5,90.75,0.0003347192
2022-12-01,20.75,89.25,0.0006478656
2022-12-01,20.0,87.75,0.00066544884
2022-12-01,21.5,89.25,0.0032543158
2022-12-01,21.25,89.5,0.0017983202
2022-12-01,21.0,90.25,0.00055053056
2022-12-01,21.75,90.5,0.013865657
2022-12-01,20.75,89.5,0.00044805117
2022-12-01,21.0,91.0,0.0010427554
2022-12-01,20.25,89.75,0.002996787
2022-12-01,20.25,91.0,0.00036015108
2022-12-01,21.75,91.0,0.010415672
2022-12-01,20.0,87.5,0.0005511086
2022-12-01,21.0,88.25,0.0022943104
2022-12-01,21.0,90.5,0.0005063581
2022-12-01,21.5,88.5,0.0026911788
2022-12-01,20.5,90.25,0.00031908244
2022-12-01,20.75,90.0,0.00031490723
2022-12-01,21.25,89.75,0.0022915932
2022-12-01,22.5,90.75,0.16961347
2022-12-01,21.0,88.5,0.0016337066
2022-12-01,22.5,91.0,0.10816561
2022-12-01,20.0,89.75,0.012681774
2022-12-01,21.25,87.5,0.00096814387
2022-12-01,21.5,88.75,0.00190834
2022-12-01,20.25,87.0,0.0009116738
2022-12-01,20.75,89.75,0.00033035193
2022-12-01,20.5,88.75,0.0019190444
2022-12-01,20.5,87.25,0.0008369499
2022-12-01,21.75,90.75,0.011832694
2022-12-01,20.5,87.0,0.001939939
2022-12-01,20.5,90.5,0.00030745234
2022-12-01,20.25,88.75,0.008252213
2022-12-01,21.0,88.75,0.0014673762
2022-12-01,20.25,87.25,0.00074202794
2022-12-01,21.25,89.25,0.0018460572
2022-12-01,20.25,89.25,0.010413041
2022-12-01,21.75,89.5,0.012985898
2022-12-01,21.0,89.25,0.0012692924
2022-12-01,20.0,88.75,0.013141726
2022-12-01,21.5,90.75,0.01162222
2022-12-01,20.5,88.25,0.00069687574
2022-12-01,20.0,88.25,0.0058086333
2022-12-01,20.75,87.25,0.00090183393
2022-12-01,20.25,87.5,0.0005254929
2022-12-01,20.75,88.0,0.00068820285
2022-12-01,21.5,91.0,0.012621133
2022-12-01,21.0,89.75,0.0011478042
2022-12-01,20.25,89.0,0.008973294
2022-12-01,21.25,88.5,0.002880978
2022-12-01,21.0,89.5,0.0012029497
2022-12-01,21.75,88.0,0.0025891284
2022-12-01,20.75,87.75,0.0007745588
2022-12-01,20.5,88.0,0.0005337997
2022-12-01,20.25,87.75,0.0005596622
2022-12-01,21.25,88.25,0.00285815
2022-12-01,20.75,87.5,0.0007045394
2022-12-01,20.0,88.5,0.010298942
2022-12-01,21.75,87.75,0.0040595047
2022-12-01,20.5,87.75,0.00056733453
2022-12-01,21.5,89.5,0.0031990772
2022-12-01,20.75,88.25,0.00054794736
2022-12-01,21.25,88.0,0.0026026233
2022-12-01,21.75,90.25,0.018041413
2022-12-01,20.25,88.0,0.0006930568
2022-12-01,21.25,87.75,0.0022970075
2022-12-01,20.75,89.0,0.0007006245
2022-12-01,20.0,89.25,0.015199038
2022-12-01,21.5,89.75,0.0028540278
2022-12-01,20.5,88.5,0.0013291443
2022-12-01,20.5,91.0,0.0003659436
2022-12-01,20.25,89.5,0.0055398545
2022-12-01,21.5,90.0,0.0031169401
2022-12-01,20.75,88.75,0.0005869795
2022-12-01,20.5,87.5,0.0005682521
2022-12-01,21.75,90.0,0.0031241998
2022-12-01,20.0,88.0,0.0009130252
2022-12-01,21.25,89.0,0.0017799881
2022-12-01,21.0,89.0,0.0013198624
2022-12-01,21.0,90.0,0.00047620377
2022-12-01,20.75,88.5,0.0005218298
2022-12-01,20.0,89.0,0.0131754195
2022-12-01,21.75,89.75,0.0040887888
2022-12-01,20.75,87.0,0.0032141465
2022-12-01,21.5,90.25,0.01563338
2022-12-01,21.25,88.75,0.0019884224
2022-12-01,21.5,90.5,0.012536769
2022-12-01,20.75,90.25,0.00029357604
2022-12-01,21.5,89.0,0.0019694632
2022-12-01,21.25,91.0,0.0020989014
2022-12-01,21.25,90.5,0.0016181885
2022-12-01,21.5,87.25,0.0022914587
2022-12-01,20.25,90.0,0.0017941594
2022-12-01,20.75,90.5,0.00030637885
2022-12-01,20.5,89.75,0.00091070984
2022-12-01,21.25,90.25,0.02125603
2022-12-01,20.25,88.5,0.0067578456
2022-12-01,21.0,87.75,0.0010751502
2022-12-01,21.0,87.25,0.00057861005
2022-12-01,20.5,90.0,0.00039945976
2022-12-01,20.0,87.0,0.00076473353
2022-12-01,20.0,90.5,0.0016681954
2022-12-01,21.5,87.75,0.0028681601
2022-12-01,21.0,87.5,0.00070992444
2022-12-01,20.5,89.25,0.0031605565
2022-12-01,20.5,89.0,0.0025743854
2022-12-01,22.25,90.75,0.09103623
2022-12-01,22.0,91.0,0.018834429
2022-12-01,21.0,88.0,0.0026793212
2022-12-01,21.5,87.5,0.0034486195
2022-12-01,21.5,88.0,0.0025831116
2022-12-01,21.0,90.75,0.0007325587
2022-12-01,20.75,91.0,0.00045821234
2022-12-01,22.25,91.0,0.041483577
2022-12-01,20.25,88.25,0.002313006
2022-12-01,21.25,87.25,0.0009258788
2022-12-01,20.25,90.75,0.00032873816
2022-12-01,21.0,87.0,0.0022106369
2022-12-01,22.0,90.5,0.014917996
2022-12-01,20.0,90.25,0.004529115
2022-12-01,21.25,90.75,0.0018828171
2022-12-01,22.0,90.75,0.019641055
2022-12-01,20.0,87.25,0.000518753
2022-12-01,20.0,90.75,0.00050129247
2022-12-01,20.0,91.0,0.0003512615
2022-12-01,21.25,90.0,0.023913085
2022-12-01,20.25,90.5,0.00034134896
2022-12-01,20.25,90.25,0.00084989355
2022-12-01,20.5,89.5,0.0021372573
2022-12-01,21.5,88.25,0.0025917357
2022-12-01,20.75,90.75,0.00035371474
2022-12-01,20.0,90.0,0.008780762
2022-12-01,21.25,87.0,0.0021268667
2023-01-01,21.75,90.25,0.023343768
2023-01-01,20.25,89.5,0.006082282
2023-01-01,20.5,91.0,0.00042933025
2023-01-01,21.5,87.5,0.0029155028
2023-01-01,21.25,87.0,0.0019607148
2023-01-01,20.0,91.0,0.0005805385
2023-01-01,20.0,88.25,0.0010174797
2023-01-01,20.75,88.0,0.0006348324
2023-01-01,20.0,90.25,0.0061928127
2023-01-01,20.25,87.5,0.00059895177
2023-01-01,20.0,89.25,0.015589567
2023-01-01,20.75,90.25,0.0005557019
2023-01-01,21.25,87.75,0.0019143822
2023-01-01,21.25,90.25,0.014036883
2023-01-01,21.0,89.75,0.0014560886
2023-01-01,20.5,88.5,0.0022199857
2023-01-01,21.5,89.75,0.013646615
2023-01-01,20.75,89.0,0.0021060533
2023-01-01,20.5,89.75,0.0012144899
2023-01-01,21.25,91.0,0.0019665263
2023-01-01,20.25,87.25,0.00081260933
2023-01-01,20.5,89.25,0.0075741624
2023-01-01,21.0,90.5,0.0006126085
2023-01-01,21.5,90.75,0.008858162
2023-01-01,21.5,90.25,0.011998582
2023-01-01,20.25,88.5,0.0029868204
2023-01-01,21.25,88.75,0.002387752
2023-01-01,21.25,90.5,0.001522407
2023-01-01,20.5,89.5,0.0033390096
2023-01-01,20.0,88.75,0.006251975
2023-01-01,21.25,88.0,0.00218514
2023-01-01,20.25,90.5,0.00046443008
2023-01-01,21.5,90.5,0.009448792
2023-01-01,20.0,90.75,0.0012783596
2023-01-01,20.75,88.25,0.0006672457
2023-01-01,21.0,89.25,0.0016117395
2023-01-01,20.5,87.75,0.0005981222
2023-01-01,22.25,91.0,0.019810572
2023-01-01,20.25,89.25,0.009728847
2023-01-01,20.75,87.0,0.0030066066
2023-01-01,20.0,90.5,0.0031983524
2023-01-01,21.75,89.75,0.05774685
2023-01-01,21.5,87.25,0.0020784575
2023-01-01,20.75,88.75,0.0010362932
2023-01-01,21.0,90.75,0.00066750916
2023-01-01,21.75,90.0,0.02443899
2023-01-01,20.75,91.0,0.00047000468
2023-01-01,20.75,87.25,0.0009008589
2023-01-01,20.0,88.0,0.0009057128
2023-01-01,21.25,89.25,0.0025835931
2023-01-01,21.5,90.0,0.0037535229
2023-01-01,21.25,89.0,0.0028887151
2023-01-01,21.0,87.75,0.00090914813
2023-01-01,21.0,89.0,0.0014656798
2023-01-01,21.0,90.0,0.00079628103
2023-01-01,21.0,87.5,0.0007129022
2023-01-01,20.0,89.0,0.013415917
2023-01-01,20.75,88.5,0.0007607656
2023-01-01,20.5,88.25,0.00061726785
2023-01-01,22.0,91.0,0.012950128
2023-01-01,20.5,87.5,0.00058950705
2023-01-01,20.5,87.25,0.0009135047
2023-01-01,20.5,87.0,0.001968666
2023-01-01,20.75,90.5,0.0005064127
2023-01-01,21.0,87.25,0.00062152307
2023-01-01,21.5,88.75,0.0036355364
2023-01-01,20.25,87.75,0.0005410873
2023-01-01,20.5,90.0,0.00062310643
2023-01-01,20.25,87.0,0.00096791174
2023-01-01,21.25,87.5,0.00094323343
2023-01-01,21.5,88.0,0.0022546593
2023-01-01,20.5,88.0,0.00053245726
2023-01-01,20.5,88.75,0.0074031027
2023-01-01,21.0,88.0,0.0018546557
